# gamma	ks
  36.90000	   0.79662
  37.00000	   0.81527
  37.10000	   0.91398
  37.20000	   1.00835
  37.30000	   1.06271
  37.40000	   0.97406
  37.50000	   0.88075
  37.60000	   0.62148
  37.70000	   0.57851
  37.80000	   0.60580
  37.90000	   0.68762
  38.00000	   0.84653
  38.10000	   0.96393
  38.20000	   1.12581
  38.30000	   1.12933
  38.40000	   1.17829
  38.50000	   1.20590
  38.60000	   1.25528
  38.70000	   1.32058
  38.80000	   1.46276
  38.90000	   1.55554
  39.00000	   1.57010
  39.10000	   1.54951
  39.20000	   1.53487
  39.30000	   1.48808
  39.40000	   1.40454
  39.50000	   1.36067
  39.60000	   1.44735
  39.70000	   1.52370
  39.80000	   1.66278
  39.90000	   1.85747
  40.00000	   1.84996
  40.10000	   1.94522
  40.20000	   1.92790
  40.30000	   1.96974
  40.40000	   2.07027
  40.50000	   1.99653
  40.60000	   1.86313
  40.70000	   1.78215
  40.80000	   1.68162
  40.90000	   1.72805
  41.00000	   1.82251
  41.10000	   1.86142
  41.20000	   1.87634
  41.30000	   1.76281
  41.40000	   1.62061
  41.50000	   1.62700
  41.60000	   1.77999
  41.70000	   1.76482
  41.80000	   1.80891
  41.90000	   1.77992
  42.00000	   1.66352
  42.10000	   1.59589
  42.20000	   1.50198
  42.30000	   1.43586
  42.40000	   1.46419
  42.50000	   1.54752
  42.60000	   1.50929
  42.70000	   1.52672
  42.80000	   1.57682
  42.90000	   1.70208
  43.00000	   1.76294
  43.10000	   1.60983
  43.20000	   1.57621
  43.30000	   1.53422
  43.40000	   1.53048
  43.50000	   1.45241
  43.60000	   1.38209
  43.70000	   1.38569
  43.80000	   1.33882
  43.90000	   1.34067
  44.00000	   1.27484
  44.10000	   1.18249
  44.20000	   1.23411
  44.30000	   1.34004
  44.40000	   1.42831
  44.50000	   1.38752
  44.60000	   1.29873
  44.70000	   1.27344
  44.80000	   1.26337
  44.90000	   1.32117
  45.00000	   1.34831
  45.10000	   1.33897
  45.20000	   1.26269
  45.30000	   1.26699
  45.40000	   1.14433
  45.50000	   1.07686
  45.60000	   1.01229
  45.70000	   0.93283
  45.80000	   0.81569
  45.90000	   0.79928
  46.00000	   0.81234
  46.10000	   0.86760
  46.20000	   0.96297
  46.30000	   0.98468
  46.40000	   0.89529
  46.50000	   1.00770
  46.60000	   1.09011
  46.70000	   1.06173
  46.80000	   1.15235
  46.90000	   1.12676
  47.00000	   0.98471
  47.10000	   0.93953
  47.20000	   1.01310
  47.30000	   1.03049
  47.40000	   0.98428
  47.50000	   0.85204
  47.60000	   0.85745
  47.70000	   0.95845
  47.80000	   0.98272
  47.90000	   1.12242
  48.00000	   1.24259
  48.10000	   1.32972
  48.20000	   1.35368
  48.30000	   1.47376
  48.40000	   1.59608
  48.50000	   1.77065
  48.60000	   1.89037
  48.70000	   1.91335
  48.80000	   1.94839
  48.90000	   1.98662
  49.00000	   1.92601
  49.10000	   1.83988
  49.20000	   1.77057
  49.30000	   1.72559
  49.40000	   1.67094
  49.50000	   1.61647
  49.60000	   1.58987
  49.70000	   1.55075
  49.80000	   1.54263
  49.90000	   1.51249
  50.00000	   1.54703
  50.10000	   1.66558
  50.20000	   1.80791
  50.30000	   1.81985
  50.40000	   1.75186
  50.50000	   1.72666
  50.60000	   1.73000
  50.70000	   1.79932
  50.80000	   1.85113
  50.90000	   1.79295
  51.00000	   1.63389
  51.10000	   1.54877
  51.20000	   1.53928
  51.30000	   1.62783
  51.40000	   1.59786
  51.50000	   1.58165
  51.60000	   1.58266
  51.70000	   1.58862
  51.80000	   1.49032
  51.90000	   1.41173
  52.00000	   1.53963
  52.10000	   1.51918
  52.20000	   1.49029
  52.30000	   1.37154
  52.40000	   1.33257
  52.50000	   1.20175
  52.60000	   1.22188
  52.70000	   1.23934
  52.80000	   1.24616
  52.90000	   1.34263
  53.00000	   1.24781
  53.10000	   1.11259
  53.20000	   1.14039
  53.30000	   1.11499
  53.40000	   1.02823
  53.50000	   0.96298
  53.60000	   0.89984
  53.70000	   0.84720
  53.80000	   0.83834
  53.90000	   0.72129
  54.00000	   0.69032
  54.10000	   0.64321
  54.20000	   0.61762
  54.30000	   0.74046
  54.40000	   0.83083
  54.50000	   0.94830
  54.60000	   0.99403
  54.70000	   1.07360
  54.80000	   1.07814
  54.90000	   1.00936
  55.00000	   0.88168
  55.10000	   0.83449
  55.20000	   0.84094
  55.30000	   0.89063
  55.40000	   0.96956
  55.50000	   1.09642
  55.60000	   1.15569
  55.70000	   1.15385
  55.80000	   1.22145
  55.90000	   1.32383
  56.00000	   1.41451
  56.10000	   1.41553
  56.20000	   1.44815
  56.30000	   1.50572
  56.40000	   1.60202
  56.50000	   1.74759
  56.60000	   1.78948
  56.70000	   1.82499
  56.80000	   1.91995
  56.90000	   1.93970
  57.00000	   1.98578
  57.10000	   2.01291
  57.20000	   2.05437
  57.30000	   2.10594
  57.40000	   2.14606
  57.50000	   2.21138
  57.60000	   2.28504
  57.70000	   2.23214
  57.80000	   2.17580
  57.90000	   2.09144
  58.00000	   2.12927
  58.10000	   2.25302
  58.20000	   2.24939
  58.30000	   2.27616
  58.40000	   2.25973
  58.50000	   2.29316
  58.60000	   2.42267
  58.70000	   2.52575
  58.80000	   2.59315
  58.90000	   2.51733
  59.00000	   2.48541
  59.10000	   2.44758
  59.20000	   2.33645
  59.30000	   2.19535
  59.40000	   2.08803
  59.50000	   2.05066
  59.60000	   2.10737
  59.70000	   2.08539
  59.80000	   2.03201
  59.90000	   1.96664
  60.00000	   1.88044
  60.10000	   1.83671
  60.20000	   1.73087
  60.30000	   1.74382
  60.40000	   1.71344
  60.50000	   1.62012
  60.60000	   1.57969
  60.70000	   1.65092
  60.80000	   1.75422
  60.90000	   1.94926
  61.00000	   2.02856
  61.10000	   2.06612
  61.20000	   2.13289
  61.30000	   2.16832
  61.40000	   2.12956
  61.50000	   2.07739
  61.60000	   2.04582
  61.70000	   2.04456
  61.80000	   1.98221
  61.90000	   2.08321
  62.00000	   2.16134
  62.10000	   2.23972
  62.20000	   2.16362
  62.30000	   2.16130
  62.40000	   2.12583
  62.50000	   2.21028
  62.60000	   2.27816
  62.70000	   2.25246
  62.80000	   2.24035
  62.90000	   2.42887
  63.00000	   2.70952
  63.10000	   2.83394
  63.20000	   2.87947
  63.30000	   2.74106
  63.40000	   2.68425
  63.50000	   2.62604
  63.60000	   2.59575
  63.70000	   2.58134
  63.80000	   2.58618
  63.90000	   2.55308
  64.00000	   2.57125
  64.10000	   2.63087
  64.20000	   2.72392
  64.30000	   2.68501
  64.40000	   2.67314
  64.50000	   2.56393
  64.60000	   2.47728
  64.70000	   2.38715
  64.80000	   2.30451
  64.90000	   2.34531
  65.00000	   2.37284
  65.10000	   2.31608
  65.20000	   2.25720
  65.30000	   2.20187
  65.40000	   2.22678
  65.50000	   2.21417
  65.60000	   2.11433
  65.70000	   2.07486
  65.80000	   1.92132
  65.90000	   1.82358
  66.00000	   1.78832
  66.10000	   1.78048
  66.20000	   1.79769
  66.30000	   1.83039
  66.40000	   1.83345
  66.50000	   1.95139
  66.60000	   2.11734
  66.70000	   2.22767
  66.80000	   2.26374
  66.90000	   2.20301
  67.00000	   2.18355
  67.10000	   2.23094
  67.20000	   2.20696
  67.30000	   2.07360
  67.40000	   1.97512
  67.50000	   1.91631
  67.60000	   1.97602
  67.70000	   1.91411
  67.80000	   1.85974
  67.90000	   1.88561
  68.00000	   1.86511
  68.10000	   1.76126
  68.20000	   1.66260
  68.30000	   1.61730
  68.40000	   1.55391
  68.50000	   1.38980
  68.60000	   1.22299
  68.70000	   1.06509
  68.80000	   0.96482
  68.90000	   0.98815
  69.00000	   0.90812
  69.10000	   0.84660
  69.20000	   0.91799
  69.30000	   0.88217
  69.40000	   0.91544
  69.50000	   0.97667
  69.60000	   0.96925
  69.70000	   0.89625
  69.80000	   0.79070
  69.90000	   0.76850
  70.00000	   0.91477
  70.10000	   0.98954
  70.20000	   1.02730
  70.30000	   1.09003
  70.40000	   0.98394
  70.50000	   0.85704
  70.60000	   0.83370
  70.70000	   0.90169
  70.80000	   0.93016
  70.90000	   0.84098
  71.00000	   0.73913
  71.10000	   0.70526
  71.20000	   0.63214
  71.30000	   0.50849
  71.40000	   0.48097
  71.50000	   0.59875
  71.60000	   0.64798
  71.70000	   0.75217
  71.80000	   0.78779
  71.90000	   0.81477
  72.00000	   0.90214
  72.10000	   1.05681
  72.20000	   1.15027
  72.30000	   1.21684
  72.40000	   1.19996
  72.50000	   1.20509
  72.60000	   1.16583
  72.70000	   1.22496
  72.80000	   1.37044
  72.90000	   1.56922
  73.00000	   1.68678
  73.10000	   1.74176
  73.20000	   1.55590
  73.30000	   1.41860
  73.40000	   1.36031
  73.50000	   1.29720
  73.60000	   1.19964
  73.70000	   1.11993
  73.80000	   1.08766
  73.90000	   1.03068
  74.00000	   1.01831
  74.10000	   1.10589
  74.20000	   1.15427
  74.30000	   1.31648
  74.40000	   1.34802
  74.50000	   1.27838
  74.60000	   1.21416
  74.70000	   1.11393
  74.80000	   1.00400
  74.90000	   0.91505
  75.00000	   0.83010
  75.10000	   0.71793
  75.20000	   0.63570
  75.30000	   0.60499
  75.40000	   0.52654
  75.50000	   0.53438
  75.60000	   0.64470
  75.70000	   0.69946
  75.80000	   0.77641
  75.90000	   0.74812
  76.00000	   0.78328
  76.10000	   0.89097
  76.20000	   0.96681
  76.30000	   1.05568
  76.40000	   1.17914
  76.50000	   1.13069
  76.60000	   1.14320
  76.70000	   1.17049
  76.80000	   1.08556
  76.90000	   1.02872
  77.00000	   0.94200
  77.10000	   0.85536
  77.20000	   0.91967
  77.30000	   0.92001
  77.40000	   0.91877
  77.50000	   1.01198
  77.60000	   1.12509
  77.70000	   1.05723
  77.80000	   0.87325
  77.90000	   0.80872
  78.00000	   0.86174
  78.10000	   0.85412
  78.20000	   0.76619
  78.30000	   0.80783
  78.40000	   0.87724
  78.50000	   0.98053
  78.60000	   1.01061
  78.70000	   1.08810
  78.80000	   1.18559
  78.90000	   1.25346
  79.00000	   1.32824
  79.10000	   1.40922
  79.20000	   1.39208
  79.30000	   1.33635
  79.40000	   1.24286
  79.50000	   1.20411
  79.60000	   1.31640
  79.70000	   1.32336
  79.80000	   1.25542
  79.90000	   1.27166
  80.00000	   1.17498
  80.10000	   1.19252
  80.20000	   1.15489
  80.30000	   1.00069
  80.40000	   0.89389
  80.50000	   0.80806
  80.60000	   0.71216
  80.70000	   0.69996
  80.80000	   0.78917
  80.90000	   0.97587
  81.00000	   1.09350
  81.10000	   1.19762
  81.20000	   1.37943
  81.30000	   1.38124
  81.40000	   1.27014
  81.50000	   1.18100
  81.60000	   1.24381
  81.70000	   1.29006
  81.80000	   1.23151
  81.90000	   1.27193
  82.00000	   1.37388
  82.10000	   1.37010
  82.20000	   1.35250
  82.30000	   1.38826
  82.40000	   1.36812
  82.50000	   1.30249
  82.60000	   1.22344
  82.70000	   1.28105
  82.80000	   1.34595
  82.90000	   1.41294
  83.00000	   1.33881
  83.10000	   1.38038
  83.20000	   1.44796
  83.30000	   1.42534
  83.40000	   1.39825
  83.50000	   1.46168
  83.60000	   1.56062
  83.70000	   1.55318
  83.80000	   1.46239
  83.90000	   1.51113
  84.00000	   1.53537
  84.10000	   1.54662
  84.20000	   1.48645
  84.30000	   1.47448
  84.40000	   1.53676
