# gamma	ks
  57.41904	  37.88887
   0.00000	   0.01132
   0.10000	  -0.03526
   0.20000	  -0.12866
   0.30000	  -0.22320
   0.40000	  -0.10584
   0.50000	  -0.04999
   0.60000	   0.00960
   0.70000	   0.07379
   0.80000	   0.08771
   0.90000	   0.06345
   1.00000	   0.10977
   1.10000	   0.08301
   1.20000	   0.06750
   1.30000	   0.05606
   1.40000	   0.04967
   1.50000	   0.04456
   1.60000	   0.11128
   1.70000	   0.09894
   1.80000	   0.15971
   1.90000	   0.12101
   2.00000	   0.13188
   2.10000	   0.14810
   2.20000	   0.24952
   2.30000	   0.28762
   2.40000	   0.22971
   2.50000	   0.16024
   2.60000	   0.12013
   2.70000	   0.11146
   2.80000	   0.05033
   2.90000	   0.11799
   3.00000	   0.14537
   3.10000	   0.17813
   3.20000	   0.06280
   3.30000	   0.10194
   3.40000	   0.15175
   3.50000	   0.12430
   3.60000	   0.17050
   3.70000	   0.20650
   3.80000	   0.15253
   3.90000	   0.06792
   4.00000	   0.00506
   4.10000	   0.01787
   4.20000	  -0.01670
   4.30000	  -0.06965
   4.40000	   0.02342
   4.50000	   0.02596
   4.60000	   0.08503
   4.70000	   0.12731
   4.80000	   0.12085
   4.90000	   0.04372
   5.00000	   0.08460
   5.10000	   0.03770
   5.20000	   0.05157
   5.30000	   0.00392
   5.40000	  -0.08257
   5.50000	  -0.09661
   5.60000	  -0.07030
   5.70000	  -0.10733
   5.80000	  -0.11901
   5.90000	  -0.09607
   6.00000	  -0.06569
   6.10000	  -0.06588
   6.20000	  -0.12040
   6.30000	  -0.10227
   6.40000	  -0.09338
   6.50000	  -0.05655
   6.60000	  -0.00594
   6.70000	  -0.05896
   6.80000	  -0.04615
   6.90000	  -0.09903
   7.00000	  -0.13944
   7.10000	  -0.16744
   7.20000	  -0.19836
   7.30000	  -0.21500
   7.40000	  -0.25677
   7.50000	  -0.25206
   7.60000	  -0.19416
   7.70000	  -0.20037
   7.80000	  -0.19956
   7.90000	  -0.27379
   8.00000	  -0.41676
   8.10000	  -0.47073
   8.20000	  -0.56504
   8.30000	  -0.61228
   8.40000	  -0.60584
   8.50000	  -0.60439
   8.60000	  -0.44593
   8.70000	  -0.41198
   8.80000	  -0.42371
   8.90000	  -0.39113
   9.00000	  -0.43666
   9.10000	  -0.37265
   9.20000	  -0.37115
   9.30000	  -0.30248
   9.40000	  -0.21422
   9.50000	  -0.10488
   9.60000	  -0.09340
   9.70000	  -0.06035
   9.80000	  -0.07330
   9.90000	  -0.00887
  10.00000	   0.00592
  10.10000	  -0.02626
  10.20000	  -0.10586
  10.30000	  -0.15077
  10.40000	  -0.13215
  10.50000	  -0.13085
  10.60000	  -0.12902
  10.70000	  -0.14379
  10.80000	  -0.10192
  10.90000	  -0.13578
  11.00000	  -0.18591
  11.10000	  -0.17397
  11.20000	  -0.19833
  11.30000	  -0.16083
  11.40000	  -0.16193
  11.50000	  -0.04518
  11.60000	  -0.02166
  11.70000	  -0.00788
  11.80000	   0.00623
  11.90000	  -0.07850
  12.00000	  -0.09579
  12.10000	  -0.16763
  12.20000	  -0.19848
  12.30000	  -0.28407
  12.40000	  -0.23572
  12.50000	  -0.17932
  12.60000	  -0.14748
  12.70000	  -0.17353
  12.80000	  -0.15421
  12.90000	  -0.04864
  13.00000	  -0.00060
  13.10000	   0.03435
