# gamma	ks
  18.80165	  47.01440
   0.00000	   0.21000
   0.10000	   0.20481
   0.20000	   0.24319
   0.30000	   0.16865
   0.40000	   0.19525
   0.50000	   0.28598
   0.60000	   0.26496
   0.70000	   0.25728
   0.80000	   0.27170
   0.90000	   0.35069
   1.00000	   0.55470
   1.10000	   0.50766
   1.20000	   0.36283
   1.30000	   0.32577
   1.40000	   0.34075
   1.50000	   0.30726
   1.60000	   0.24192
   1.70000	   0.22420
   1.80000	   0.19741
   1.90000	   0.14899
   2.00000	   0.20932
   2.10000	   0.16664
   2.20000	   0.06277
   2.30000	   0.00496
   2.40000	   0.00885
   2.50000	  -0.03927
   2.60000	  -0.08072
   2.70000	  -0.02196
   2.80000	  -0.01551
   2.90000	  -0.02072
   3.00000	  -0.04601
   3.10000	  -0.13576
   3.20000	  -0.10596
   3.30000	  -0.15760
   3.40000	  -0.11868
   3.50000	   0.05184
   3.60000	   0.07190
   3.70000	  -0.01021
   3.80000	  -0.12852
   3.90000	  -0.12015
   4.00000	   0.08134
   4.10000	   0.08993
   4.20000	  -0.02187
   4.30000	  -0.04586
   4.40000	  -0.11637
   4.50000	  -0.17367
   4.60000	  -0.07400
   4.70000	  -0.12501
   4.80000	  -0.18129
   4.90000	  -0.33188
   5.00000	  -0.33491
   5.10000	  -0.26900
   5.20000	  -0.31311
   5.30000	  -0.24686
   5.40000	  -0.20684
   5.50000	  -0.09150
   5.60000	  -0.03722
   5.70000	  -0.04884
   5.80000	  -0.02674
   5.90000	  -0.05054
   6.00000	  -0.05132
   6.10000	   0.10547
   6.20000	   0.22805
   6.30000	   0.12565
   6.40000	   0.07670
   6.50000	   0.08223
   6.60000	   0.24521
   6.70000	   0.12872
   6.80000	   0.08556
   6.90000	   0.05071
   7.00000	  -0.11429
   7.10000	  -0.21021
   7.20000	  -0.14984
   7.30000	  -0.07114
   7.40000	  -0.06280
   7.50000	  -0.01156
   7.60000	   0.08451
   7.70000	   0.03773
   7.80000	  -0.09063
   7.90000	  -0.08433
   8.00000	  -0.00994
   8.10000	   0.04759
   8.20000	  -0.00572
   8.30000	  -0.12731
   8.40000	  -0.09381
   8.50000	  -0.12377
   8.60000	  -0.08104
   8.70000	  -0.12488
   8.80000	  -0.12480
   8.90000	  -0.16683
   9.00000	  -0.23611
   9.10000	  -0.27734
   9.20000	  -0.22403
   9.30000	  -0.24293
   9.40000	  -0.18731
   9.50000	  -0.24225
   9.60000	  -0.09841
   9.70000	  -0.08759
   9.80000	  -0.12354
   9.90000	  -0.05679
  10.00000	  -0.03700
  10.10000	  -0.03521
  10.20000	  -0.07292
  10.30000	  -0.00045
  10.40000	   0.13986
  10.50000	   0.27417
  10.60000	   0.29769
  10.70000	   0.35216
  10.80000	   0.39046
  10.90000	   0.26585
  11.00000	   0.19378
  11.10000	   0.04221
  11.20000	  -0.02629
  11.30000	  -0.00677
  11.40000	   0.12756
  11.50000	   0.01263
