# gamma	ks
  83.19473	  55.43603
   0.00000	  -0.13229
   0.10000	  -0.16501
   0.20000	  -0.08898
   0.30000	  -0.05235
   0.40000	  -0.04668
   0.50000	  -0.03838
   0.60000	  -0.07655
   0.70000	  -0.02467
   0.80000	  -0.09088
   0.90000	  -0.04543
   1.00000	  -0.05801
   1.10000	  -0.07543
   1.20000	  -0.07406
   1.30000	  -0.00644
   1.40000	  -0.08320
   1.50000	  -0.09186
   1.60000	  -0.09228
   1.70000	  -0.06844
   1.80000	  -0.03347
   1.90000	   0.00661
   2.00000	   0.02846
   2.10000	   0.04218
   2.20000	   0.08172
   2.30000	   0.10020
   2.40000	   0.07638
   2.50000	   0.00370
   2.60000	   0.06384
   2.70000	   0.15190
   2.80000	   0.09073
   2.90000	   0.03400
   3.00000	   0.01285
   3.10000	  -0.00590
   3.20000	  -0.00454
   3.30000	  -0.02166
   3.40000	  -0.02015
   3.50000	   0.00432
   3.60000	   0.00198
   3.70000	   0.05497
   3.80000	   0.10649
   3.90000	   0.12720
   4.00000	   0.14112
   4.10000	   0.11938
   4.20000	   0.11130
   4.30000	   0.15750
   4.40000	   0.20712
   4.50000	   0.14279
   4.60000	   0.06612
   4.70000	   0.01956
   4.80000	  -0.02159
   4.90000	  -0.09817
   5.00000	  -0.13188
   5.10000	  -0.15330
   5.20000	  -0.22293
   5.30000	  -0.17902
   5.40000	  -0.07684
   5.50000	  -0.05354
   5.60000	  -0.02149
   5.70000	  -0.04431
   5.80000	  -0.06891
   5.90000	  -0.05112
   6.00000	  -0.03925
   6.10000	  -0.09714
   6.20000	  -0.06182
   6.30000	  -0.15092
   6.40000	  -0.13430
   6.50000	  -0.13659
   6.60000	  -0.08311
   6.70000	  -0.07709
   6.80000	  -0.11228
   6.90000	  -0.04038
   7.00000	  -0.00059
   7.10000	   0.00290
   7.20000	  -0.06064
   7.30000	  -0.04421
   7.40000	  -0.07067
   7.50000	   0.03841
   7.60000	   0.08196
   7.70000	   0.09797
   7.80000	   0.13546
   7.90000	   0.07862
   8.00000	   0.06541
   8.10000	   0.08200
   8.20000	   0.13282
   8.30000	   0.11285
   8.40000	   0.05993
   8.50000	   0.08059
   8.60000	   0.14227
   8.70000	   0.12144
   8.80000	   0.08762
   8.90000	   0.14187
   9.00000	   0.16583
   9.10000	   0.21777
   9.20000	   0.12916
   9.30000	   0.16733
   9.40000	   0.11946
   9.50000	   0.12743
   9.60000	   0.08392
   9.70000	   0.04382
   9.80000	   0.04080
   9.90000	   0.05786
  10.00000	  -0.04902
  10.10000	  -0.10020
  10.20000	  -0.07475
  10.30000	  -0.04645
  10.40000	  -0.02391
  10.50000	   0.03695
  10.60000	   0.01589
  10.70000	  -0.05847
  10.80000	  -0.09348
  10.90000	  -0.12323
  11.00000	  -0.15026
  11.10000	  -0.16847
  11.20000	  -0.20695
  11.30000	  -0.10842
  11.40000	  -0.16280
  11.50000	  -0.21882
  11.60000	  -0.25948
  11.70000	  -0.26806
  11.80000	  -0.23472
  11.90000	  -0.21748
  12.00000	  -0.15159
  12.10000	  -0.14694
  12.20000	  -0.19732
  12.30000	  -0.15644
  12.40000	  -0.17070
  12.50000	  -0.15701
  12.60000	  -0.16178
  12.70000	  -0.13327
  12.80000	  -0.11836
  12.90000	  -0.13417
  13.00000	  -0.07306
  13.10000	  -0.00984
  13.20000	  -0.04591
  13.30000	  -0.02233
  13.40000	  -0.01741
  13.50000	  -0.04214
  13.60000	  -0.03226
  13.70000	  -0.09392
  13.80000	  -0.03191
  13.90000	  -0.08540
  14.00000	  -0.09101
  14.10000	  -0.06801
  14.20000	  -0.12136
  14.30000	  -0.06719
  14.40000	  -0.07752
  14.50000	  -0.05181
  14.60000	  -0.01798
  14.70000	   0.03148
  14.80000	   0.04335
  14.90000	   0.03126
  15.00000	   0.06135
  15.10000	   0.07585
  15.20000	   0.06325
  15.30000	   0.04769
  15.40000	   0.01563
  15.50000	   0.05850
  15.60000	   0.02267
  15.70000	   0.05101
  15.80000	  -0.00594
  15.90000	  -0.00093
  16.00000	   0.01817
  16.10000	  -0.00980
  16.20000	  -0.02364
  16.30000	  -0.05465
  16.40000	  -0.04050
  16.50000	  -0.01084
  16.60000	   0.05226
  16.70000	   0.02846
  16.80000	  -0.03486
  16.90000	  -0.04427
  17.00000	  -0.13492
  17.10000	  -0.10475
  17.20000	  -0.11919
  17.30000	  -0.12884
  17.40000	  -0.18754
  17.50000	  -0.14013
  17.60000	  -0.16435
  17.70000	  -0.17664
  17.80000	  -0.21004
  17.90000	  -0.20675
  18.00000	  -0.20010
  18.10000	  -0.24586
  18.20000	  -0.25067
  18.30000	  -0.18904
  18.40000	  -0.26557
  18.50000	  -0.19952
  18.60000	  -0.15811
  18.70000	  -0.06668
  18.80000	  -0.04535
  18.90000	  -0.08031
  19.00000	  -0.12959
  19.10000	  -0.09154
  19.20000	  -0.11818
  19.30000	  -0.16069
  19.40000	  -0.20709
  19.50000	  -0.16953
  19.60000	  -0.18574
  19.70000	  -0.15288
  19.80000	  -0.14556
  19.90000	  -0.14622
  20.00000	  -0.12478
  20.10000	  -0.05972
  20.20000	  -0.09276
  20.30000	  -0.03906
  20.40000	  -0.00996
  20.50000	  -0.01169
  20.60000	  -0.03942
  20.70000	   0.00331
  20.80000	  -0.03604
  20.90000	  -0.03828
  21.00000	  -0.03382
  21.10000	  -0.02807
  21.20000	  -0.08474
  21.30000	  -0.03488
  21.40000	  -0.07051
  21.50000	  -0.07969
  21.60000	  -0.11361
  21.70000	  -0.06660
  21.80000	  -0.11620
  21.90000	  -0.09848
  22.00000	  -0.10021
  22.10000	  -0.13654
  22.20000	  -0.08787
  22.30000	  -0.15361
  22.40000	  -0.23688
  22.50000	  -0.20483
  22.60000	  -0.18972
  22.70000	  -0.15891
  22.80000	  -0.19289
  22.90000	  -0.03566
  23.00000	  -0.06437
  23.10000	  -0.11644
  23.20000	  -0.11119
  23.30000	  -0.08202
  23.40000	  -0.02143
  23.50000	  -0.00613
  23.60000	   0.02034
  23.70000	   0.04812
  23.80000	   0.04847
  23.90000	  -0.01225
  24.00000	   0.06063
  24.10000	  -0.03232
  24.20000	  -0.03816
  24.30000	  -0.07143
  24.40000	  -0.01400
  24.50000	  -0.00462
  24.60000	   0.00269
  24.70000	   0.01840
  24.80000	   0.05808
  24.90000	   0.10072
  25.00000	   0.07903
  25.10000	   0.12748
  25.20000	   0.08641
  25.30000	   0.13391
  25.40000	   0.04285
  25.50000	   0.12120
  25.60000	   0.16302
  25.70000	   0.11185
  25.80000	   0.06744
  25.90000	   0.01517
  26.00000	  -0.01146
  26.10000	  -0.01340
  26.20000	  -0.11282
  26.30000	  -0.11539
  26.40000	  -0.10653
  26.50000	  -0.05296
  26.60000	  -0.09639
  26.70000	  -0.11119
  26.80000	  -0.04881
  26.90000	  -0.10415
  27.00000	  -0.06948
  27.10000	  -0.08059
  27.20000	  -0.05983
  27.30000	   0.01013
  27.40000	  -0.01400
  27.50000	  -0.06691
  27.60000	  -0.02549
  27.70000	  -0.06680
  27.80000	  -0.09696
  27.90000	  -0.07921
  28.00000	  -0.08628
  28.10000	  -0.09017
  28.20000	  -0.00614
  28.30000	  -0.09221
  28.40000	  -0.09885
  28.50000	  -0.03234
  28.60000	  -0.09584
  28.70000	  -0.07571
  28.80000	  -0.04985
  28.90000	  -0.04449
  29.00000	  -0.06021
  29.10000	  -0.05125
  29.20000	  -0.04526
  29.30000	  -0.09520
  29.40000	  -0.13924
  29.50000	  -0.11230
  29.60000	  -0.10883
  29.70000	  -0.16012
  29.80000	  -0.11468
  29.90000	  -0.08081
  30.00000	  -0.03306
  30.10000	  -0.04272
  30.20000	  -0.14255
  30.30000	  -0.11919
  30.40000	  -0.10904
  30.50000	  -0.12196
  30.60000	  -0.10021
  30.70000	  -0.10648
  30.80000	  -0.04289
  30.90000	  -0.05285
  31.00000	  -0.03769
  31.10000	   0.05134
  31.20000	   0.06785
  31.30000	   0.05833
  31.40000	   0.11431
  31.50000	   0.09390
  31.60000	  -0.00954
  31.70000	   0.14981
  31.80000	   0.17015
  31.90000	   0.19538
  32.00000	   0.16034
  32.10000	   0.13184
  32.20000	   0.06977
  32.30000	   0.04454
  32.40000	   0.05578
  32.50000	   0.00860
  32.60000	   0.03847
  32.70000	   0.00205
  32.80000	  -0.01991
  32.90000	   0.02006
  33.00000	   0.00664
  33.10000	  -0.03709
  33.20000	  -0.01896
  33.30000	   0.01177
  33.40000	  -0.02334
  33.50000	  -0.10480
  33.60000	  -0.07301
  33.70000	  -0.02918
  33.80000	   0.07728
  33.90000	   0.10309
  34.00000	   0.14265
  34.10000	   0.10144
  34.20000	   0.08972
  34.30000	   0.11209
  34.40000	   0.11886
  34.50000	   0.25456
  34.60000	   0.28233
  34.70000	   0.28503
  34.80000	   0.35553
  34.90000	   0.37197
  35.00000	   0.30887
  35.10000	   0.20109
  35.20000	   0.16977
  35.30000	   0.07549
  35.40000	   0.06921
  35.50000	   0.12749
  35.60000	   0.06674
  35.70000	   0.06763
  35.80000	   0.03095
  35.90000	   0.03970
  36.00000	   0.08226
  36.10000	   0.07947
  36.20000	   0.05130
  36.30000	   0.05575
  36.40000	  -0.00140
  36.50000	   0.01424
  36.60000	   0.01826
  36.70000	  -0.06409
  36.80000	  -0.01057
  36.90000	  -0.04248
  37.00000	  -0.03931
  37.10000	  -0.02698
  37.20000	  -0.09898
  37.30000	  -0.06204
  37.40000	  -0.15554
  37.50000	  -0.14753
  37.60000	  -0.14074
  37.70000	  -0.15724
  37.80000	  -0.19299
  37.90000	  -0.27736
  38.00000	  -0.28011
  38.10000	  -0.22837
  38.20000	  -0.23768
  38.30000	  -0.17712
  38.40000	  -0.04121
  38.50000	  -0.02525
  38.60000	  -0.05187
  38.70000	  -0.08216
  38.80000	  -0.08227
  38.90000	  -0.12767
  39.00000	  -0.17685
  39.10000	  -0.17216
  39.20000	  -0.13297
  39.30000	  -0.17672
  39.40000	  -0.24448
  39.50000	  -0.23285
  39.60000	  -0.08278
  39.70000	  -0.09442
  39.80000	  -0.05849
  39.90000	  -0.06069
  40.00000	  -0.12776
  40.10000	  -0.16898
  40.20000	  -0.14677
  40.30000	  -0.05295
  40.40000	  -0.05378
  40.50000	  -0.02957
  40.60000	  -0.07456
  40.70000	   0.03195
  40.80000	   0.03384
  40.90000	  -0.04284
  41.00000	  -0.09352
  41.10000	  -0.10526
  41.20000	  -0.10749
  41.30000	  -0.05850
  41.40000	  -0.05065
  41.50000	  -0.07500
  41.60000	  -0.00558
  41.70000	   0.09430
  41.80000	   0.04431
  41.90000	   0.05069
  42.00000	   0.03514
  42.10000	   0.05927
  42.20000	  -0.05625
  42.30000	  -0.13122
  42.40000	  -0.12760
  42.50000	  -0.09512
  42.60000	  -0.09988
  42.70000	  -0.05884
  42.80000	  -0.07591
  42.90000	  -0.18086
  43.00000	  -0.18322
  43.10000	  -0.18771
  43.20000	  -0.18796
  43.30000	  -0.18770
  43.40000	  -0.21208
  43.50000	  -0.14091
  43.60000	  -0.17181
  43.70000	  -0.15242
  43.80000	  -0.11683
  43.90000	  -0.08199
  44.00000	  -0.12980
  44.10000	  -0.07026
  44.20000	  -0.06960
  44.30000	  -0.03934
  44.40000	  -0.06346
  44.50000	  -0.07451
  44.60000	  -0.08138
  44.70000	  -0.01835
  44.80000	  -0.02493
  44.90000	  -0.00351
  45.00000	  -0.00459
  45.10000	   0.05196
  45.20000	   0.06134
  45.30000	   0.09946
  45.40000	   0.08913
  45.50000	   0.10648
  45.60000	   0.05647
  45.70000	   0.10322
  45.80000	   0.10444
  45.90000	   0.10918
  46.00000	   0.15539
  46.10000	   0.14207
  46.20000	   0.13352
  46.30000	   0.08673
  46.40000	   0.06811
  46.50000	   0.04865
  46.60000	   0.05132
  46.70000	   0.05208
  46.80000	   0.04130
  46.90000	   0.04434
  47.00000	   0.08711
  47.10000	   0.12811
  47.20000	   0.18454
  47.30000	   0.10106
  47.40000	   0.09880
  47.50000	   0.01901
  47.60000	   0.00444
  47.70000	  -0.01576
  47.80000	  -0.04766
  47.90000	  -0.01284
  48.00000	  -0.03528
  48.10000	  -0.03334
  48.20000	  -0.02636
  48.30000	  -0.04460
  48.40000	  -0.05784
  48.50000	  -0.02290
  48.60000	   0.05569
  48.70000	   0.04249
  48.80000	  -0.05333
  48.90000	  -0.10736
  49.00000	  -0.16726
  49.10000	  -0.15756
  49.20000	  -0.16744
  49.30000	  -0.16486
  49.40000	  -0.11986
  49.50000	  -0.18623
  49.60000	  -0.21564
  49.70000	  -0.31667
  49.80000	  -0.32486
  49.90000	  -0.24732
  50.00000	  -0.21234
  50.10000	  -0.11006
  50.20000	  -0.04821
  50.30000	  -0.00512
  50.40000	  -0.00500
  50.50000	  -0.03071
  50.60000	  -0.01155
  50.70000	  -0.00068
  50.80000	  -0.07482
  50.90000	  -0.11856
  51.00000	  -0.16310
  51.10000	  -0.17212
  51.20000	  -0.24303
  51.30000	  -0.22180
  51.40000	  -0.18634
  51.50000	  -0.21977
  51.60000	  -0.19105
  51.70000	  -0.20657
  51.80000	  -0.19757
  51.90000	  -0.24917
  52.00000	  -0.28674
  52.10000	  -0.33291
  52.20000	  -0.30992
  52.30000	  -0.26872
  52.40000	  -0.27362
  52.50000	  -0.33050
  52.60000	  -0.36959
  52.70000	  -0.31698
  52.80000	  -0.32078
  52.90000	  -0.22644
  53.00000	  -0.21404
  53.10000	  -0.22287
  53.20000	  -0.20089
  53.30000	  -0.22521
  53.40000	  -0.27334
  53.50000	  -0.24325
  53.60000	  -0.19835
  53.70000	  -0.12514
  53.80000	  -0.16125
  53.90000	  -0.17247
  54.00000	  -0.15156
  54.10000	  -0.07171
  54.20000	  -0.07730
  54.30000	  -0.03698
  54.40000	   0.01760
  54.50000	   0.03140
  54.60000	   0.05899
  54.70000	   0.03787
  54.80000	   0.10260
  54.90000	   0.05586
  55.00000	   0.01717
  55.10000	   0.09935
  55.20000	   0.01658
  55.30000	   0.00648
  55.40000	  -0.03416
  55.50000	  -0.01411
  55.60000	   0.03999
  55.70000	   0.06736
  55.80000	   0.04653
  55.90000	   0.03478
  56.00000	   0.04866
  56.10000	   0.05980
  56.20000	   0.05156
  56.30000	   0.06799
  56.40000	   0.16763
  56.50000	   0.17855
  56.60000	   0.11211
  56.70000	   0.03335
  56.80000	  -0.01265
  56.90000	  -0.04828
  57.00000	  -0.04027
  57.10000	  -0.06628
  57.20000	  -0.10351
  57.30000	  -0.07791
  57.40000	  -0.06103
  57.50000	  -0.02864
  57.60000	  -0.06924
  57.70000	  -0.06004
  57.80000	  -0.17197
  57.90000	  -0.11897
  58.00000	  -0.14640
  58.10000	  -0.13909
  58.20000	  -0.13196
  58.30000	  -0.17450
  58.40000	  -0.19525
  58.50000	  -0.22101
  58.60000	  -0.18203
  58.70000	  -0.12377
  58.80000	  -0.15713
  58.90000	  -0.16707
  59.00000	  -0.16550
  59.10000	  -0.17676
  59.20000	  -0.22722
  59.30000	  -0.15587
  59.40000	  -0.13505
  59.50000	  -0.10525
  59.60000	  -0.09823
  59.70000	  -0.08566
  59.80000	  -0.05550
  59.90000	  -0.06150
  60.00000	  -0.04457
  60.10000	  -0.03590
  60.20000	  -0.00399
  60.30000	   0.18347
  60.40000	   0.21822
