# gamma	ks
  42.19470	  45.34146
   0.00000	   0.07026
   0.10000	  -0.02027
   0.20000	  -0.01698
   0.30000	  -0.03537
   0.40000	   0.00672
   0.50000	   0.05521
   0.60000	   0.07088
   0.70000	   0.14367
   0.80000	   0.22027
   0.90000	   0.19836
   1.00000	   0.14955
   1.10000	   0.11195
   1.20000	   0.01662
   1.30000	   0.04506
   1.40000	  -0.03821
   1.50000	  -0.08676
   1.60000	  -0.06351
   1.70000	  -0.05421
   1.80000	  -0.01876
   1.90000	   0.00823
   2.00000	   0.03455
   2.10000	   0.03048
   2.20000	   0.03670
   2.30000	   0.05565
   2.40000	   0.08019
   2.50000	   0.02819
   2.60000	   0.03429
   2.70000	   0.00566
   2.80000	  -0.07143
   2.90000	  -0.13199
   3.00000	  -0.13164
   3.10000	  -0.03644
   3.20000	  -0.01174
   3.30000	  -0.00637
   3.40000	  -0.03179
   3.50000	   0.03994
   3.60000	   0.07296
   3.70000	   0.07759
   3.80000	   0.04088
   3.90000	   0.04394
   4.00000	   0.00823
   4.10000	   0.02713
   4.20000	  -0.03698
   4.30000	  -0.05005
   4.40000	  -0.01851
   4.50000	  -0.07150
   4.60000	  -0.00192
   4.70000	   0.07752
   4.80000	  -0.05626
   4.90000	  -0.05048
   5.00000	  -0.09575
   5.10000	  -0.09308
   5.20000	  -0.12728
   5.30000	  -0.19984
   5.40000	  -0.25341
   5.50000	  -0.17824
   5.60000	  -0.06220
   5.70000	  -0.14941
   5.80000	  -0.15096
   5.90000	  -0.18155
   6.00000	  -0.14590
   6.10000	  -0.22199
   6.20000	  -0.28652
   6.30000	  -0.42258
   6.40000	  -0.26842
   6.50000	  -0.14373
   6.60000	  -0.15823
   6.70000	  -0.14090
   6.80000	  -0.14296
   6.90000	  -0.14586
   7.00000	  -0.01273
   7.10000	   0.01964
   7.20000	   0.05800
   7.30000	   0.03380
   7.40000	   0.06828
   7.50000	   0.16760
   7.60000	   0.14936
   7.70000	   0.22763
   7.80000	   0.25463
   7.90000	   0.26377
   8.00000	   0.18846
   8.10000	   0.21556
   8.20000	   0.20813
   8.30000	   0.22148
   8.40000	   0.23301
   8.50000	   0.17473
   8.60000	   0.11501
   8.70000	   0.02226
   8.80000	   0.05720
   8.90000	   0.05028
   9.00000	  -0.02312
   9.10000	  -0.04771
   9.20000	  -0.00844
   9.30000	   0.00214
   9.40000	   0.03990
   9.50000	   0.02917
   9.60000	   0.01850
   9.70000	   0.06689
   9.80000	   0.11567
   9.90000	   0.07207
  10.00000	   0.01355
  10.10000	   0.01729
  10.20000	  -0.06087
  10.30000	  -0.07681
  10.40000	  -0.13842
  10.50000	  -0.15142
  10.60000	  -0.13178
  10.70000	  -0.11421
  10.80000	  -0.22496
  10.90000	  -0.26605
  11.00000	  -0.21401
  11.10000	  -0.17347
  11.20000	  -0.22372
  11.30000	  -0.12875
  11.40000	   0.02394
  11.50000	   0.04316
  11.60000	   0.13716
  11.70000	   0.09662
  11.80000	   0.09405
  11.90000	  -0.00390
  12.00000	  -0.08295
  12.10000	   0.03376
  12.20000	  -0.03324
  12.30000	  -0.06656
  12.40000	  -0.01168
  12.50000	   0.15785
  12.60000	   0.18803
  12.70000	   0.20900
  12.80000	   0.17044
  12.90000	   0.15251
  13.00000	   0.23367
  13.10000	   0.23365
  13.20000	   0.23260
  13.30000	   0.09291
  13.40000	   0.03210
  13.50000	  -0.11693
  13.60000	  -0.10847
  13.70000	  -0.16581
  13.80000	  -0.07811
  13.90000	  -0.06330
  14.00000	  -0.03416
  14.10000	   0.02322
  14.20000	   0.00682
  14.30000	  -0.06453
  14.40000	  -0.10800
  14.50000	  -0.15608
  14.60000	  -0.22217
  14.70000	  -0.23421
  14.80000	  -0.10636
  14.90000	  -0.10691
  15.00000	  -0.09077
  15.10000	  -0.01605
  15.20000	  -0.07684
  15.30000	  -0.03525
  15.40000	   0.08663
  15.50000	   0.09201
  15.60000	   0.03432
  15.70000	  -0.05204
  15.80000	  -0.04940
  15.90000	   0.08372
  16.00000	   0.03405
  16.10000	   0.02232
  16.20000	  -0.01193
  16.30000	   0.09023
  16.40000	   0.07836
  16.50000	   0.17396
  16.60000	   0.13607
  16.70000	   0.16049
  16.80000	   0.17666
  16.90000	   0.17960
  17.00000	   0.18334
  17.10000	   0.10293
  17.20000	   0.20577
  17.30000	   0.23684
  17.40000	   0.20737
  17.50000	   0.14865
  17.60000	   0.26159
  17.70000	   0.42829
  17.80000	   0.40261
  17.90000	   0.45568
  18.00000	   0.41465
  18.10000	   0.35933
  18.20000	   0.40297
  18.30000	   0.40908
  18.40000	   0.39572
  18.50000	   0.46680
  18.60000	   0.34757
  18.70000	   0.25855
  18.80000	   0.22647
  18.90000	   0.22130
  19.00000	   0.18346
  19.10000	   0.21071
  19.20000	   0.21883
  19.30000	   0.21551
  19.40000	   0.09943
  19.50000	   0.01552
  19.60000	  -0.04451
  19.70000	   0.02599
  19.80000	  -0.02768
  19.90000	  -0.03632
  20.00000	  -0.00307
  20.10000	   0.02161
  20.20000	   0.01244
  20.30000	   0.14105
  20.40000	   0.13849
  20.50000	   0.19771
  20.60000	   0.15282
  20.70000	   0.06623
  20.80000	   0.14870
  20.90000	   0.19833
  21.00000	   0.30145
  21.10000	   0.30063
  21.20000	   0.35911
  21.30000	   0.31241
  21.40000	   0.23310
  21.50000	   0.20857
  21.60000	   0.25439
  21.70000	   0.16890
  21.80000	   0.08949
  21.90000	   0.12465
  22.00000	   0.19768
  22.10000	   0.26363
  22.20000	   0.24872
  22.30000	   0.20894
  22.40000	   0.18879
  22.50000	   0.22264
  22.60000	   0.30548
  22.70000	   0.21031
  22.80000	   0.13099
  22.90000	   0.12337
  23.00000	   0.11425
  23.10000	   0.08344
  23.20000	   0.12514
  23.30000	   0.06751
  23.40000	   0.13333
  23.50000	   0.22205
  23.60000	   0.27057
  23.70000	   0.22627
  23.80000	   0.19785
  23.90000	   0.13502
  24.00000	   0.07853
  24.10000	   0.07921
  24.20000	   0.14517
  24.30000	   0.20290
  24.40000	   0.22232
  24.50000	   0.22927
  24.60000	   0.26848
  24.70000	   0.25350
  24.80000	   0.18681
  24.90000	   0.08993
  25.00000	   0.06534
  25.10000	   0.04084
  25.20000	  -0.00550
  25.30000	  -0.10498
  25.40000	  -0.04622
  25.50000	   0.00820
  25.60000	   0.15197
  25.70000	   0.19198
  25.80000	   0.21305
  25.90000	   0.08807
  26.00000	   0.02592
  26.10000	  -0.06207
  26.20000	  -0.08061
  26.30000	  -0.12159
  26.40000	  -0.10676
  26.50000	  -0.03254
  26.60000	  -0.01946
  26.70000	  -0.13541
  26.80000	  -0.09915
  26.90000	  -0.03649
  27.00000	  -0.02176
  27.10000	  -0.01432
  27.20000	   0.02800
  27.30000	   0.00083
  27.40000	   0.04897
  27.50000	   0.09778
  27.60000	   0.02321
  27.70000	   0.05960
  27.80000	   0.05077
  27.90000	  -0.02169
  28.00000	  -0.01351
  28.10000	  -0.03454
  28.20000	  -0.04149
  28.30000	   0.03264
  28.40000	   0.04724
  28.50000	   0.06844
  28.60000	  -0.07604
  28.70000	  -0.12207
  28.80000	  -0.21718
  28.90000	  -0.16675
  29.00000	  -0.05986
  29.10000	   0.00175
  29.20000	   0.07392
  29.30000	   0.13971
  29.40000	   0.17985
  29.50000	   0.20949
  29.60000	   0.17713
  29.70000	   0.09141
  29.80000	   0.07987
  29.90000	   0.02417
  30.00000	   0.01837
  30.10000	  -0.03702
  30.20000	   0.10444
  30.30000	   0.04077
  30.40000	   0.06587
  30.50000	  -0.05865
  30.60000	   0.00163
  30.70000	   0.00626
  30.80000	   0.09057
  30.90000	   0.08416
  31.00000	   0.06950
  31.10000	   0.13957
  31.20000	   0.12629
  31.30000	   0.06934
  31.40000	   0.06504
  31.50000	  -0.05277
  31.60000	   0.02428
  31.70000	   0.05682
  31.80000	  -0.02708
  31.90000	  -0.01450
  32.00000	  -0.14888
  32.10000	  -0.22002
  32.20000	  -0.26254
  32.30000	  -0.25527
  32.40000	  -0.18599
  32.50000	  -0.23347
