# gamma	ks
  73.69209	  96.74558
   0.00000	   0.13328
   0.10000	   0.14246
   0.20000	   0.15124
   0.30000	   0.10918
   0.40000	   0.09183
   0.50000	   0.10287
   0.60000	   0.09589
   0.70000	   0.00261
   0.80000	   0.04357
   0.90000	   0.07221
   1.00000	   0.05424
   1.10000	   0.02425
   1.20000	   0.03595
   1.30000	   0.01901
   1.40000	   0.07768
   1.50000	   0.18755
   1.60000	   0.12884
   1.70000	   0.15489
   1.80000	   0.10074
   1.90000	   0.10410
   2.00000	   0.12653
   2.10000	   0.06399
   2.20000	   0.04490
   2.30000	   0.05444
   2.40000	  -0.05017
   2.50000	  -0.05643
   2.60000	  -0.11710
   2.70000	  -0.09493
   2.80000	  -0.01049
   2.90000	   0.01633
   3.00000	  -0.02929
   3.10000	  -0.08506
   3.20000	  -0.11141
   3.30000	  -0.08673
   3.40000	  -0.09600
   3.50000	  -0.08453
   3.60000	  -0.09962
   3.70000	  -0.12395
   3.80000	  -0.08528
   3.90000	  -0.10397
   4.00000	  -0.07022
   4.10000	   0.04624
   4.20000	   0.05719
   4.30000	   0.08279
   4.40000	   0.09208
   4.50000	   0.15040
   4.60000	   0.10731
   4.70000	   0.11603
   4.80000	   0.24469
   4.90000	   0.09481
   5.00000	   0.13644
   5.10000	   0.14580
   5.20000	   0.15782
   5.30000	   0.16927
   5.40000	   0.06325
   5.50000	   0.10353
   5.60000	   0.11856
   5.70000	   0.05591
   5.80000	   0.11487
   5.90000	   0.06423
   6.00000	   0.05341
   6.10000	  -0.03937
   6.20000	  -0.06759
   6.30000	  -0.03470
   6.40000	  -0.06063
   6.50000	  -0.10112
   6.60000	  -0.11522
   6.70000	  -0.12263
   6.80000	  -0.06193
   6.90000	   0.05009
   7.00000	   0.00636
   7.10000	   0.01193
   7.20000	   0.03734
   7.30000	   0.00599
   7.40000	  -0.01899
   7.50000	   0.03432
   7.60000	   0.06029
   7.70000	  -0.01975
   7.80000	  -0.06387
   7.90000	  -0.08907
   8.00000	  -0.09278
   8.10000	  -0.07191
   8.20000	  -0.05974
   8.30000	  -0.11979
   8.40000	  -0.11346
   8.50000	  -0.11562
   8.60000	  -0.04545
   8.70000	   0.03435
   8.80000	   0.00495
   8.90000	   0.02648
   9.00000	   0.06740
   9.10000	   0.12883
   9.20000	   0.12693
   9.30000	   0.08877
   9.40000	   0.05578
   9.50000	   0.05786
   9.60000	   0.06645
   9.70000	   0.10806
   9.80000	   0.12390
   9.90000	   0.11144
  10.00000	   0.20909
  10.10000	   0.21120
  10.20000	   0.20655
  10.30000	   0.23426
  10.40000	   0.18080
  10.50000	   0.15636
  10.60000	   0.12715
  10.70000	   0.12312
  10.80000	   0.13386
  10.90000	   0.09958
  11.00000	   0.15652
  11.10000	   0.19431
  11.20000	   0.09892
  11.30000	   0.02570
  11.40000	   0.06995
  11.50000	   0.04361
  11.60000	   0.00113
  11.70000	   0.01336
  11.80000	  -0.04007
  11.90000	  -0.03911
  12.00000	  -0.00963
  12.10000	  -0.01890
  12.20000	  -0.00786
  12.30000	  -0.05162
  12.40000	   0.06273
  12.50000	   0.02531
  12.60000	   0.00847
  12.70000	   0.04745
  12.80000	   0.09164
  12.90000	   0.08564
  13.00000	   0.10399
  13.10000	   0.07101
  13.20000	   0.07141
  13.30000	   0.02980
  13.40000	   0.00374
  13.50000	   0.02882
  13.60000	   0.04493
  13.70000	   0.00365
  13.80000	   0.00164
  13.90000	   0.00574
  14.00000	   0.05905
  14.10000	   0.10557
  14.20000	   0.05410
  14.30000	   0.01588
  14.40000	  -0.00289
  14.50000	  -0.07902
  14.60000	  -0.11656
  14.70000	  -0.15925
  14.80000	  -0.13073
  14.90000	  -0.09021
  15.00000	  -0.04595
  15.10000	  -0.04770
  15.20000	  -0.02324
  15.30000	   0.01139
  15.40000	   0.03890
  15.50000	   0.05801
  15.60000	   0.09680
  15.70000	   0.10124
  15.80000	   0.01167
  15.90000	   0.05039
  16.00000	  -0.00457
  16.10000	  -0.00755
  16.20000	   0.01603
  16.30000	  -0.04776
  16.40000	  -0.02591
  16.50000	  -0.00229
  16.60000	  -0.06981
  16.70000	  -0.12947
  16.80000	  -0.04708
  16.90000	  -0.04808
  17.00000	  -0.09525
  17.10000	  -0.04696
  17.20000	  -0.08761
  17.30000	  -0.06807
  17.40000	  -0.09187
  17.50000	  -0.08044
  17.60000	  -0.11033
  17.70000	  -0.10523
  17.80000	  -0.11856
  17.90000	  -0.08852
  18.00000	  -0.06101
  18.10000	   0.02269
  18.20000	   0.02607
  18.30000	  -0.02653
  18.40000	  -0.06298
  18.50000	   0.01043
  18.60000	  -0.04836
  18.70000	  -0.06333
  18.80000	  -0.07613
  18.90000	  -0.04214
  19.00000	  -0.04259
  19.10000	   0.06734
  19.20000	   0.04495
  19.30000	   0.00285
  19.40000	  -0.02372
  19.50000	   0.03068
  19.60000	   0.00666
  19.70000	  -0.01944
  19.80000	   0.04565
  19.90000	   0.05391
  20.00000	   0.06436
  20.10000	   0.12702
  20.20000	   0.07532
  20.30000	   0.05352
  20.40000	   0.02767
  20.50000	   0.01321
  20.60000	   0.04673
  20.70000	   0.07835
  20.80000	   0.04903
  20.90000	   0.04312
  21.00000	   0.00135
  21.10000	   0.05214
  21.20000	   0.12674
  21.30000	   0.18969
  21.40000	   0.10537
  21.50000	   0.08970
  21.60000	   0.03234
  21.70000	   0.07587
  21.80000	   0.00603
  21.90000	  -0.04033
  22.00000	  -0.07994
  22.10000	  -0.16561
  22.20000	  -0.15879
  22.30000	  -0.24065
  22.40000	  -0.13904
  22.50000	  -0.11147
  22.60000	  -0.09245
  22.70000	  -0.03423
  22.80000	  -0.06381
  22.90000	  -0.06672
  23.00000	  -0.04271
  23.10000	  -0.02055
  23.20000	  -0.05544
  23.30000	  -0.12014
  23.40000	  -0.07507
  23.50000	  -0.02051
  23.60000	   0.02629
  23.70000	   0.09139
  23.80000	   0.01475
  23.90000	   0.03245
  24.00000	   0.01509
  24.10000	  -0.03442
  24.20000	  -0.00436
  24.30000	  -0.04003
  24.40000	  -0.03097
  24.50000	  -0.03595
  24.60000	   0.00402
  24.70000	   0.05183
  24.80000	   0.04947
  24.90000	  -0.00278
  25.00000	  -0.03442
  25.10000	  -0.02889
  25.20000	   0.05860
  25.30000	   0.06113
  25.40000	   0.07207
  25.50000	   0.06137
  25.60000	   0.02549
  25.70000	  -0.03950
  25.80000	  -0.07706
  25.90000	  -0.04523
  26.00000	   0.02058
  26.10000	   0.02045
  26.20000	   0.02646
  26.30000	   0.07166
  26.40000	  -0.03629
  26.50000	  -0.07502
  26.60000	  -0.01836
  26.70000	  -0.02132
  26.80000	  -0.03160
  26.90000	  -0.00379
  27.00000	  -0.00373
  27.10000	   0.03310
  27.20000	   0.01816
  27.30000	   0.01739
  27.40000	  -0.05912
  27.50000	  -0.06231
  27.60000	  -0.05511
  27.70000	  -0.02456
  27.80000	   0.01194
  27.90000	   0.05603
  28.00000	   0.01034
  28.10000	  -0.03411
  28.20000	   0.00010
  28.30000	  -0.06254
  28.40000	  -0.04911
  28.50000	  -0.09719
  28.60000	  -0.08733
  28.70000	  -0.07965
  28.80000	  -0.09027
  28.90000	  -0.14184
  29.00000	  -0.12251
  29.10000	  -0.10479
  29.20000	  -0.08504
  29.30000	  -0.01861
  29.40000	  -0.03380
  29.50000	   0.01331
  29.60000	   0.02268
  29.70000	   0.04266
  29.80000	   0.06349
  29.90000	   0.01716
  30.00000	   0.01363
  30.10000	   0.09126
  30.20000	   0.05858
  30.30000	   0.04974
  30.40000	   0.05097
  30.50000	   0.05020
  30.60000	   0.04525
  30.70000	   0.03456
  30.80000	  -0.03360
