# gamma	ks
  52.02248	  11.52007
   0.00000	  -0.21492
   0.10000	  -0.22111
   0.20000	  -0.18305
   0.30000	  -0.25276
   0.40000	  -0.28797
   0.50000	  -0.25309
   0.60000	  -0.22593
   0.70000	  -0.02806
   0.80000	   0.09455
   0.90000	   0.05114
   1.00000	   0.09237
   1.10000	   0.18815
   1.20000	   0.15062
   1.30000	   0.17364
   1.40000	   0.27332
   1.50000	   0.20733
   1.60000	   0.15057
   1.70000	   0.22185
   1.80000	   0.18713
   1.90000	   0.20586
   2.00000	   0.12071
   2.10000	   0.07068
   2.20000	   0.09179
   2.30000	  -0.00861
   2.40000	   0.09864
   2.50000	   0.04500
   2.60000	  -0.06609
   2.70000	  -0.02187
   2.80000	   0.01917
   2.90000	   0.03757
   3.00000	   0.14427
   3.10000	   0.15668
   3.20000	   0.19951
   3.30000	   0.25525
   3.40000	   0.26393
   3.50000	   0.19948
   3.60000	   0.10894
   3.70000	   0.00764
   3.80000	   0.07593
   3.90000	   0.02256
   4.00000	   0.01007
   4.10000	   0.05981
   4.20000	  -0.05470
   4.30000	  -0.06485
   4.40000	  -0.06742
   4.50000	  -0.06191
   4.60000	  -0.05584
   4.70000	  -0.07794
   4.80000	  -0.13041
   4.90000	  -0.13628
   5.00000	  -0.07492
   5.10000	   0.02277
   5.20000	   0.11022
   5.30000	   0.17120
   5.40000	   0.10670
   5.50000	   0.15335
   5.60000	   0.16712
   5.70000	   0.23840
   5.80000	   0.24649
   5.90000	   0.25440
   6.00000	   0.26219
   6.10000	   0.24410
   6.20000	   0.23444
   6.30000	   0.25839
   6.40000	   0.22218
   6.50000	   0.17705
   6.60000	   0.17211
   6.70000	   0.19501
   6.80000	   0.26301
   6.90000	   0.20524
   7.00000	   0.11327
   7.10000	   0.14478
   7.20000	   0.05053
   7.30000	   0.01642
   7.40000	   0.11614
   7.50000	   0.11010
   7.60000	   0.10829
   7.70000	   0.07303
   7.80000	  -0.05836
   7.90000	  -0.13369
   8.00000	  -0.13242
   8.10000	  -0.12268
   8.20000	  -0.20237
   8.30000	  -0.21951
   8.40000	  -0.23031
   8.50000	  -0.22314
   8.60000	  -0.19713
   8.70000	  -0.24513
   8.80000	  -0.32470
   8.90000	  -0.21686
   9.00000	  -0.19606
   9.10000	  -0.15072
   9.20000	  -0.12725
   9.30000	  -0.18462
   9.40000	  -0.17754
   9.50000	  -0.28220
   9.60000	  -0.28798
   9.70000	  -0.26944
   9.80000	  -0.34154
   9.90000	  -0.28907
  10.00000	  -0.36408
  10.10000	  -0.40252
  10.20000	  -0.33044
  10.30000	  -0.41473
  10.40000	  -0.44992
  10.50000	  -0.39248
  10.60000	  -0.47655
  10.70000	  -0.49994
  10.80000	  -0.48494
  10.90000	  -0.52864
  11.00000	  -0.46095
  11.10000	  -0.41719
  11.20000	  -0.44954
  11.30000	  -0.44703
  11.40000	  -0.45053
  11.50000	  -0.45717
  11.60000	  -0.45992
  11.70000	  -0.36404
  11.80000	  -0.38072
  11.90000	  -0.36574
  12.00000	  -0.31861
  12.10000	  -0.30803
  12.20000	  -0.30191
  12.30000	  -0.23024
  12.40000	  -0.15882
  12.50000	  -0.10622
  12.60000	  -0.08151
  12.70000	  -0.04150
  12.80000	  -0.20416
  12.90000	  -0.20179
  13.00000	  -0.10355
  13.10000	  -0.05558
  13.20000	  -0.03251
  13.30000	  -0.07166
  13.40000	  -0.17553
  13.50000	  -0.15755
  13.60000	  -0.18666
  13.70000	  -0.13296
  13.80000	  -0.05727
  13.90000	  -0.01925
  14.00000	  -0.02660
  14.10000	   0.12750
  14.20000	   0.16009
  14.30000	   0.04916
  14.40000	   0.05460
  14.50000	   0.12842
  14.60000	   0.19301
  14.70000	   0.26878
  14.80000	   0.22452
  14.90000	   0.16665
  15.00000	   0.07318
  15.10000	   0.18846
  15.20000	   0.08205
  15.30000	   0.07907
  15.40000	   0.11318
  15.50000	   0.17912
  15.60000	   0.30058
  15.70000	   0.29308
  15.80000	   0.28324
  15.90000	   0.30591
  16.00000	   0.29537
  16.10000	   0.32615
  16.20000	   0.47223
  16.30000	   0.40956
  16.40000	   0.36100
  16.50000	   0.22003
  16.60000	   0.19093
  16.70000	   0.16885
  16.80000	   0.12468
  16.90000	   0.04366
  17.00000	   0.09361
  17.10000	   0.17568
  17.20000	   0.17463
  17.30000	   0.12519
  17.40000	   0.16874
  17.50000	   0.09896
  17.60000	   0.01121
  17.70000	  -0.08155
  17.80000	  -0.05280
  17.90000	  -0.05514
  18.00000	  -0.06824
  18.10000	  -0.07439
  18.20000	  -0.05190
  18.30000	  -0.04849
  18.40000	  -0.09898
  18.50000	   0.00662
  18.60000	   0.11418
  18.70000	   0.10921
  18.80000	   0.13333
  18.90000	   0.09570
  19.00000	   0.12581
  19.10000	   0.16508
  19.20000	   0.08086
  19.30000	   0.18810
  19.40000	   0.14134
  19.50000	   0.19412
  19.60000	   0.18036
  19.70000	   0.20248
  19.80000	   0.16192
  19.90000	   0.15829
  20.00000	   0.16037
  20.10000	   0.25703
  20.20000	   0.23940
  20.30000	   0.25631
  20.40000	   0.27677
  20.50000	   0.30855
  20.60000	   0.40923
  20.70000	   0.42778
  20.80000	   0.45444
  20.90000	   0.34074
  21.00000	   0.32396
  21.10000	   0.30635
  21.20000	   0.26742
  21.30000	   0.19952
  21.40000	   0.11920
  21.50000	   0.15838
  21.60000	   0.14208
  21.70000	   0.12186
  21.80000	   0.21969
  21.90000	   0.26620
  22.00000	   0.29557
  22.10000	   0.20246
  22.20000	   0.22931
  22.30000	   0.19472
  22.40000	   0.30724
  22.50000	   0.27169
  22.60000	   0.22143
  22.70000	   0.15939
  22.80000	   0.19432
  22.90000	   0.26221
  23.00000	   0.32013
  23.10000	   0.27354
  23.20000	   0.25403
  23.30000	   0.16917
  23.40000	   0.14540
  23.50000	   0.04706
  23.60000	   0.05372
  23.70000	   0.14660
  23.80000	   0.13552
  23.90000	   0.10585
  24.00000	   0.00972
  24.10000	  -0.08526
  24.20000	  -0.06635
  24.30000	  -0.15886
  24.40000	  -0.18184
  24.50000	  -0.17470
  24.60000	  -0.17287
  24.70000	  -0.10101
  24.80000	  -0.16227
  24.90000	  -0.10458
  25.00000	  -0.12539
  25.10000	  -0.14481
  25.20000	  -0.15081
  25.30000	  -0.06574
  25.40000	  -0.10652
  25.50000	  -0.06529
  25.60000	  -0.04985
  25.70000	  -0.06538
  25.80000	  -0.05456
  25.90000	  -0.04192
  26.00000	  -0.02195
  26.10000	  -0.04855
  26.20000	  -0.05238
  26.30000	  -0.01303
  26.40000	   0.06463
  26.50000	  -0.06316
  26.60000	  -0.23218
  26.70000	  -0.22289
  26.80000	  -0.16382
  26.90000	  -0.11577
  27.00000	  -0.18812
