# gamma	ks
  63.92523	  65.36047
   0.00000	   0.10815
   0.10000	   0.16531
   0.20000	   0.22292
   0.30000	   0.17186
   0.40000	   0.22787
   0.50000	   0.12555
   0.60000	   0.05086
   0.70000	   0.02321
   0.80000	  -0.00303
   0.90000	  -0.00873
   1.00000	   0.00983
   1.10000	   0.07884
   1.20000	   0.06548
   1.30000	   0.03802
   1.40000	  -0.00665
   1.50000	   0.07217
   1.60000	  -0.05119
   1.70000	  -0.04430
   1.80000	  -0.02033
   1.90000	   0.06199
   2.00000	   0.02821
   2.10000	   0.03630
   2.20000	   0.09183
   2.30000	   0.05380
   2.40000	   0.04375
   2.50000	   0.03899
   2.60000	   0.03974
   2.70000	   0.02386
   2.80000	   0.06059
   2.90000	  -0.00585
   3.00000	   0.01849
   3.10000	   0.06789
   3.20000	   0.14207
   3.30000	   0.08798
   3.40000	   0.10680
   3.50000	   0.13571
   3.60000	   0.22899
   3.70000	   0.20715
   3.80000	   0.22174
   3.90000	   0.26798
   4.00000	   0.18698
   4.10000	   0.26601
   4.20000	   0.27238
   4.30000	   0.27694
   4.40000	   0.27063
   4.50000	   0.23962
   4.60000	   0.24559
   4.70000	   0.24738
   4.80000	   0.27040
   4.90000	   0.31164
   5.00000	   0.37226
   5.10000	   0.35761
   5.20000	   0.36878
   5.30000	   0.32542
   5.40000	   0.29910
   5.50000	   0.28785
   5.60000	   0.22175
   5.70000	   0.16328
   5.80000	   0.14240
   5.90000	   0.10199
   6.00000	   0.08731
   6.10000	   0.16342
   6.20000	   0.16532
   6.30000	   0.11736
   6.40000	   0.09610
   6.50000	   0.17167
   6.60000	   0.08613
   6.70000	   0.03153
   6.80000	  -0.04873
   6.90000	  -0.05624
   7.00000	  -0.06774
   7.10000	  -0.00678
   7.20000	   0.03318
   7.30000	  -0.02333
   7.40000	  -0.02530
   7.50000	   0.04042
   7.60000	   0.03777
   7.70000	  -0.02126
   7.80000	   0.01555
   7.90000	  -0.01099
   8.00000	   0.00122
   8.10000	   0.02890
   8.20000	   0.06484
   8.30000	  -0.01674
   8.40000	  -0.08704
   8.50000	  -0.18056
   8.60000	  -0.30643
   8.70000	  -0.26084
   8.80000	  -0.21833
   8.90000	  -0.22140
   9.00000	  -0.23156
   9.10000	  -0.31811
   9.20000	  -0.26289
   9.30000	  -0.15723
   9.40000	  -0.03892
   9.50000	  -0.03277
   9.60000	  -0.05113
   9.70000	   0.02988
   9.80000	   0.07359
   9.90000	   0.19825
  10.00000	   0.11518
  10.10000	   0.13328
  10.20000	   0.17436
  10.30000	   0.15070
  10.40000	   0.17431
  10.50000	   0.09152
  10.60000	   0.07184
  10.70000	   0.18420
  10.80000	   0.24407
  10.90000	   0.18386
  11.00000	   0.14493
  11.10000	   0.24914
  11.20000	   0.22182
  11.30000	   0.20574
  11.40000	   0.05381
  11.50000	   0.07350
  11.60000	   0.07196
  11.70000	   0.10258
  11.80000	   0.16553
  11.90000	   0.16135
  12.00000	   0.11644
  12.10000	   0.09919
  12.20000	   0.01360
  12.30000	  -0.08692
  12.40000	  -0.17938
  12.50000	  -0.20651
  12.60000	  -0.14664
  12.70000	  -0.14122
  12.80000	  -0.14847
  12.90000	  -0.14650
  13.00000	  -0.14703
  13.10000	  -0.14899
  13.20000	  -0.16746
  13.30000	  -0.18502
  13.40000	  -0.12331
  13.50000	  -0.05744
  13.60000	  -0.11827
  13.70000	  -0.17423
