# gamma	ks
  27.91428	  98.16570
   0.00000	   0.14011
   0.10000	   0.14876
   0.20000	   0.07275
   0.30000	   0.11151
   0.40000	   0.29087
   0.50000	   0.28228
   0.60000	   0.38812
   0.70000	   0.28623
   0.80000	   0.18814
   0.90000	   0.21955
   1.00000	   0.05228
   1.10000	   0.00881
   1.20000	   0.06275
   1.30000	   0.05438
   1.40000	   0.01198
   1.50000	   0.07492
   1.60000	  -0.00051
   1.70000	   0.03654
   1.80000	   0.06407
   1.90000	   0.14083
   2.00000	  -0.03395
   2.10000	   0.02431
   2.20000	   0.02644
   2.30000	  -0.16441
   2.40000	  -0.10579
   2.50000	  -0.11399
   2.60000	  -0.02540
   2.70000	  -0.05953
   2.80000	  -0.12116
   2.90000	  -0.15791
   3.00000	  -0.15862
   3.10000	  -0.11111
   3.20000	  -0.07310
   3.30000	  -0.06688
   3.40000	  -0.15082
   3.50000	  -0.17327
   3.60000	  -0.07612
   3.70000	  -0.06271
   3.80000	  -0.08895
   3.90000	  -0.18100
   4.00000	  -0.17218
   4.10000	  -0.04549
   4.20000	   0.05017
   4.30000	   0.09049
   4.40000	  -0.02524
   4.50000	  -0.09816
   4.60000	  -0.09276
   4.70000	  -0.12167
   4.80000	   0.02767
   4.90000	   0.10236
   5.00000	  -0.01450
   5.10000	  -0.06190
   5.20000	   0.10107
   5.30000	   0.11152
   5.40000	   0.03452
   5.50000	   0.00288
   5.60000	   0.10201
   5.70000	  -0.00602
   5.80000	   0.04820
   5.90000	   0.09053
   6.00000	   0.16882
   6.10000	   0.12314
   6.20000	   0.11105
   6.30000	   0.01370
   6.40000	   0.04989
   6.50000	   0.03266
   6.60000	   0.07872
   6.70000	   0.08499
   6.80000	   0.02280
   6.90000	  -0.04097
   7.00000	   0.01299
   7.10000	   0.03036
   7.20000	   0.00239
   7.30000	   0.08252
   7.40000	   0.09953
   7.50000	   0.15322
   7.60000	   0.13836
   7.70000	   0.09225
   7.80000	  -0.05057
   7.90000	  -0.06387
   8.00000	  -0.00288
   8.10000	  -0.05093
   8.20000	   0.04642
   8.30000	   0.14696
   8.40000	   0.23774
   8.50000	   0.09544
   8.60000	   0.04040
   8.70000	   0.02090
   8.80000	   0.06666
   8.90000	   0.08209
   9.00000	   0.05614
   9.10000	   0.10855
   9.20000	   0.06715
   9.30000	   0.03308
   9.40000	   0.03699
   9.50000	   0.04038
   9.60000	   0.08480
   9.70000	  -0.00114
   9.80000	  -0.05456
   9.90000	  -0.00344
  10.00000	   0.03423
  10.10000	   0.08940
  10.20000	  -0.08031
  10.30000	  -0.07086
  10.40000	  -0.08250
  10.50000	  -0.09578
  10.60000	  -0.13628
  10.70000	  -0.02517
  10.80000	   0.05195
  10.90000	  -0.00431
  11.00000	   0.08486
  11.10000	   0.03979
  11.20000	   0.05371
  11.30000	   0.03851
  11.40000	   0.11257
  11.50000	  -0.02242
  11.60000	  -0.01900
  11.70000	  -0.07012
  11.80000	  -0.13160
  11.90000	  -0.11999
  12.00000	  -0.05088
  12.10000	   0.05616
  12.20000	   0.08668
  12.30000	   0.09476
  12.40000	   0.09890
  12.50000	   0.07859
  12.60000	   0.09114
  12.70000	   0.09599
  12.80000	   0.09717
  12.90000	   0.08415
  13.00000	   0.14520
  13.10000	   0.12735
  13.20000	   0.11047
  13.30000	  -0.05662
  13.40000	  -0.09927
  13.50000	  -0.01711
  13.60000	   0.01364
  13.70000	  -0.00015
