# gamma	ks
  32.70000	   0.03297
  32.80000	   0.03804
  32.90000	   0.01050
  33.00000	   0.03245
  33.10000	   0.09830
  33.20000	   0.11273
  33.30000	   0.15790
  33.40000	   0.06131
  33.50000	   0.02392
  33.60000	  -0.04956
  33.70000	  -0.03521
  33.80000	   0.02873
  33.90000	   0.03841
  34.00000	   0.06013
  34.10000	   0.04133
  34.20000	   0.07421
  34.30000	  -0.00395
  34.40000	   0.00325
  34.50000	   0.00357
  34.60000	   0.00331
  34.70000	   0.02904
  34.80000	   0.02696
  34.90000	   0.06068
  35.00000	  -0.00567
  35.10000	  -0.02031
  35.20000	  -0.01931
  35.30000	   0.01170
  35.40000	  -0.00282
  35.50000	  -0.05206
  35.60000	  -0.06228
  35.70000	  -0.07307
  35.80000	  -0.07371
  35.90000	  -0.06195
  36.00000	  -0.09984
  36.10000	  -0.05092
  36.20000	   0.02186
  36.30000	   0.03294
  36.40000	   0.09906
  36.50000	   0.06264
  36.60000	  -0.04784
  36.70000	  -0.08171
  36.80000	  -0.13570
  36.90000	  -0.17909
  37.00000	  -0.16948
  37.10000	  -0.17502
  37.20000	  -0.14444
  37.30000	  -0.14318
  37.40000	  -0.04478
  37.50000	  -0.11070
  37.60000	  -0.10758
  37.70000	  -0.05706
  37.80000	   0.06395
  37.90000	   0.11374
  38.00000	   0.03669
  38.10000	  -0.03090
  38.20000	   0.02073
  38.30000	   0.05048
  38.40000	   0.16646
  38.50000	   0.17734
  38.60000	   0.15139
  38.70000	   0.07434
  38.80000	   0.14172
  38.90000	   0.10287
  39.00000	   0.05648
  39.10000	   0.02539
  39.20000	  -0.06953
  39.30000	  -0.05771
  39.40000	  -0.00878
  39.50000	   0.03310
  39.60000	   0.06808
  39.70000	  -0.05930
  39.80000	  -0.07376
  39.90000	  -0.07536
  40.00000	  -0.00156
  40.10000	   0.01436
  40.20000	   0.08083
  40.30000	   0.06180
  40.40000	   0.03911
  40.50000	  -0.10493
  40.60000	  -0.09708
  40.70000	  -0.13961
  40.80000	  -0.09293
  40.90000	  -0.08239
  41.00000	  -0.13750
  41.10000	  -0.16318
  41.20000	  -0.09817
  41.30000	  -0.10186
  41.40000	  -0.07147
  41.50000	   0.04742
  41.60000	  -0.00589
  41.70000	  -0.04117
  41.80000	  -0.03127
  41.90000	   0.00201
  42.00000	   0.03631
  42.10000	   0.02760
  42.20000	   0.03316
  42.30000	   0.01626
  42.40000	   0.03860
  42.50000	  -0.01698
  42.60000	  -0.03171
  42.70000	  -0.00554
  42.80000	  -0.08191
  42.90000	  -0.10029
  43.00000	  -0.08486
  43.10000	  -0.06952
  43.20000	  -0.01997
  43.30000	  -0.08213
  43.40000	  -0.13285
  43.50000	  -0.05676
  43.60000	  -0.04163
  43.70000	  -0.01896
  43.80000	  -0.00616
  43.90000	  -0.03884
  44.00000	   0.00986
  44.10000	   0.01814
  44.20000	   0.07188
  44.30000	   0.07177
  44.40000	  -0.00887
  44.50000	   0.00987
  44.60000	  -0.00234
  44.70000	  -0.07171
  44.80000	  -0.09569
  44.90000	  -0.08167
  45.00000	  -0.10740
  45.10000	   0.00701
  45.20000	   0.00629
  45.30000	  -0.01196
  45.40000	   0.07606
  45.50000	   0.01387
  45.60000	   0.04874
  45.70000	   0.03848
  45.80000	   0.08772
  45.90000	   0.01425
  46.00000	   0.15411
  46.10000	   0.15070
  46.20000	   0.11556
  46.30000	   0.11374
  46.40000	   0.08061
  46.50000	   0.06780
  46.60000	   0.07495
  46.70000	   0.11307
  46.80000	   0.07342
  46.90000	   0.02200
  47.00000	   0.01598
  47.10000	  -0.06620
  47.20000	   0.00407
  47.30000	   0.04870
  47.40000	   0.03338
  47.50000	   0.12696
  47.60000	   0.13277
  47.70000	   0.15838
  47.80000	   0.17564
  47.90000	   0.13296
  48.00000	   0.14198
  48.10000	   0.10739
  48.20000	   0.03435
  48.30000	   0.04794
  48.40000	   0.06135
  48.50000	   0.03413
  48.60000	   0.01744
  48.70000	  -0.01412
  48.80000	  -0.10382
  48.90000	  -0.09242
  49.00000	  -0.02727
  49.10000	  -0.01565
  49.20000	  -0.12054
  49.30000	  -0.07780
  49.40000	   0.02744
  49.50000	  -0.03085
  49.60000	  -0.05838
  49.70000	  -0.02363
  49.80000	  -0.00977
  49.90000	   0.00602
  50.00000	  -0.01620
  50.10000	   0.00008
  50.20000	  -0.01530
  50.30000	  -0.02335
  50.40000	  -0.07982
  50.50000	  -0.13295
  50.60000	  -0.13492
  50.70000	  -0.05063
  50.80000	  -0.02931
  50.90000	  -0.00767
  51.00000	   0.07661
  51.10000	   0.11002
  51.20000	   0.08975
  51.30000	   0.11933
  51.40000	   0.11457
  51.50000	   0.18130
  51.60000	   0.19541
  51.70000	   0.12772
  51.80000	   0.04534
  51.90000	   0.02818
  52.00000	   0.03736
  52.10000	  -0.00878
  52.20000	  -0.00688
  52.30000	   0.02434
  52.40000	   0.10061
  52.50000	   0.07052
  52.60000	   0.05162
  52.70000	   0.09165
  52.80000	   0.09270
  52.90000	  -0.00703
  53.00000	  -0.07546
  53.10000	  -0.15339
  53.20000	  -0.11883
  53.30000	  -0.08319
  53.40000	  -0.13708
  53.50000	  -0.18008
  53.60000	  -0.08866
  53.70000	  -0.19974
  53.80000	  -0.19759
  53.90000	  -0.14977
  54.00000	  -0.15863
  54.10000	  -0.06565
  54.20000	  -0.11051
  54.30000	  -0.09086
  54.40000	  -0.11640
  54.50000	  -0.09014
  54.60000	  -0.06237
  54.70000	  -0.08293
  54.80000	  -0.06688
  54.90000	  -0.01179
  55.00000	  -0.06726
  55.10000	  -0.18675
  55.20000	  -0.23635
  55.30000	  -0.23624
  55.40000	  -0.02784
  55.50000	  -0.01944
  55.60000	   0.00567
  55.70000	   0.00510
  55.80000	  -0.04791
  55.90000	  -0.06494
  56.00000	  -0.13293
  56.10000	  -0.25059
  56.20000	  -0.27827
  56.30000	  -0.22491
  56.40000	  -0.19247
  56.50000	  -0.14335
  56.60000	  -0.10557
  56.70000	  -0.01875
  56.80000	  -0.02753
  56.90000	  -0.00577
  57.00000	  -0.05361
  57.10000	   0.03811
  57.20000	   0.11220
  57.30000	   0.09765
  57.40000	   0.08335
  57.50000	   0.04677
  57.60000	   0.04029
  57.70000	   0.01658
  57.80000	  -0.01385
  57.90000	  -0.02764
  58.00000	  -0.00640
  58.10000	  -0.00557
  58.20000	  -0.03880
  58.30000	   0.06855
  58.40000	   0.11116
  58.50000	  -0.05153
  58.60000	  -0.08251
  58.70000	  -0.15701
  58.80000	  -0.16825
  58.90000	  -0.18345
  59.00000	  -0.10919
  59.10000	  -0.04197
  59.20000	  -0.04396
  59.30000	  -0.10310
  59.40000	  -0.09995
  59.50000	  -0.10845
  59.60000	  -0.11665
  59.70000	  -0.13910
  59.80000	  -0.08643
  59.90000	   0.00198
  60.00000	  -0.04268
  60.10000	  -0.02387
  60.20000	  -0.03808
  60.30000	   0.03198
  60.40000	   0.03203
  60.50000	   0.08451
  60.60000	   0.11459
  60.70000	   0.15291
  60.80000	   0.18712
  60.90000	   0.21740
  61.00000	   0.23322
  61.10000	   0.08545
  61.20000	   0.10445
  61.30000	   0.15807
  61.40000	   0.12089
  61.50000	   0.15736
  61.60000	   0.12210
  61.70000	   0.08624
  61.80000	   0.09894
  61.90000	   0.09174
  62.00000	   0.07102
  62.10000	   0.13141
  62.20000	   0.07961
  62.30000	   0.07739
  62.40000	   0.12394
  62.50000	   0.12764
  62.60000	   0.12267
  62.70000	  -0.01434
  62.80000	  -0.06269
  62.90000	  -0.06728
  63.00000	  -0.01800
  63.10000	  -0.00583
  63.20000	  -0.06822
  63.30000	  -0.12205
  63.40000	  -0.15877
  63.50000	  -0.16043
  63.60000	  -0.07535
  63.70000	  -0.02436
  63.80000	  -0.03979
  63.90000	  -0.16470
  64.00000	  -0.20079
  64.10000	  -0.11347
  64.20000	   0.06686
  64.30000	   0.00110
  64.40000	  -0.05118
  64.50000	  -0.08034
  64.60000	  -0.08716
  64.70000	  -0.07050
  64.80000	  -0.05669
  64.90000	   0.01862
  65.00000	   0.03422
  65.10000	   0.08674
  65.20000	   0.04882
  65.30000	   0.02897
  65.40000	   0.09306
  65.50000	   0.06576
  65.60000	   0.01654
  65.70000	  -0.06575
  65.80000	  -0.10803
  65.90000	  -0.08604
  66.00000	  -0.06423
  66.10000	   0.01775
  66.20000	   0.10903
  66.30000	   0.21361
  66.40000	   0.08899
  66.50000	  -0.01394
  66.60000	  -0.02531
  66.70000	  -0.07623
  66.80000	  -0.13396
  66.90000	  -0.14395
  67.00000	  -0.07379
  67.10000	  -0.04334
  67.20000	  -0.02563
  67.30000	   0.07974
  67.40000	   0.08303
  67.50000	   0.09360
  67.60000	   0.16687
  67.70000	   0.06795
  67.80000	   0.06669
  67.90000	  -0.06661
  68.00000	  -0.07279
  68.10000	  -0.06206
  68.20000	  -0.04111
  68.30000	   0.04673
  68.40000	   0.12422
  68.50000	   0.17169
  68.60000	   0.25425
  68.70000	   0.26013
  68.80000	   0.26104
  68.90000	   0.27880
  69.00000	   0.25830
  69.10000	   0.20127
  69.20000	   0.14750
  69.30000	   0.10983
  69.40000	   0.09635
  69.50000	   0.02338
  69.60000	  -0.04929
  69.70000	  -0.09822
  69.80000	  -0.04804
  69.90000	  -0.01294
  70.00000	  -0.05681
  70.10000	   0.01472
  70.20000	   0.01003
  70.30000	   0.06387
  70.40000	   0.00995
  70.50000	   0.09985
  70.60000	   0.03110
  70.70000	   0.03360
  70.80000	   0.11540
  70.90000	   0.10176
  71.00000	   0.13646
  71.10000	   0.15477
  71.20000	   0.14128
  71.30000	   0.10975
  71.40000	   0.03578
  71.50000	   0.11146
  71.60000	   0.11946
  71.70000	  -0.03314
  71.80000	   0.01164
  71.90000	  -0.09164
  72.00000	  -0.08961
  72.10000	  -0.07411
  72.20000	   0.03896
  72.30000	   0.15251
  72.40000	   0.00798
  72.50000	   0.04113
  72.60000	   0.02361
  72.70000	   0.10553
  72.80000	   0.10132
  72.90000	   0.08749
  73.00000	  -0.00319
  73.10000	   0.00725
  73.20000	   0.00980
  73.30000	   0.00072
  73.40000	  -0.00866
  73.50000	   0.07645
  73.60000	   0.06614
  73.70000	  -0.01271
  73.80000	  -0.00938
  73.90000	  -0.04274
  74.00000	  -0.02882
  74.10000	  -0.08737
  74.20000	  -0.03673
  74.30000	  -0.13570
  74.40000	  -0.05179
  74.50000	  -0.06420
  74.60000	  -0.05652
  74.70000	  -0.13905
  74.80000	  -0.17954
  74.90000	  -0.18346
  75.00000	  -0.19531
  75.10000	  -0.17082
  75.20000	  -0.16048
  75.30000	  -0.21203
  75.40000	  -0.20266
  75.50000	  -0.13783
  75.60000	  -0.14387
  75.70000	  -0.23639
  75.80000	  -0.15897
  75.90000	  -0.18055
  76.00000	  -0.19558
  76.10000	  -0.22024
  76.20000	  -0.17271
  76.30000	  -0.10622
  76.40000	  -0.16100
  76.50000	  -0.12583
  76.60000	  -0.07780
  76.70000	  -0.07877
  76.80000	  -0.03688
  76.90000	   0.00198
  77.00000	   0.08219
  77.10000	   0.13229
  77.20000	   0.05227
  77.30000	   0.05610
  77.40000	   0.02899
  77.50000	  -0.07053
  77.60000	  -0.14021
  77.70000	  -0.01637
  77.80000	  -0.02746
  77.90000	  -0.04379
  78.00000	   0.02732
  78.10000	   0.04057
  78.20000	   0.07804
  78.30000	   0.06978
  78.40000	   0.01623
  78.50000	   0.05055
  78.60000	   0.00052
  78.70000	  -0.01414
  78.80000	  -0.10138
  78.90000	  -0.11227
  79.00000	  -0.12433
  79.10000	  -0.13840
  79.20000	  -0.08666
  79.30000	  -0.08564
  79.40000	  -0.15995
  79.50000	  -0.21216
  79.60000	  -0.23464
  79.70000	  -0.18225
  79.80000	  -0.19698
  79.90000	  -0.09242
  80.00000	  -0.04088
  80.10000	  -0.02199
  80.20000	  -0.01199
  80.30000	  -0.03286
  80.40000	  -0.02758
  80.50000	  -0.13795
  80.60000	  -0.12980
  80.70000	  -0.17483
  80.80000	  -0.07481
  80.90000	   0.01560
  81.00000	   0.04500
  81.10000	   0.03778
  81.20000	   0.00712
  81.30000	  -0.02377
  81.40000	  -0.05315
  81.50000	  -0.08341
  81.60000	  -0.05857
  81.70000	   0.06951
  81.80000	   0.05043
  81.90000	   0.00754
  82.00000	   0.01532
  82.10000	   0.06072
  82.20000	  -0.00917
  82.30000	  -0.07555
  82.40000	  -0.07445
  82.50000	  -0.05249
  82.60000	  -0.00941
  82.70000	   0.01467
  82.80000	   0.04873
  82.90000	   0.00988
  83.00000	  -0.00924
  83.10000	  -0.05512
  83.20000	  -0.02264
  83.30000	  -0.02394
  83.40000	   0.06827
  83.50000	   0.04766
  83.60000	  -0.05167
  83.70000	   0.04006
  83.80000	   0.01857
  83.90000	  -0.01033
  84.00000	  -0.02404
  84.10000	   0.08115
  84.20000	   0.12628
  84.30000	   0.07350
  84.40000	   0.06046
  84.50000	   0.10183
  84.60000	   0.13841
  84.70000	   0.16078
  84.80000	   0.09634
  84.90000	   0.06925
  85.00000	   0.04736
  85.10000	   0.07672
  85.20000	   0.17599
  85.30000	   0.18767
  85.40000	   0.16223
  85.50000	   0.13890
  85.60000	   0.03877
  85.70000	  -0.01121
  85.80000	  -0.08969
  85.90000	  -0.06102
  86.00000	   0.05422
  86.10000	   0.04399
  86.20000	  -0.01430
  86.30000	  -0.07744
  86.40000	  -0.07993
  86.50000	  -0.09511
  86.60000	  -0.08745
  86.70000	  -0.00322
  86.80000	   0.01616
  86.90000	  -0.06799
  87.00000	  -0.04405
  87.10000	  -0.04004
  87.20000	  -0.05395
  87.30000	  -0.00347
  87.40000	  -0.02201
  87.50000	   0.08453
  87.60000	   0.03741
  87.70000	   0.03156
  87.80000	   0.06077
  87.90000	   0.14378
  88.00000	   0.15218
  88.10000	   0.14766
  88.20000	   0.06254
  88.30000	  -0.03157
  88.40000	  -0.03086
  88.50000	  -0.04549
  88.60000	  -0.10668
  88.70000	  -0.05660
  88.80000	  -0.05188
  88.90000	  -0.05955
  89.00000	  -0.02973
  89.10000	  -0.11942
  89.20000	  -0.06732
  89.30000	  -0.01288
  89.40000	   0.02530
  89.50000	   0.02765
  89.60000	  -0.06594
  89.70000	  -0.06850
  89.80000	   0.01207
  89.90000	   0.06924
  90.00000	   0.11053
  90.10000	   0.07044
  90.20000	   0.04597
  90.30000	   0.07973
  90.40000	   0.05746
  90.50000	   0.01193
  90.60000	   0.03125
  90.70000	  -0.00440
  90.80000	  -0.00895
  90.90000	  -0.04378
  91.00000	  -0.05459
  91.10000	  -0.01076
  91.20000	   0.02317
  91.30000	   0.05752
  91.40000	   0.02461
  91.50000	   0.01831
  91.60000	  -0.00285
  91.70000	   0.01215
  91.80000	  -0.07326
  91.90000	  -0.08857
  92.00000	  -0.10732
  92.10000	  -0.06515
  92.20000	  -0.10977
  92.30000	  -0.14431
  92.40000	  -0.19869
  92.50000	  -0.19584
  92.60000	  -0.16052
  92.70000	  -0.10325
  92.80000	  -0.04551
  92.90000	  -0.08781
  93.00000	  -0.04550
  93.10000	   0.01659
  93.20000	   0.00752
  93.30000	   0.04474
  93.40000	  -0.03490
  93.50000	  -0.13872
  93.60000	  -0.09551
  93.70000	   0.01207
  93.80000	   0.01003
  93.90000	  -0.06585
  94.00000	   0.00343
  94.10000	   0.04847
  94.20000	   0.14743
  94.30000	   0.11288
  94.40000	   0.14998
  94.50000	   0.17885
  94.60000	   0.19521
  94.70000	   0.16222
  94.80000	   0.09516
  94.90000	   0.10766
  95.00000	   0.07844
  95.10000	   0.09134
  95.20000	   0.07931
  95.30000	   0.07604
  95.40000	   0.03514
  95.50000	   0.07138
  95.60000	   0.04397
  95.70000	   0.00917
  95.80000	   0.01093
  95.90000	  -0.06912
  96.00000	  -0.07832
  96.10000	  -0.01520
  96.20000	  -0.01532
  96.30000	  -0.01905
  96.40000	   0.00494
  96.50000	   0.00347
  96.60000	  -0.06269
  96.70000	  -0.11064
  96.80000	   0.05095
  96.90000	  -0.06615
  97.00000	  -0.04350
  97.10000	   0.03373
  97.20000	   0.14089
  97.30000	   0.05246
  97.40000	   0.08525
  97.50000	   0.03104
  97.60000	  -0.07148
  97.70000	  -0.00799
  97.80000	  -0.02522
  97.90000	   0.00645
  98.00000	   0.04531
  98.10000	   0.02675
  98.20000	  -0.00120
  98.30000	   0.00648
  98.40000	   0.01641
  98.50000	   0.05490
  98.60000	   0.02298
  98.70000	  -0.01737
  98.80000	  -0.00618
  98.90000	  -0.04258
  99.00000	  -0.03615
  99.10000	  -0.01483
  99.20000	   0.03741
  99.30000	   0.01252
  99.40000	  -0.06954
  99.50000	  -0.01123
  99.60000	  -0.03201
  99.70000	  -0.03547
  99.80000	  -0.05733
  99.90000	   0.01532
