# gamma	ks
  35.51170	  91.17393
   0.00000	   0.06327
   0.10000	   0.17659
   0.20000	   0.13097
   0.30000	   0.10707
   0.40000	   0.00690
   0.50000	  -0.05543
   0.60000	   0.05040
   0.70000	  -0.03474
   0.80000	  -0.09556
   0.90000	  -0.03013
   1.00000	   0.02192
   1.10000	  -0.03123
   1.20000	   0.00136
   1.30000	   0.05514
   1.40000	   0.09969
   1.50000	   0.11177
   1.60000	   0.05336
   1.70000	   0.07103
   1.80000	   0.15181
   1.90000	   0.01437
   2.00000	  -0.02964
   2.10000	  -0.00600
   2.20000	   0.05138
   2.30000	   0.01030
   2.40000	  -0.09036
   2.50000	  -0.01253
   2.60000	   0.00518
   2.70000	  -0.01387
   2.80000	   0.03229
   2.90000	   0.01711
   3.00000	   0.07002
   3.10000	   0.00230
   3.20000	  -0.08965
   3.30000	  -0.00270
   3.40000	   0.04602
   3.50000	   0.02269
   3.60000	   0.02709
   3.70000	   0.00101
   3.80000	  -0.00124
   3.90000	  -0.02463
   4.00000	  -0.02418
   4.10000	   0.10047
   4.20000	   0.09199
   4.30000	   0.09990
   4.40000	   0.15877
   4.50000	   0.15926
   4.60000	   0.14197
   4.70000	   0.13863
   4.80000	   0.17990
   4.90000	   0.10656
   5.00000	   0.03693
   5.10000	   0.01499
   5.20000	   0.03913
   5.30000	  -0.02759
   5.40000	   0.02311
   5.50000	   0.00990
   5.60000	  -0.01049
   5.70000	   0.06494
   5.80000	  -0.02775
   5.90000	  -0.00481
   6.00000	  -0.05007
   6.10000	  -0.03033
   6.20000	   0.09589
   6.30000	  -0.00249
   6.40000	  -0.08169
   6.50000	  -0.21291
   6.60000	  -0.25619
   6.70000	  -0.21790
   6.80000	  -0.24615
   6.90000	  -0.22168
   7.00000	  -0.17253
   7.10000	  -0.20254
   7.20000	  -0.10858
   7.30000	  -0.03210
   7.40000	  -0.00576
   7.50000	  -0.00471
   7.60000	  -0.04601
   7.70000	  -0.08113
   7.80000	  -0.16036
   7.90000	  -0.17748
   8.00000	  -0.05564
   8.10000	  -0.03543
   8.20000	   0.05028
   8.30000	  -0.01359
   8.40000	  -0.04736
   8.50000	  -0.10160
   8.60000	  -0.10455
   8.70000	  -0.19418
   8.80000	  -0.13201
   8.90000	   0.06035
   9.00000	   0.16482
   9.10000	   0.18726
   9.20000	   0.20880
   9.30000	   0.28014
   9.40000	   0.24772
   9.50000	   0.22901
   9.60000	   0.15124
   9.70000	   0.04846
   9.80000	  -0.01770
   9.90000	   0.00703
  10.00000	   0.03365
  10.10000	   0.10973
  10.20000	   0.06188
  10.30000	   0.13482
  10.40000	   0.15197
  10.50000	   0.16857
  10.60000	   0.26471
  10.70000	   0.25760
  10.80000	   0.20021
  10.90000	   0.14953
  11.00000	   0.03300
  11.10000	  -0.00047
  11.20000	  -0.03367
  11.30000	  -0.02239
  11.40000	  -0.09339
  11.50000	  -0.10621
  11.60000	  -0.21261
  11.70000	  -0.11589
  11.80000	   0.01647
  11.90000	   0.01753
  12.00000	  -0.02587
  12.10000	   0.02218
  12.20000	   0.02905
  12.30000	  -0.03523
  12.40000	  -0.05966
  12.50000	  -0.10574
  12.60000	  -0.01361
  12.70000	  -0.00491
  12.80000	  -0.05332
  12.90000	  -0.05192
  13.00000	   0.00068
  13.10000	  -0.02958
  13.20000	   0.02443
  13.30000	  -0.00465
  13.40000	  -0.08739
  13.50000	  -0.01275
  13.60000	   0.11351
  13.70000	   0.11718
  13.80000	   0.00546
  13.90000	   0.01364
  14.00000	   0.01440
  14.10000	  -0.01309
  14.20000	   0.01947
  14.30000	  -0.06462
  14.40000	  -0.04560
  14.50000	  -0.00051
  14.60000	   0.00935
  14.70000	  -0.00875
  14.80000	  -0.07659
  14.90000	  -0.00764
  15.00000	  -0.08970
  15.10000	  -0.01623
  15.20000	   0.00546
  15.30000	  -0.06454
  15.40000	  -0.18882
  15.50000	  -0.06623
  15.60000	   0.03892
  15.70000	   0.04490
  15.80000	   0.05135
  15.90000	   0.12222
  16.00000	   0.04480
  16.10000	   0.06913
  16.20000	   0.21393
  16.30000	   0.15123
  16.40000	   0.10887
  16.50000	   0.07755
  16.60000	  -0.00190
  16.70000	   0.01737
  16.80000	  -0.01370
  16.90000	  -0.00796
  17.00000	  -0.06600
  17.10000	  -0.04609
  17.20000	  -0.02179
  17.30000	  -0.02986
  17.40000	   0.00082
  17.50000	   0.06669
  17.60000	   0.00512
  17.70000	   0.04118
  17.80000	  -0.06139
  17.90000	  -0.09274
  18.00000	   0.00707
  18.10000	   0.11676
  18.20000	   0.10184
  18.30000	  -0.04207
  18.40000	  -0.05429
  18.50000	  -0.11418
  18.60000	  -0.23226
  18.70000	  -0.21738
  18.80000	  -0.01282
  18.90000	  -0.00445
  19.00000	  -0.08305
  19.10000	  -0.00291
  19.20000	   0.05315
  19.30000	   0.07287
  19.40000	   0.06434
  19.50000	   0.11877
  19.60000	   0.21195
  19.70000	   0.17301
  19.80000	   0.12468
  19.90000	   0.13486
  20.00000	   0.19295
  20.10000	   0.12430
  20.20000	   0.11710
  20.30000	   0.01269
  20.40000	  -0.03417
  20.50000	  -0.23627
  20.60000	  -0.13472
  20.70000	   0.00281
  20.80000	   0.03851
  20.90000	  -0.01137
  21.00000	   0.02528
  21.10000	   0.04743
  21.20000	  -0.02213
  21.30000	   0.03721
  21.40000	  -0.03860
  21.50000	  -0.02207
  21.60000	  -0.00334
  21.70000	  -0.05441
  21.80000	  -0.02186
  21.90000	   0.02335
  22.00000	  -0.03599
  22.10000	  -0.05416
  22.20000	  -0.08706
  22.30000	  -0.07001
  22.40000	   0.05199
  22.50000	   0.08751
  22.60000	   0.17057
  22.70000	   0.13955
  22.80000	   0.01830
  22.90000	  -0.01745
  23.00000	   0.01551
  23.10000	  -0.05915
  23.20000	  -0.02727
  23.30000	   0.05413
  23.40000	   0.10670
  23.50000	   0.13127
  23.60000	   0.06967
  23.70000	  -0.05687
  23.80000	  -0.01578
  23.90000	  -0.00812
  24.00000	  -0.02464
  24.10000	  -0.14886
  24.20000	  -0.16431
  24.30000	  -0.22666
  24.40000	  -0.31443
  24.50000	  -0.22225
  24.60000	  -0.14983
  24.70000	  -0.21128
  24.80000	  -0.14037
  24.90000	  -0.01384
  25.00000	   0.03861
  25.10000	   0.04758
  25.20000	   0.00334
  25.30000	  -0.09022
  25.40000	  -0.00405
  25.50000	  -0.00125
  25.60000	   0.03237
  25.70000	   0.01372
  25.80000	  -0.04591
  25.90000	   0.01870
  26.00000	  -0.05704
  26.10000	  -0.08787
  26.20000	  -0.11562
  26.30000	  -0.07829
  26.40000	  -0.04356
  26.50000	   0.04856
  26.60000	   0.06335
  26.70000	   0.07621
  26.80000	   0.02052
  26.90000	  -0.04069
  27.00000	  -0.06066
  27.10000	  -0.13402
  27.20000	  -0.10787
  27.30000	  -0.12712
  27.40000	  -0.05035
  27.50000	   0.03143
  27.60000	  -0.01619
  27.70000	  -0.02805
  27.80000	  -0.00867
  27.90000	  -0.02575
  28.00000	  -0.07705
  28.10000	  -0.05851
  28.20000	  -0.14764
  28.30000	  -0.10071
  28.40000	   0.03640
  28.50000	   0.07236
  28.60000	   0.07795
  28.70000	   0.06058
  28.80000	   0.05215
  28.90000	   0.02382
  29.00000	   0.00202
  29.10000	   0.02296
  29.20000	  -0.00808
  29.30000	   0.04334
  29.40000	   0.00199
  29.50000	   0.00831
  29.60000	  -0.03649
  29.70000	  -0.02350
  29.80000	  -0.13694
  29.90000	  -0.11054
  30.00000	  -0.13293
  30.10000	  -0.16199
  30.20000	  -0.09692
  30.30000	  -0.06610
  30.40000	  -0.15167
