# gamma	ks
  84.54237	  25.27371
   0.00000	   0.10557
   0.10000	   0.09345
   0.20000	   0.08946
   0.30000	   0.03866
   0.40000	   0.03110
   0.50000	   0.05362
   0.60000	   0.03549
   0.70000	   0.01873
   0.80000	   0.09386
   0.90000	   0.13716
   1.00000	   0.17020
   1.10000	   0.10275
   1.20000	   0.14358
   1.30000	   0.14764
   1.40000	   0.13023
   1.50000	   0.18525
   1.60000	   0.16644
   1.70000	   0.09586
   1.80000	   0.09075
   1.90000	   0.02874
   2.00000	   0.02630
   2.10000	   0.01152
   2.20000	   0.02164
   2.30000	   0.06604
   2.40000	   0.04583
   2.50000	   0.07903
   2.60000	   0.09170
   2.70000	   0.01939
   2.80000	   0.08073
   2.90000	   0.02122
   3.00000	  -0.01581
   3.10000	  -0.02342
   3.20000	  -0.10938
   3.30000	  -0.16035
   3.40000	  -0.17649
   3.50000	  -0.12862
   3.60000	  -0.02524
   3.70000	   0.00388
   3.80000	  -0.04641
   3.90000	  -0.09199
   4.00000	  -0.01327
   4.10000	   0.00181
   4.20000	   0.05288
   4.30000	  -0.05737
   4.40000	  -0.05089
   4.50000	  -0.01977
   4.60000	  -0.08269
   4.70000	  -0.08479
   4.80000	  -0.00178
   4.90000	   0.04634
   5.00000	  -0.00231
   5.10000	  -0.05373
   5.20000	  -0.06146
   5.30000	  -0.04604
   5.40000	   0.05241
   5.50000	   0.08114
   5.60000	   0.10863
   5.70000	   0.11065
   5.80000	   0.10837
   5.90000	   0.17052
   6.00000	   0.14858
   6.10000	   0.01877
   6.20000	  -0.02938
   6.30000	  -0.07779
   6.40000	  -0.14488
   6.50000	  -0.13206
   6.60000	  -0.14831
   6.70000	  -0.08080
   6.80000	  -0.14065
   6.90000	  -0.07159
   7.00000	  -0.14203
   7.10000	  -0.11997
   7.20000	  -0.17299
   7.30000	  -0.18212
   7.40000	  -0.11809
   7.50000	  -0.10244
   7.60000	  -0.05541
   7.70000	  -0.02056
   7.80000	   0.02852
   7.90000	   0.05845
   8.00000	   0.06282
   8.10000	   0.03767
   8.20000	   0.10118
   8.30000	   0.07417
   8.40000	   0.12493
   8.50000	   0.10668
   8.60000	   0.08135
   8.70000	   0.06554
   8.80000	   0.04425
   8.90000	   0.04847
   9.00000	   0.08883
   9.10000	   0.09422
   9.20000	   0.05903
   9.30000	   0.04008
   9.40000	   0.03148
   9.50000	   0.09245
   9.60000	   0.16454
   9.70000	   0.08427
   9.80000	   0.04202
   9.90000	   0.02158
  10.00000	   0.08377
  10.10000	   0.11147
  10.20000	   0.08777
  10.30000	   0.05090
  10.40000	   0.03897
  10.50000	   0.07782
  10.60000	   0.05347
  10.70000	   0.02613
  10.80000	  -0.02197
  10.90000	  -0.01801
  11.00000	   0.07246
  11.10000	   0.09467
  11.20000	   0.02856
  11.30000	   0.03773
  11.40000	   0.04543
