# gamma	ks
  49.20760	  85.23070
   0.00000	  -0.00137
   0.10000	  -0.03657
   0.20000	  -0.02531
   0.30000	   0.05763
   0.40000	   0.09274
   0.50000	   0.14739
   0.60000	   0.13906
   0.70000	   0.11041
   0.80000	   0.04272
   0.90000	   0.04278
   1.00000	   0.07187
   1.10000	   0.08407
   1.20000	   0.05733
   1.30000	   0.06933
   1.40000	  -0.00129
   1.50000	  -0.02812
   1.60000	   0.02959
   1.70000	   0.05190
   1.80000	   0.04303
   1.90000	   0.11491
   2.00000	   0.10456
   2.10000	   0.09675
   2.20000	   0.14982
   2.30000	   0.10484
   2.40000	   0.03770
   2.50000	   0.07602
   2.60000	   0.13596
   2.70000	   0.08500
   2.80000	   0.06239
   2.90000	  -0.07184
   3.00000	  -0.02282
   3.10000	   0.11287
   3.20000	   0.25203
   3.30000	   0.28610
   3.40000	   0.26480
   3.50000	   0.18309
   3.60000	   0.13414
   3.70000	   0.10341
   3.80000	   0.14536
   3.90000	   0.17349
   4.00000	   0.07091
   4.10000	   0.06886
   4.20000	   0.09709
   4.30000	   0.19039
   4.40000	   0.13845
   4.50000	   0.08810
   4.60000	   0.08985
   4.70000	   0.07469
   4.80000	   0.07612
   4.90000	   0.14381
   5.00000	   0.11160
   5.10000	   0.10444
   5.20000	   0.07021
   5.30000	  -0.04865
   5.40000	  -0.05533
   5.50000	   0.06089
   5.60000	   0.09165
   5.70000	   0.04697
   5.80000	   0.14064
   5.90000	   0.04361
   6.00000	   0.03117
   6.10000	   0.00408
   6.20000	  -0.10340
   6.30000	  -0.06610
   6.40000	  -0.08579
   6.50000	   0.01721
   6.60000	   0.05386
   6.70000	   0.06771
   6.80000	   0.09819
   6.90000	  -0.00174
   7.00000	  -0.08083
   7.10000	  -0.15444
   7.20000	  -0.12092
   7.30000	  -0.19618
   7.40000	  -0.22621
   7.50000	  -0.19758
   7.60000	  -0.15983
   7.70000	  -0.09790
   7.80000	  -0.08715
   7.90000	  -0.13248
   8.00000	  -0.09655
   8.10000	  -0.03492
   8.20000	   0.01223
   8.30000	  -0.01410
   8.40000	   0.04103
   8.50000	  -0.03966
   8.60000	  -0.01208
   8.70000	  -0.06402
   8.80000	  -0.15432
   8.90000	  -0.13885
   9.00000	  -0.08925
   9.10000	  -0.15459
   9.20000	  -0.22421
   9.30000	  -0.17753
   9.40000	  -0.08603
   9.50000	   0.05390
   9.60000	  -0.02220
   9.70000	  -0.00843
   9.80000	   0.05488
   9.90000	   0.08032
  10.00000	   0.06946
  10.10000	   0.05960
  10.20000	   0.04826
  10.30000	  -0.09586
  10.40000	  -0.21017
  10.50000	  -0.15575
  10.60000	  -0.13908
  10.70000	  -0.17255
  10.80000	  -0.09272
  10.90000	  -0.06129
  11.00000	  -0.21807
  11.10000	  -0.29153
  11.20000	  -0.20019
  11.30000	  -0.25385
  11.40000	  -0.23526
  11.50000	  -0.22744
  11.60000	  -0.21853
  11.70000	  -0.16217
  11.80000	  -0.09014
  11.90000	  -0.11375
  12.00000	  -0.11470
  12.10000	  -0.01443
  12.20000	   0.03064
  12.30000	   0.03033
  12.40000	  -0.05056
  12.50000	   0.03572
  12.60000	   0.04691
  12.70000	  -0.12520
  12.80000	  -0.14195
  12.90000	  -0.03186
  13.00000	   0.02278
  13.10000	  -0.01297
  13.20000	  -0.01426
  13.30000	   0.02886
  13.40000	   0.11546
  13.50000	   0.08572
  13.60000	   0.09637
  13.70000	   0.16293
  13.80000	   0.10009
  13.90000	   0.07721
  14.00000	   0.02277
  14.10000	  -0.07292
  14.20000	  -0.05332
  14.30000	  -0.05085
  14.40000	   0.01045
  14.50000	   0.01635
  14.60000	  -0.07839
  14.70000	   0.00816
  14.80000	  -0.03302
  14.90000	   0.10634
  15.00000	  -0.00171
  15.10000	  -0.03941
  15.20000	  -0.06890
  15.30000	   0.00763
  15.40000	  -0.00039
  15.50000	   0.01602
  15.60000	   0.08841
  15.70000	   0.19639
  15.80000	   0.20404
  15.90000	   0.17197
  16.00000	   0.08055
  16.10000	   0.05055
  16.20000	   0.06241
  16.30000	  -0.01781
  16.40000	  -0.05205
  16.50000	  -0.12064
  16.60000	  -0.00480
  16.70000	   0.04968
  16.80000	  -0.01093
  16.90000	   0.01706
  17.00000	  -0.00009
  17.10000	  -0.04173
  17.20000	  -0.10079
  17.30000	  -0.06644
  17.40000	  -0.12347
  17.50000	  -0.17556
  17.60000	  -0.12757
  17.70000	  -0.11028
  17.80000	  -0.05958
  17.90000	  -0.12324
  18.00000	  -0.09534
  18.10000	  -0.11131
  18.20000	  -0.09020
  18.30000	  -0.03102
  18.40000	  -0.07501
  18.50000	  -0.11408
  18.60000	  -0.11363
  18.70000	  -0.02841
  18.80000	  -0.02228
  18.90000	   0.07609
  19.00000	   0.04452
  19.10000	  -0.03483
  19.20000	   0.09717
  19.30000	   0.09064
  19.40000	   0.12113
  19.50000	   0.09900
  19.60000	   0.12957
  19.70000	   0.16438
  19.80000	   0.19568
  19.90000	   0.20677
  20.00000	   0.14310
  20.10000	   0.14096
  20.20000	   0.12975
  20.30000	   0.06080
  20.40000	   0.09098
  20.50000	   0.15925
  20.60000	   0.09466
  20.70000	   0.23656
  20.80000	   0.23208
