# gamma	ks
  58.40000	  -0.17406
  58.50000	  -0.10946
  58.60000	  -0.07088
  58.70000	  -0.02699
  58.80000	  -0.06661
  58.90000	  -0.13629
  59.00000	  -0.16003
  59.10000	  -0.11055
  59.20000	  -0.14766
  59.30000	  -0.09250
  59.40000	  -0.16010
  59.50000	  -0.13710
  59.60000	  -0.21326
  59.70000	  -0.22060
  59.80000	  -0.13878
  59.90000	  -0.09246
  60.00000	  -0.07301
  60.10000	  -0.08114
  60.20000	  -0.07629
  60.30000	  -0.09812
  60.40000	  -0.17392
  60.50000	  -0.11148
  60.60000	  -0.20461
  60.70000	  -0.17282
  60.80000	  -0.24895
  60.90000	  -0.18090
  61.00000	  -0.18286
  61.10000	  -0.09753
  61.20000	  -0.15900
  61.30000	  -0.10114
  61.40000	  -0.15220
  61.50000	  -0.19771
  61.60000	  -0.26291
  61.70000	  -0.26684
  61.80000	  -0.25195
  61.90000	  -0.18445
  62.00000	  -0.24744
  62.10000	  -0.23044
  62.20000	  -0.13229
  62.30000	  -0.21760
  62.40000	  -0.20167
  62.50000	  -0.14799
  62.60000	  -0.13252
  62.70000	  -0.13899
  62.80000	  -0.18787
  62.90000	  -0.16617
  63.00000	  -0.17989
  63.10000	  -0.20686
  63.20000	  -0.22217
  63.30000	  -0.19762
  63.40000	  -0.27081
  63.50000	  -0.29508
  63.60000	  -0.27318
  63.70000	  -0.14233
  63.80000	  -0.14651
  63.90000	  -0.07654
  64.00000	  -0.06115
  64.10000	  -0.13360
  64.20000	  -0.00140
  64.30000	   0.06327
  64.40000	   0.09192
  64.50000	   0.08243
  64.60000	   0.09964
  64.70000	   0.09167
  64.80000	   0.12035
  64.90000	   0.16958
  65.00000	   0.05458
  65.10000	   0.16530
  65.20000	   0.21806
  65.30000	   0.29458
  65.40000	   0.18972
  65.50000	   0.07254
  65.60000	   0.13418
  65.70000	   0.17113
  65.80000	   0.12935
  65.90000	   0.15808
  66.00000	   0.21141
  66.10000	   0.08874
  66.20000	   0.07935
  66.30000	   0.12288
  66.40000	   0.12577
  66.50000	   0.07405
  66.60000	   0.05161
  66.70000	   0.07712
  66.80000	   0.10651
  66.90000	   0.11053
  67.00000	   0.09627
  67.10000	   0.10256
  67.20000	   0.11146
  67.30000	   0.14277
  67.40000	   0.08825
  67.50000	   0.03020
  67.60000	   0.08903
  67.70000	   0.09522
  67.80000	   0.11134
  67.90000	   0.17136
  68.00000	   0.17890
  68.10000	   0.22125
  68.20000	   0.21283
  68.30000	   0.24026
  68.40000	   0.19177
  68.50000	   0.26646
  68.60000	   0.32740
  68.70000	   0.34002
  68.80000	   0.32683
  68.90000	   0.31536
  69.00000	   0.33191
  69.10000	   0.33357
  69.20000	   0.28299
  69.30000	   0.23900
  69.40000	   0.21848
  69.50000	   0.14191
  69.60000	   0.14556
  69.70000	   0.13906
  69.80000	   0.10448
  69.90000	  -0.02130
  70.00000	  -0.09400
  70.10000	  -0.04317
  70.20000	   0.02402
  70.30000	  -0.10632
  70.40000	  -0.12530
  70.50000	  -0.12652
  70.60000	  -0.18029
  70.70000	  -0.13139
  70.80000	  -0.13155
  70.90000	  -0.11779
  71.00000	  -0.11357
  71.10000	  -0.13740
  71.20000	  -0.10713
  71.30000	  -0.14189
  71.40000	  -0.20803
  71.50000	  -0.28445
  71.60000	  -0.24020
  71.70000	  -0.27284
  71.80000	  -0.35089
  71.90000	  -0.39389
  72.00000	  -0.41904
  72.10000	  -0.34432
  72.20000	  -0.25875
  72.30000	  -0.28526
  72.40000	  -0.24095
  72.50000	  -0.11953
  72.60000	  -0.15257
  72.70000	  -0.15631
  72.80000	  -0.20378
  72.90000	  -0.11660
  73.00000	  -0.12943
  73.10000	  -0.10603
  73.20000	  -0.08368
  73.30000	  -0.05042
  73.40000	  -0.04602
  73.50000	  -0.04471
  73.60000	  -0.08641
  73.70000	  -0.18075
  73.80000	  -0.20261
  73.90000	  -0.15659
  74.00000	  -0.14043
  74.10000	  -0.23472
  74.20000	  -0.25890
  74.30000	  -0.21423
  74.40000	  -0.28236
  74.50000	  -0.25422
  74.60000	  -0.33245
  74.70000	  -0.33155
  74.80000	  -0.28763
  74.90000	  -0.21683
  75.00000	  -0.19803
  75.10000	  -0.16940
  75.20000	  -0.20546
  75.30000	  -0.18850
  75.40000	  -0.09340
  75.50000	  -0.08183
  75.60000	  -0.15831
  75.70000	  -0.26311
  75.80000	  -0.26715
  75.90000	  -0.27797
  76.00000	  -0.24675
  76.10000	  -0.26220
  76.20000	  -0.24107
  76.30000	  -0.20992
  76.40000	  -0.29943
  76.50000	  -0.24591
  76.60000	  -0.21905
  76.70000	  -0.29650
  76.80000	  -0.39260
  76.90000	  -0.36115
  77.00000	  -0.26242
  77.10000	  -0.23657
  77.20000	  -0.18861
  77.30000	  -0.13195
  77.40000	  -0.09434
  77.50000	  -0.23695
  77.60000	  -0.29513
  77.70000	  -0.22418
  77.80000	  -0.26457
  77.90000	  -0.32624
  78.00000	  -0.37044
  78.10000	  -0.33463
  78.20000	  -0.27678
  78.30000	  -0.29687
  78.40000	  -0.20861
  78.50000	  -0.26619
  78.60000	  -0.25479
  78.70000	  -0.22824
  78.80000	  -0.19750
  78.90000	  -0.21034
  79.00000	  -0.18961
  79.10000	  -0.15399
  79.20000	  -0.22025
  79.30000	  -0.27609
  79.40000	  -0.24440
  79.50000	  -0.24641
  79.60000	  -0.17072
  79.70000	  -0.22247
  79.80000	  -0.16957
  79.90000	  -0.09100
  80.00000	  -0.05880
  80.10000	  -0.11274
  80.20000	  -0.16992
  80.30000	  -0.21669
  80.40000	  -0.21264
  80.50000	  -0.18614
  80.60000	  -0.10904
  80.70000	  -0.10522
  80.80000	  -0.07766
  80.90000	  -0.04967
  81.00000	  -0.05109
  81.10000	  -0.03616
  81.20000	  -0.13155
  81.30000	  -0.16568
  81.40000	  -0.22419
  81.50000	  -0.27050
  81.60000	  -0.26932
  81.70000	  -0.34540
  81.80000	  -0.33757
  81.90000	  -0.27601
  82.00000	  -0.30366
  82.10000	  -0.27460
  82.20000	  -0.24438
  82.30000	  -0.19956
  82.40000	  -0.33958
  82.50000	  -0.27723
  82.60000	  -0.23372
  82.70000	  -0.25475
  82.80000	  -0.26714
  82.90000	  -0.28480
  83.00000	  -0.37496
  83.10000	  -0.33628
  83.20000	  -0.28590
  83.30000	  -0.27847
  83.40000	  -0.36732
  83.50000	  -0.46065
  83.60000	  -0.50271
  83.70000	  -0.47145
  83.80000	  -0.47667
  83.90000	  -0.41813
  84.00000	  -0.39206
  84.10000	  -0.43798
  84.20000	  -0.41540
  84.30000	  -0.35463
  84.40000	  -0.36928
  84.50000	  -0.36327
  84.60000	  -0.40969
  84.70000	  -0.48358
  84.80000	  -0.47626
  84.90000	  -0.45741
  85.00000	  -0.54843
  85.10000	  -0.56035
  85.20000	  -0.58649
  85.30000	  -0.50488
  85.40000	  -0.51305
  85.50000	  -0.56884
  85.60000	  -0.56895
  85.70000	  -0.56120
  85.80000	  -0.46506
  85.90000	  -0.55722
  86.00000	  -0.56517
  86.10000	  -0.54375
  86.20000	  -0.49458
  86.30000	  -0.58673
  86.40000	  -0.59665
  86.50000	  -0.63468
  86.60000	  -0.55012
  86.70000	  -0.58427
  86.80000	  -0.55311
  86.90000	  -0.60936
  87.00000	  -0.60036
  87.10000	  -0.57058
  87.20000	  -0.44990
  87.30000	  -0.50675
  87.40000	  -0.48187
  87.50000	  -0.40645
  87.60000	  -0.28854
  87.70000	  -0.28015
  87.80000	  -0.26224
  87.90000	  -0.19115
  88.00000	  -0.01415
  88.10000	  -0.03549
  88.20000	  -0.11959
  88.30000	  -0.06074
  88.40000	  -0.05455
  88.50000	  -0.09922
  88.60000	  -0.11870
  88.70000	  -0.15603
  88.80000	  -0.34170
  88.90000	  -0.23101
  89.00000	  -0.17797
  89.10000	  -0.21623
  89.20000	  -0.13311
  89.30000	  -0.12356
  89.40000	  -0.05477
  89.50000	   0.04667
  89.60000	  -0.01389
  89.70000	  -0.03851
  89.80000	  -0.12447
  89.90000	  -0.13364
  90.00000	  -0.04374
  90.10000	  -0.11005
  90.20000	  -0.05267
  90.30000	  -0.06812
  90.40000	  -0.14887
  90.50000	  -0.09335
  90.60000	  -0.10687
  90.70000	  -0.21899
  90.80000	  -0.15280
  90.90000	  -0.14180
  91.00000	  -0.08564
  91.10000	  -0.09519
  91.20000	  -0.10051
  91.30000	  -0.12317
  91.40000	  -0.11695
  91.50000	  -0.04701
  91.60000	  -0.13378
  91.70000	  -0.11773
  91.80000	  -0.02064
  91.90000	   0.02792
  92.00000	  -0.02724
  92.10000	  -0.02239
  92.20000	  -0.16830
  92.30000	  -0.20294
  92.40000	  -0.18516
  92.50000	  -0.14286
  92.60000	  -0.06271
  92.70000	   0.00374
  92.80000	  -0.02922
  92.90000	   0.03746
  93.00000	   0.13219
  93.10000	   0.08496
  93.20000	   0.03700
  93.30000	   0.05544
  93.40000	   0.03048
