# gamma	ks
  57.20316	  95.73059
   0.00000	  -0.28214
   0.10000	  -0.23413
   0.20000	  -0.20487
   0.30000	  -0.12796
   0.40000	  -0.20815
   0.50000	  -0.18264
   0.60000	  -0.11714
   0.70000	  -0.11649
   0.80000	  -0.00520
   0.90000	   0.06507
   1.00000	   0.10687
   1.10000	   0.15352
   1.20000	   0.10793
   1.30000	   0.14444
   1.40000	   0.01574
   1.50000	   0.05338
   1.60000	   0.02633
   1.70000	   0.00758
   1.80000	   0.00409
   1.90000	  -0.04141
   2.00000	  -0.05453
   2.10000	  -0.05925
   2.20000	  -0.09914
   2.30000	  -0.09667
   2.40000	  -0.08816
   2.50000	  -0.17474
   2.60000	  -0.17496
   2.70000	  -0.17585
   2.80000	  -0.12546
   2.90000	  -0.08649
   3.00000	  -0.13865
   3.10000	  -0.02778
   3.20000	  -0.03041
   3.30000	  -0.09373
   3.40000	   0.03996
   3.50000	   0.01838
   3.60000	  -0.05352
   3.70000	  -0.09155
   3.80000	  -0.04672
   3.90000	   0.00839
   4.00000	   0.02446
   4.10000	  -0.01467
   4.20000	  -0.05602
   4.30000	   0.03950
   4.40000	   0.04273
   4.50000	   0.05636
   4.60000	  -0.02259
   4.70000	  -0.12725
   4.80000	  -0.20311
   4.90000	  -0.11507
   5.00000	  -0.15042
   5.10000	  -0.11714
   5.20000	  -0.00316
   5.30000	   0.03189
   5.40000	  -0.08750
   5.50000	  -0.03432
   5.60000	   0.00409
   5.70000	   0.05074
   5.80000	   0.07430
   5.90000	   0.08752
   6.00000	   0.07904
   6.10000	   0.12361
   6.20000	   0.07723
   6.30000	   0.04434
   6.40000	   0.12901
   6.50000	   0.07397
   6.60000	   0.05857
   6.70000	   0.14238
   6.80000	   0.01349
   6.90000	   0.10715
   7.00000	   0.08072
   7.10000	   0.10938
   7.20000	   0.03443
   7.30000	  -0.01755
   7.40000	   0.01098
   7.50000	  -0.02891
   7.60000	  -0.03401
   7.70000	   0.09184
   7.80000	   0.13255
   7.90000	   0.15546
   8.00000	   0.24555
   8.10000	   0.23089
   8.20000	   0.19894
   8.30000	   0.23492
   8.40000	   0.20543
   8.50000	   0.14739
   8.60000	   0.06960
   8.70000	   0.06513
   8.80000	   0.06469
   8.90000	   0.12284
   9.00000	   0.15146
   9.10000	   0.19383
   9.20000	   0.13523
   9.30000	   0.09113
   9.40000	  -0.02019
   9.50000	  -0.12087
   9.60000	  -0.08982
   9.70000	  -0.13781
   9.80000	  -0.06663
   9.90000	  -0.15511
  10.00000	  -0.19514
  10.10000	  -0.17747
  10.20000	  -0.19858
  10.30000	  -0.12980
  10.40000	  -0.11283
  10.50000	  -0.06265
  10.60000	  -0.08727
  10.70000	  -0.14372
  10.80000	  -0.07917
  10.90000	  -0.01532
  11.00000	   0.02933
  11.10000	   0.03610
  11.20000	   0.04253
  11.30000	   0.00551
  11.40000	  -0.01538
  11.50000	  -0.05650
  11.60000	  -0.04953
  11.70000	  -0.06945
  11.80000	  -0.16594
  11.90000	  -0.23043
  12.00000	  -0.19945
  12.10000	  -0.17581
  12.20000	  -0.12092
  12.30000	  -0.06483
  12.40000	  -0.01371
  12.50000	  -0.01476
  12.60000	   0.00120
  12.70000	   0.02628
  12.80000	  -0.05582
  12.90000	  -0.05169
  13.00000	   0.03067
  13.10000	  -0.04496
  13.20000	  -0.04300
  13.30000	  -0.02452
  13.40000	  -0.09132
  13.50000	  -0.02156
  13.60000	  -0.04379
  13.70000	   0.00845
  13.80000	  -0.00972
  13.90000	   0.01776
  14.00000	  -0.00670
  14.10000	  -0.01801
  14.20000	   0.00050
  14.30000	  -0.03973
  14.40000	  -0.01585
  14.50000	  -0.00480
  14.60000	   0.03605
  14.70000	   0.03506
  14.80000	   0.03189
  14.90000	   0.04593
  15.00000	   0.09542
  15.10000	   0.04659
  15.20000	  -0.01044
  15.30000	  -0.00048
  15.40000	  -0.03603
  15.50000	   0.00289
  15.60000	   0.01531
  15.70000	   0.06433
  15.80000	   0.00056
  15.90000	   0.00641
  16.00000	  -0.03204
  16.10000	  -0.09105
  16.20000	  -0.08759
  16.30000	   0.01949
  16.40000	   0.10447
  16.50000	   0.12250
  16.60000	   0.11742
  16.70000	   0.10874
  16.80000	   0.04531
  16.90000	   0.08549
  17.00000	   0.04697
  17.10000	   0.16257
  17.20000	   0.15017
  17.30000	   0.29685
  17.40000	   0.27526
  17.50000	   0.29009
  17.60000	   0.17298
  17.70000	   0.12291
  17.80000	   0.03868
  17.90000	   0.10514
  18.00000	   0.07277
  18.10000	   0.08036
  18.20000	  -0.04842
  18.30000	   0.01893
  18.40000	   0.01558
  18.50000	   0.05432
  18.60000	   0.09133
  18.70000	   0.08925
  18.80000	   0.13048
  18.90000	   0.15413
  19.00000	   0.07754
  19.10000	   0.03503
  19.20000	   0.01916
  19.30000	   0.05610
  19.40000	  -0.02673
  19.50000	  -0.00712
  19.60000	  -0.01981
  19.70000	   0.00208
  19.80000	   0.03663
  19.90000	   0.01643
  20.00000	   0.06519
  20.10000	   0.08527
  20.20000	   0.11659
  20.30000	  -0.02853
  20.40000	  -0.11439
  20.50000	  -0.14406
  20.60000	  -0.11378
  20.70000	  -0.05702
  20.80000	  -0.11299
  20.90000	  -0.14035
  21.00000	  -0.12573
  21.10000	  -0.08110
  21.20000	  -0.05109
  21.30000	  -0.10426
  21.40000	  -0.04665
  21.50000	  -0.09022
  21.60000	  -0.04939
  21.70000	  -0.02382
  21.80000	  -0.11273
  21.90000	  -0.02431
  22.00000	   0.03071
  22.10000	  -0.00563
  22.20000	  -0.05857
  22.30000	  -0.04144
  22.40000	  -0.08764
  22.50000	  -0.15919
  22.60000	  -0.10840
  22.70000	  -0.05867
  22.80000	  -0.14746
  22.90000	  -0.17057
  23.00000	  -0.09110
  23.10000	  -0.00209
  23.20000	  -0.03212
  23.30000	   0.02893
  23.40000	  -0.01825
  23.50000	   0.08562
  23.60000	   0.01263
  23.70000	   0.02115
  23.80000	   0.04362
  23.90000	  -0.02962
  24.00000	  -0.17322
  24.10000	  -0.27017
  24.20000	  -0.17996
  24.30000	  -0.10519
  24.40000	  -0.03340
  24.50000	   0.00384
  24.60000	  -0.01561
  24.70000	   0.00142
  24.80000	   0.02808
  24.90000	   0.05294
  25.00000	   0.02266
  25.10000	   0.05985
  25.20000	   0.01825
  25.30000	   0.03601
  25.40000	   0.06485
  25.50000	   0.04270
  25.60000	  -0.03290
  25.70000	  -0.10812
  25.80000	  -0.11990
  25.90000	   0.01636
  26.00000	  -0.04411
  26.10000	  -0.12188
  26.20000	  -0.07047
  26.30000	  -0.01649
  26.40000	   0.07780
  26.50000	   0.07083
  26.60000	   0.03693
  26.70000	   0.04430
  26.80000	  -0.01786
  26.90000	   0.00957
  27.00000	   0.00822
  27.10000	   0.01623
  27.20000	   0.00304
  27.30000	   0.00524
  27.40000	  -0.10468
  27.50000	  -0.09077
  27.60000	  -0.17230
  27.70000	  -0.05315
  27.80000	  -0.06139
  27.90000	  -0.08161
  28.00000	  -0.06454
  28.10000	   0.02595
  28.20000	   0.04428
  28.30000	  -0.03059
  28.40000	  -0.03016
  28.50000	   0.00402
  28.60000	   0.01587
  28.70000	   0.07455
  28.80000	   0.07087
  28.90000	   0.12807
  29.00000	   0.05835
  29.10000	  -0.04005
  29.20000	  -0.10024
  29.30000	  -0.11933
  29.40000	  -0.12917
  29.50000	  -0.05600
  29.60000	  -0.03453
  29.70000	  -0.03275
  29.80000	  -0.12486
  29.90000	  -0.13782
  30.00000	  -0.02699
  30.10000	   0.10970
  30.20000	   0.09497
  30.30000	   0.00534
  30.40000	  -0.08033
  30.50000	  -0.15027
  30.60000	  -0.15339
  30.70000	  -0.22147
  30.80000	  -0.17256
  30.90000	  -0.09587
  31.00000	  -0.03516
  31.10000	  -0.08131
  31.20000	  -0.15776
  31.30000	  -0.10534
  31.40000	  -0.11072
  31.50000	  -0.09018
  31.60000	  -0.04210
  31.70000	  -0.03960
  31.80000	  -0.05801
  31.90000	  -0.09252
  32.00000	  -0.08935
  32.10000	  -0.11794
  32.20000	  -0.14429
  32.30000	  -0.15258
  32.40000	  -0.01184
  32.50000	  -0.00603
  32.60000	   0.10568
  32.70000	   0.14550
  32.80000	  -0.02948
  32.90000	  -0.12218
  33.00000	  -0.01371
  33.10000	   0.12599
  33.20000	   0.11388
  33.30000	   0.04735
  33.40000	   0.06598
