# gamma	ks
  62.95201	  95.09664
   0.00000	   0.06488
   0.10000	   0.05785
   0.20000	   0.10978
   0.30000	   0.09595
   0.40000	   0.12249
   0.50000	   0.04013
   0.60000	  -0.03674
   0.70000	  -0.06358
   0.80000	  -0.10298
   0.90000	  -0.10897
   1.00000	  -0.18716
   1.10000	  -0.12002
   1.20000	  -0.00349
   1.30000	   0.00973
   1.40000	   0.06935
   1.50000	   0.12681
   1.60000	   0.08648
   1.70000	   0.08983
   1.80000	   0.11685
   1.90000	   0.01499
   2.00000	   0.05401
   2.10000	   0.04722
   2.20000	  -0.00737
   2.30000	   0.03140
   2.40000	   0.04719
   2.50000	   0.02418
   2.60000	  -0.10880
   2.70000	  -0.15691
   2.80000	  -0.14615
   2.90000	  -0.21503
   3.00000	  -0.17539
   3.10000	  -0.19662
   3.20000	  -0.17837
   3.30000	  -0.23414
   3.40000	  -0.13079
   3.50000	  -0.07511
   3.60000	  -0.03572
   3.70000	  -0.19207
   3.80000	  -0.11532
   3.90000	  -0.18227
   4.00000	  -0.14769
   4.10000	  -0.08710
   4.20000	  -0.14989
   4.30000	  -0.10044
   4.40000	  -0.05834
   4.50000	  -0.13481
   4.60000	  -0.20445
   4.70000	  -0.17531
   4.80000	  -0.07663
   4.90000	  -0.07650
   5.00000	  -0.07884
   5.10000	  -0.11451
   5.20000	  -0.13699
   5.30000	  -0.13667
   5.40000	  -0.12574
   5.50000	  -0.11101
   5.60000	  -0.15920
   5.70000	  -0.20527
   5.80000	  -0.07899
   5.90000	  -0.07236
   6.00000	  -0.01182
   6.10000	  -0.06432
   6.20000	  -0.08491
   6.30000	  -0.04260
   6.40000	  -0.10823
   6.50000	  -0.11785
   6.60000	  -0.07417
   6.70000	  -0.14945
   6.80000	  -0.15844
   6.90000	  -0.14552
   7.00000	  -0.10883
   7.10000	  -0.13250
   7.20000	  -0.07358
   7.30000	   0.00351
   7.40000	  -0.00686
   7.50000	  -0.02206
   7.60000	  -0.02303
   7.70000	  -0.10508
   7.80000	  -0.04735
   7.90000	  -0.03820
   8.00000	  -0.06791
   8.10000	  -0.07424
   8.20000	  -0.02535
   8.30000	  -0.02539
   8.40000	   0.05519
   8.50000	   0.05542
   8.60000	  -0.02208
   8.70000	  -0.10028
   8.80000	   0.01031
   8.90000	  -0.00615
   9.00000	  -0.02867
   9.10000	  -0.13838
   9.20000	  -0.14840
   9.30000	  -0.04109
   9.40000	   0.03389
   9.50000	  -0.01980
   9.60000	  -0.01288
   9.70000	  -0.04693
   9.80000	  -0.04249
   9.90000	  -0.11561
  10.00000	  -0.16557
  10.10000	  -0.05439
  10.20000	  -0.04641
  10.30000	  -0.11020
  10.40000	  -0.09165
  10.50000	  -0.16312
  10.60000	  -0.11445
  10.70000	  -0.12750
  10.80000	  -0.09212
  10.90000	  -0.15917
  11.00000	  -0.04999
  11.10000	  -0.08166
  11.20000	  -0.13341
  11.30000	  -0.15707
  11.40000	  -0.11169
  11.50000	  -0.01489
  11.60000	  -0.06363
  11.70000	  -0.05913
  11.80000	   0.03610
  11.90000	  -0.07177
  12.00000	  -0.11984
  12.10000	  -0.16929
  12.20000	  -0.02910
  12.30000	   0.05259
  12.40000	   0.07840
  12.50000	   0.13460
  12.60000	   0.09280
  12.70000	   0.08215
  12.80000	   0.18599
  12.90000	   0.13402
  13.00000	   0.19820
  13.10000	   0.11140
  13.20000	   0.03285
  13.30000	   0.12785
  13.40000	   0.07872
  13.50000	   0.05829
  13.60000	   0.02954
  13.70000	  -0.00272
  13.80000	  -0.02460
  13.90000	  -0.02996
  14.00000	  -0.04809
  14.10000	  -0.02500
  14.20000	   0.01725
  14.30000	   0.05673
  14.40000	   0.08767
  14.50000	   0.06440
  14.60000	   0.08698
  14.70000	   0.08581
  14.80000	   0.06279
  14.90000	   0.02774
  15.00000	  -0.03142
  15.10000	   0.00851
  15.20000	  -0.00617
  15.30000	  -0.00561
  15.40000	   0.06372
  15.50000	   0.10517
  15.60000	   0.17279
  15.70000	   0.19600
  15.80000	   0.10830
  15.90000	   0.07907
  16.00000	   0.00386
