# gamma	ks
  81.89522	  54.43516
   0.00000	  -0.78227
   0.10000	  -0.72326
   0.20000	  -0.59850
   0.30000	  -0.60349
   0.40000	  -0.62582
   0.50000	  -0.59645
   0.60000	  -0.64682
   0.70000	  -0.57745
   0.80000	  -0.52613
   0.90000	  -0.48414
   1.00000	  -0.48445
   1.10000	  -0.48532
   1.20000	  -0.51901
   1.30000	  -0.53408
   1.40000	  -0.58050
   1.50000	  -0.53433
   1.60000	  -0.50541
   1.70000	  -0.48169
   1.80000	  -0.44646
   1.90000	  -0.48544
   2.00000	  -0.47840
   2.10000	  -0.51204
   2.20000	  -0.57211
   2.30000	  -0.50569
   2.40000	  -0.43631
   2.50000	  -0.43557
   2.60000	  -0.41927
   2.70000	  -0.38342
   2.80000	  -0.33471
   2.90000	  -0.35021
   3.00000	  -0.26069
   3.10000	  -0.24423
   3.20000	  -0.24349
   3.30000	  -0.23448
   3.40000	  -0.28588
   3.50000	  -0.22938
   3.60000	  -0.24987
   3.70000	  -0.23692
   3.80000	  -0.21256
   3.90000	  -0.23357
   4.00000	  -0.17851
   4.10000	  -0.14408
   4.20000	  -0.09437
   4.30000	  -0.11410
   4.40000	  -0.08833
   4.50000	  -0.01741
   4.60000	  -0.03396
   4.70000	   0.00194
   4.80000	   0.05374
   4.90000	   0.05793
   5.00000	   0.08823
   5.10000	   0.00773
   5.20000	   0.00153
   5.30000	  -0.02886
   5.40000	  -0.00117
   5.50000	   0.06391
   5.60000	   0.02076
   5.70000	   0.12366
   5.80000	   0.09429
   5.90000	   0.05068
   6.00000	   0.04518
   6.10000	   0.11635
   6.20000	   0.05247
   6.30000	   0.04649
   6.40000	   0.01690
   6.50000	   0.07242
   6.60000	   0.05556
   6.70000	  -0.04229
   6.80000	  -0.06038
   6.90000	  -0.06761
   7.00000	   0.11143
   7.10000	   0.16109
   7.20000	   0.07156
   7.30000	   0.06520
   7.40000	   0.02806
   7.50000	   0.08187
   7.60000	   0.10994
   7.70000	   0.16220
   7.80000	   0.15676
   7.90000	   0.19918
   8.00000	   0.10251
   8.10000	  -0.01896
   8.20000	  -0.01763
   8.30000	   0.00626
   8.40000	  -0.01539
   8.50000	  -0.04370
   8.60000	  -0.01867
   8.70000	  -0.04782
   8.80000	  -0.03666
   8.90000	  -0.03478
   9.00000	  -0.04663
   9.10000	  -0.03142
   9.20000	  -0.00618
   9.30000	   0.02990
   9.40000	   0.03240
   9.50000	   0.11892
   9.60000	   0.15321
   9.70000	   0.14529
   9.80000	   0.16151
   9.90000	   0.17246
  10.00000	   0.07353
  10.10000	   0.11639
  10.20000	   0.01988
  10.30000	  -0.00651
  10.40000	   0.03177
  10.50000	   0.06751
  10.60000	   0.05989
  10.70000	   0.13361
  10.80000	   0.10979
  10.90000	   0.14521
  11.00000	   0.13316
  11.10000	   0.16871
  11.20000	   0.12401
  11.30000	   0.05758
  11.40000	   0.02410
  11.50000	   0.01281
  11.60000	   0.06092
  11.70000	   0.08934
  11.80000	   0.12142
  11.90000	   0.19247
  12.00000	   0.08078
  12.10000	   0.11197
  12.20000	   0.14665
  12.30000	   0.20011
  12.40000	   0.17897
  12.50000	   0.13040
  12.60000	   0.10760
  12.70000	   0.19101
  12.80000	   0.20824
  12.90000	   0.22106
  13.00000	   0.14540
  13.10000	   0.14984
  13.20000	   0.18453
  13.30000	   0.16083
  13.40000	   0.11838
  13.50000	   0.10860
  13.60000	   0.06572
  13.70000	  -0.02496
  13.80000	  -0.04408
  13.90000	  -0.08324
  14.00000	  -0.06460
  14.10000	  -0.08936
  14.20000	  -0.05543
  14.30000	  -0.01366
  14.40000	   0.00210
  14.50000	  -0.03278
  14.60000	   0.03404
  14.70000	   0.04561
  14.80000	   0.07680
  14.90000	   0.14044
  15.00000	   0.12866
  15.10000	   0.14242
  15.20000	   0.16108
  15.30000	   0.18948
  15.40000	   0.22418
  15.50000	   0.15445
  15.60000	   0.22155
  15.70000	   0.20627
  15.80000	   0.13488
  15.90000	   0.19912
  16.00000	   0.18126
  16.10000	   0.20901
  16.20000	   0.26589
  16.30000	   0.19519
  16.40000	   0.25649
  16.50000	   0.20550
  16.60000	   0.17653
  16.70000	   0.08361
  16.80000	   0.03539
  16.90000	  -0.00266
  17.00000	   0.06658
  17.10000	   0.05053
  17.20000	   0.13832
  17.30000	   0.19672
  17.40000	   0.21738
  17.50000	   0.18181
  17.60000	   0.10584
  17.70000	   0.09995
  17.80000	   0.02181
  17.90000	  -0.01933
  18.00000	  -0.00705
  18.10000	  -0.00629
  18.20000	   0.04886
  18.30000	   0.01992
  18.40000	  -0.01330
  18.50000	   0.01631
  18.60000	   0.07940
  18.70000	   0.05831
  18.80000	   0.01409
  18.90000	   0.00915
  19.00000	  -0.03454
  19.10000	  -0.06089
  19.20000	  -0.06138
  19.30000	  -0.13624
  19.40000	  -0.09451
  19.50000	   0.00343
  19.60000	  -0.02718
  19.70000	  -0.01731
  19.80000	  -0.05630
  19.90000	  -0.04473
  20.00000	  -0.09348
  20.10000	  -0.08848
  20.20000	  -0.09704
  20.30000	  -0.10456
  20.40000	  -0.07509
  20.50000	  -0.06970
  20.60000	  -0.01311
  20.70000	  -0.09752
  20.80000	  -0.07459
  20.90000	  -0.09790
  21.00000	  -0.16722
  21.10000	  -0.13637
  21.20000	  -0.10202
  21.30000	  -0.07418
  21.40000	  -0.08283
  21.50000	  -0.07773
  21.60000	  -0.04247
  21.70000	   0.07609
  21.80000	   0.09683
  21.90000	   0.06105
  22.00000	   0.07265
  22.10000	   0.05192
  22.20000	   0.04280
  22.30000	   0.04796
  22.40000	   0.02051
  22.50000	  -0.04935
  22.60000	  -0.03984
  22.70000	  -0.06536
  22.80000	  -0.08412
  22.90000	  -0.06037
  23.00000	  -0.04155
  23.10000	  -0.04109
  23.20000	   0.05841
  23.30000	   0.05823
  23.40000	   0.08955
  23.50000	   0.10361
  23.60000	   0.18844
  23.70000	   0.26843
  23.80000	   0.23867
  23.90000	   0.16527
  24.00000	   0.11561
  24.10000	   0.04524
  24.20000	   0.05938
  24.30000	   0.05751
  24.40000	   0.07035
  24.50000	   0.13114
  24.60000	   0.05194
  24.70000	   0.08324
  24.80000	   0.08505
  24.90000	   0.10730
  25.00000	   0.06423
  25.10000	   0.11939
  25.20000	   0.02085
  25.30000	  -0.03657
  25.40000	  -0.01845
  25.50000	  -0.03052
  25.60000	  -0.11759
  25.70000	  -0.15201
  25.80000	  -0.15900
  25.90000	  -0.17005
  26.00000	  -0.18398
  26.10000	  -0.01843
  26.20000	  -0.04590
  26.30000	  -0.02072
  26.40000	  -0.07806
  26.50000	  -0.17809
  26.60000	  -0.19547
  26.70000	  -0.24436
  26.80000	  -0.25087
  26.90000	  -0.19164
  27.00000	  -0.28866
  27.10000	  -0.26756
  27.20000	  -0.26512
  27.30000	  -0.25985
  27.40000	  -0.30383
  27.50000	  -0.30424
  27.60000	  -0.28351
  27.70000	  -0.24921
  27.80000	  -0.17047
  27.90000	  -0.08569
  28.00000	  -0.07830
  28.10000	  -0.06601
  28.20000	  -0.11202
  28.30000	  -0.07356
  28.40000	  -0.03013
  28.50000	   0.05589
  28.60000	   0.03354
  28.70000	  -0.00506
  28.80000	   0.04642
  28.90000	   0.00586
  29.00000	   0.01071
  29.10000	  -0.07273
  29.20000	  -0.05778
  29.30000	  -0.00861
  29.40000	  -0.00242
  29.50000	   0.01889
  29.60000	   0.01625
  29.70000	   0.04524
  29.80000	   0.05884
  29.90000	   0.12426
  30.00000	   0.13385
  30.10000	   0.12210
  30.20000	   0.08553
  30.30000	   0.01780
  30.40000	  -0.00592
  30.50000	  -0.03041
  30.60000	   0.03531
  30.70000	   0.01659
  30.80000	   0.04009
  30.90000	   0.01358
  31.00000	  -0.04497
  31.10000	   0.01321
  31.20000	   0.01246
  31.30000	   0.02052
  31.40000	   0.11805
  31.50000	   0.13023
  31.60000	   0.06634
  31.70000	   0.01845
  31.80000	   0.05963
  31.90000	  -0.01702
  32.00000	  -0.03925
  32.10000	   0.03223
  32.20000	   0.04998
  32.30000	   0.03334
  32.40000	   0.08546
  32.50000	   0.15312
  32.60000	   0.22700
  32.70000	   0.31611
  32.80000	   0.30557
  32.90000	   0.23799
  33.00000	   0.18495
  33.10000	   0.12479
  33.20000	   0.11891
  33.30000	   0.12529
  33.40000	   0.10331
  33.50000	   0.07849
  33.60000	   0.08308
  33.70000	  -0.02196
  33.80000	   0.01828
  33.90000	   0.04456
  34.00000	   0.05545
  34.10000	   0.06424
  34.20000	  -0.00332
  34.30000	  -0.00428
  34.40000	   0.00726
  34.50000	  -0.05497
  34.60000	  -0.13437
  34.70000	  -0.18226
  34.80000	  -0.12741
  34.90000	  -0.14778
  35.00000	  -0.11390
  35.10000	  -0.11921
  35.20000	  -0.09575
  35.30000	  -0.13305
  35.40000	  -0.15549
  35.50000	  -0.15702
  35.60000	  -0.14337
  35.70000	  -0.08712
  35.80000	  -0.02145
  35.90000	   0.02355
  36.00000	   0.09533
  36.10000	   0.13687
  36.20000	   0.09353
  36.30000	   0.07973
  36.40000	   0.07836
  36.50000	   0.03181
  36.60000	   0.00634
  36.70000	   0.05934
  36.80000	   0.14454
  36.90000	   0.16043
  37.00000	   0.05850
  37.10000	   0.06339
  37.20000	   0.02509
  37.30000	   0.09887
  37.40000	   0.05225
  37.50000	   0.02200
  37.60000	   0.00090
  37.70000	  -0.07649
  37.80000	   0.00138
  37.90000	   0.06218
  38.00000	   0.07645
  38.10000	   0.10322
  38.20000	   0.03408
  38.30000	  -0.04460
  38.40000	  -0.06337
  38.50000	  -0.13445
  38.60000	  -0.11204
  38.70000	  -0.03437
  38.80000	   0.01856
  38.90000	  -0.03225
  39.00000	  -0.02321
  39.10000	   0.07984
  39.20000	   0.10394
  39.30000	   0.11518
  39.40000	   0.09769
  39.50000	   0.14150
  39.60000	   0.15028
  39.70000	   0.25565
  39.80000	   0.19795
  39.90000	   0.14361
  40.00000	   0.14182
  40.10000	   0.11179
  40.20000	   0.02743
  40.30000	  -0.10214
  40.40000	  -0.11665
  40.50000	  -0.19814
  40.60000	  -0.17283
  40.70000	  -0.26078
  40.80000	  -0.18500
  40.90000	  -0.13909
  41.00000	  -0.14222
  41.10000	  -0.05703
  41.20000	  -0.03559
  41.30000	   0.01821
  41.40000	   0.05144
  41.50000	   0.06338
  41.60000	   0.01186
  41.70000	  -0.01229
  41.80000	  -0.12101
  41.90000	  -0.15669
  42.00000	  -0.10766
  42.10000	  -0.09506
  42.20000	  -0.10503
  42.30000	  -0.15482
  42.40000	  -0.05028
  42.50000	  -0.04052
  42.60000	   0.00665
  42.70000	  -0.03657
  42.80000	   0.02612
  42.90000	  -0.05884
  43.00000	  -0.05949
  43.10000	  -0.03046
  43.20000	   0.06018
  43.30000	  -0.05232
  43.40000	  -0.00408
  43.50000	   0.02780
  43.60000	   0.05338
  43.70000	   0.04026
