# gamma	ks
  51.26490	  77.40318
   0.00000	   0.05586
   0.10000	  -0.05216
   0.20000	   0.00599
   0.30000	   0.00857
   0.40000	   0.07402
   0.50000	   0.16229
   0.60000	   0.19587
   0.70000	   0.19392
   0.80000	   0.05139
   0.90000	  -0.03563
   1.00000	  -0.02064
   1.10000	  -0.08194
   1.20000	  -0.07415
   1.30000	  -0.00020
   1.40000	   0.00390
   1.50000	  -0.02060
   1.60000	  -0.02922
   1.70000	   0.00107
   1.80000	   0.04520
   1.90000	  -0.04995
   2.00000	  -0.11865
   2.10000	  -0.12101
   2.20000	  -0.07863
   2.30000	  -0.05104
   2.40000	  -0.13963
   2.50000	  -0.00215
   2.60000	   0.10686
   2.70000	  -0.02301
   2.80000	   0.06592
   2.90000	   0.06270
   3.00000	  -0.00175
   3.10000	   0.10345
   3.20000	   0.17470
   3.30000	   0.14970
   3.40000	   0.06465
   3.50000	   0.09477
   3.60000	   0.11797
   3.70000	   0.11591
   3.80000	   0.14964
   3.90000	   0.15603
   4.00000	   0.04233
   4.10000	   0.01582
   4.20000	  -0.01400
   4.30000	  -0.08878
   4.40000	   0.01248
   4.50000	   0.04779
   4.60000	   0.02126
   4.70000	   0.01721
   4.80000	   0.00960
   4.90000	   0.02811
   5.00000	   0.11299
   5.10000	   0.12133
   5.20000	   0.13793
   5.30000	   0.12748
   5.40000	   0.09372
   5.50000	   0.13381
   5.60000	   0.14637
   5.70000	   0.06780
   5.80000	   0.13033
   5.90000	   0.09911
   6.00000	   0.09643
   6.10000	   0.10386
   6.20000	   0.07577
   6.30000	   0.01254
   6.40000	   0.04093
   6.50000	  -0.00859
   6.60000	  -0.03046
   6.70000	  -0.07365
   6.80000	  -0.13626
   6.90000	  -0.17998
   7.00000	  -0.24143
   7.10000	  -0.27773
   7.20000	  -0.20949
   7.30000	  -0.21428
   7.40000	  -0.20586
   7.50000	  -0.17865
   7.60000	  -0.22550
   7.70000	  -0.20094
   7.80000	  -0.22910
   7.90000	  -0.20224
   8.00000	  -0.25425
   8.10000	  -0.22478
   8.20000	  -0.11537
   8.30000	  -0.02940
   8.40000	  -0.02375
   8.50000	   0.04269
   8.60000	   0.16179
   8.70000	   0.26987
   8.80000	   0.27423
   8.90000	   0.29409
   9.00000	   0.24545
   9.10000	   0.21887
   9.20000	   0.16158
   9.30000	   0.13771
   9.40000	   0.10001
   9.50000	  -0.01403
   9.60000	  -0.05913
   9.70000	  -0.08060
   9.80000	  -0.08528
   9.90000	  -0.04981
  10.00000	  -0.10191
  10.10000	  -0.09085
  10.20000	  -0.01279
  10.30000	   0.03136
  10.40000	  -0.02580
  10.50000	  -0.07759
  10.60000	  -0.09721
  10.70000	  -0.20893
  10.80000	  -0.24680
  10.90000	  -0.14631
  11.00000	  -0.16801
  11.10000	  -0.26699
  11.20000	  -0.22368
  11.30000	  -0.28244
  11.40000	  -0.32760
  11.50000	  -0.29772
  11.60000	  -0.25656
  11.70000	  -0.11272
  11.80000	  -0.10478
  11.90000	  -0.12386
  12.00000	  -0.16764
  12.10000	  -0.23174
  12.20000	  -0.22348
  12.30000	  -0.15918
  12.40000	  -0.12660
  12.50000	  -0.12791
  12.60000	  -0.12715
  12.70000	  -0.12468
  12.80000	  -0.09262
  12.90000	   0.00826
  13.00000	  -0.00334
  13.10000	  -0.05628
  13.20000	  -0.11511
  13.30000	  -0.07361
  13.40000	  -0.11212
  13.50000	  -0.17136
  13.60000	  -0.18294
  13.70000	  -0.21334
  13.80000	  -0.16047
  13.90000	  -0.12526
  14.00000	  -0.09620
  14.10000	  -0.15299
  14.20000	  -0.14331
  14.30000	  -0.16317
  14.40000	  -0.16903
  14.50000	  -0.22176
  14.60000	  -0.20928
  14.70000	  -0.21054
  14.80000	  -0.17965
  14.90000	  -0.16055
  15.00000	  -0.04123
  15.10000	   0.02607
  15.20000	   0.02701
  15.30000	  -0.03199
  15.40000	  -0.04446
  15.50000	  -0.06484
  15.60000	  -0.09128
  15.70000	  -0.08917
  15.80000	  -0.07518
  15.90000	  -0.01158
  16.00000	  -0.03202
  16.10000	   0.05692
  16.20000	   0.09221
  16.30000	  -0.03107
  16.40000	  -0.05294
  16.50000	  -0.10513
  16.60000	  -0.05988
  16.70000	  -0.01719
  16.80000	   0.02101
  16.90000	  -0.06227
  17.00000	  -0.09648
  17.10000	  -0.08604
  17.20000	  -0.05025
  17.30000	   0.00300
  17.40000	  -0.01068
