# gamma	ks
  49.35199	  37.53497
   0.00000	   0.09521
   0.10000	   0.16168
   0.20000	   0.17749
   0.30000	   0.12320
   0.40000	   0.07497
   0.50000	   0.07835
   0.60000	   0.09469
   0.70000	   0.01174
   0.80000	  -0.01747
   0.90000	   0.04519
   1.00000	   0.07745
   1.10000	   0.17460
   1.20000	   0.23363
   1.30000	   0.28309
   1.40000	   0.17382
   1.50000	   0.19397
   1.60000	   0.21498
   1.70000	   0.22428
   1.80000	   0.25963
   1.90000	   0.28710
   2.00000	   0.30016
   2.10000	   0.26580
   2.20000	   0.21017
   2.30000	   0.11892
   2.40000	   0.14029
   2.50000	   0.16328
   2.60000	   0.12207
   2.70000	   0.15590
   2.80000	   0.12079
   2.90000	   0.03902
   3.00000	   0.03305
   3.10000	  -0.03940
   3.20000	  -0.01293
   3.30000	  -0.01512
   3.40000	  -0.05358
   3.50000	  -0.12342
   3.60000	  -0.13137
   3.70000	  -0.13316
   3.80000	  -0.16223
   3.90000	  -0.17795
   4.00000	  -0.19812
   4.10000	  -0.18130
   4.20000	  -0.20450
   4.30000	  -0.26404
   4.40000	  -0.31351
   4.50000	  -0.24297
   4.60000	  -0.25684
   4.70000	  -0.23051
   4.80000	  -0.21671
   4.90000	  -0.23109
   5.00000	  -0.19772
   5.10000	  -0.23054
   5.20000	  -0.21088
   5.30000	  -0.18787
   5.40000	  -0.15774
   5.50000	  -0.11228
   5.60000	  -0.09340
   5.70000	  -0.10943
   5.80000	  -0.02097
   5.90000	  -0.07690
   6.00000	  -0.08653
   6.10000	  -0.01426
   6.20000	  -0.03015
   6.30000	  -0.08542
   6.40000	  -0.19130
   6.50000	  -0.13890
   6.60000	  -0.18015
   6.70000	  -0.15697
   6.80000	  -0.05226
   6.90000	   0.04935
   7.00000	   0.11669
   7.10000	   0.15231
   7.20000	   0.25915
   7.30000	   0.21136
   7.40000	   0.31317
   7.50000	   0.30050
   7.60000	   0.49443
   7.70000	   0.56315
   7.80000	   0.55364
   7.90000	   0.48932
   8.00000	   0.40469
   8.10000	   0.41465
   8.20000	   0.47524
   8.30000	   0.52211
   8.40000	   0.54898
   8.50000	   0.52955
   8.60000	   0.41658
   8.70000	   0.45006
   8.80000	   0.38846
   8.90000	   0.33691
   9.00000	   0.26454
   9.10000	   0.16357
   9.20000	   0.11781
   9.30000	   0.15293
   9.40000	   0.15450
   9.50000	   0.19262
   9.60000	   0.16142
   9.70000	   0.15611
   9.80000	   0.11720
   9.90000	   0.05467
  10.00000	   0.01567
  10.10000	   0.03212
  10.20000	  -0.03874
  10.30000	  -0.07707
  10.40000	  -0.06485
  10.50000	  -0.06209
  10.60000	  -0.04891
  10.70000	  -0.04660
  10.80000	  -0.05503
  10.90000	  -0.02504
  11.00000	   0.06088
  11.10000	   0.19908
  11.20000	   0.23204
  11.30000	   0.34324
  11.40000	   0.29894
  11.50000	   0.18961
  11.60000	   0.16268
  11.70000	   0.06429
  11.80000	   0.01124
  11.90000	   0.06126
  12.00000	   0.05131
  12.10000	   0.04465
  12.20000	   0.00066
