# gamma	ks
  42.38740	  56.62049
   0.00000	   0.07617
   0.10000	   0.09125
   0.20000	   0.28222
   0.30000	   0.27172
   0.40000	   0.17161
   0.50000	   0.00733
   0.60000	   0.04693
   0.70000	  -0.11274
   0.80000	  -0.20662
   0.90000	  -0.23938
   1.00000	  -0.12998
   1.10000	  -0.15002
   1.20000	  -0.11341
   1.30000	  -0.08269
   1.40000	  -0.06731
   1.50000	  -0.04626
   1.60000	  -0.00171
   1.70000	   0.02779
   1.80000	   0.07153
   1.90000	  -0.00599
   2.00000	   0.00333
   2.10000	  -0.02251
   2.20000	  -0.06840
   2.30000	  -0.07015
   2.40000	  -0.11843
   2.50000	  -0.14227
   2.60000	  -0.19030
   2.70000	  -0.16467
   2.80000	  -0.16183
   2.90000	  -0.15317
   3.00000	  -0.17463
   3.10000	  -0.10034
   3.20000	   0.01361
   3.30000	   0.02378
   3.40000	  -0.04298
   3.50000	  -0.02261
   3.60000	  -0.12707
   3.70000	  -0.15338
   3.80000	  -0.13177
   3.90000	  -0.21308
   4.00000	  -0.21176
   4.10000	  -0.27128
   4.20000	  -0.29130
   4.30000	  -0.21478
   4.40000	  -0.08937
   4.50000	   0.00065
   4.60000	   0.02346
   4.70000	   0.00810
   4.80000	  -0.07757
   4.90000	  -0.06940
   5.00000	  -0.09067
   5.10000	  -0.08797
   5.20000	  -0.11298
   5.30000	  -0.11874
   5.40000	  -0.23807
   5.50000	  -0.23477
   5.60000	  -0.05138
   5.70000	   0.01784
   5.80000	   0.05469
   5.90000	   0.05421
   6.00000	   0.05113
   6.10000	   0.00429
   6.20000	  -0.11204
   6.30000	  -0.11839
   6.40000	  -0.13967
   6.50000	  -0.04267
   6.60000	  -0.04785
   6.70000	  -0.03885
   6.80000	  -0.01132
   6.90000	  -0.02317
   7.00000	  -0.00884
   7.10000	  -0.04187
   7.20000	  -0.00328
   7.30000	   0.05756
   7.40000	  -0.00647
   7.50000	  -0.00574
   7.60000	  -0.06532
   7.70000	   0.05078
   7.80000	  -0.02003
   7.90000	  -0.00898
   8.00000	  -0.05023
   8.10000	  -0.13584
   8.20000	  -0.12312
   8.30000	  -0.08799
   8.40000	  -0.18624
   8.50000	  -0.19576
   8.60000	  -0.20517
   8.70000	  -0.21591
   8.80000	  -0.25970
   8.90000	  -0.19762
   9.00000	  -0.17556
   9.10000	  -0.15805
   9.20000	  -0.04471
   9.30000	  -0.06936
   9.40000	   0.03512
   9.50000	   0.09204
   9.60000	  -0.02217
   9.70000	   0.03039
   9.80000	   0.01773
   9.90000	   0.07919
  10.00000	   0.20523
  10.10000	   0.18417
  10.20000	   0.18184
  10.30000	   0.20039
  10.40000	   0.24478
  10.50000	   0.28984
  10.60000	   0.28836
  10.70000	   0.29472
  10.80000	   0.26893
  10.90000	   0.25549
  11.00000	   0.24229
  11.10000	   0.36361
  11.20000	   0.33670
  11.30000	   0.34895
  11.40000	   0.24083
  11.50000	   0.15854
  11.60000	   0.20431
  11.70000	   0.22840
  11.80000	   0.23562
  11.90000	   0.21265
  12.00000	   0.16943
  12.10000	   0.10821
  12.20000	   0.09757
  12.30000	   0.10700
  12.40000	   0.12477
  12.50000	   0.14187
  12.60000	   0.14018
  12.70000	   0.11006
  12.80000	   0.05162
  12.90000	   0.06322
  13.00000	   0.06412
  13.10000	   0.05440
  13.20000	   0.11634
  13.30000	   0.06902
  13.40000	   0.09273
  13.50000	   0.05430
  13.60000	   0.01926
  13.70000	  -0.02178
  13.80000	  -0.05439
  13.90000	   0.02666
  14.00000	   0.07796
  14.10000	   0.10693
  14.20000	   0.09630
  14.30000	   0.07617
  14.40000	   0.05491
  14.50000	   0.03731
  14.60000	   0.02223
  14.70000	   0.12353
  14.80000	   0.22378
  14.90000	   0.23812
  15.00000	   0.25018
  15.10000	   0.21898
  15.20000	   0.17931
  15.30000	   0.16596
  15.40000	   0.04774
  15.50000	  -0.02085
  15.60000	  -0.02942
  15.70000	   0.10108
  15.80000	   0.09194
  15.90000	   0.05058
  16.00000	  -0.10085
  16.10000	  -0.16779
  16.20000	  -0.12766
  16.30000	  -0.15333
  16.40000	  -0.07255
  16.50000	  -0.10891
  16.60000	  -0.20311
  16.70000	  -0.19842
  16.80000	  -0.20202
  16.90000	  -0.16408
  17.00000	  -0.20737
  17.10000	  -0.27111
  17.20000	  -0.25150
  17.30000	  -0.17131
  17.40000	  -0.17891
  17.50000	  -0.06907
  17.60000	  -0.00729
  17.70000	   0.00128
  17.80000	  -0.00842
  17.90000	   0.03287
  18.00000	   0.15489
  18.10000	   0.03586
  18.20000	   0.06809
  18.30000	   0.06120
  18.40000	  -0.01899
  18.50000	  -0.00492
  18.60000	  -0.06616
  18.70000	  -0.13880
  18.80000	  -0.18714
  18.90000	  -0.24356
  19.00000	  -0.21224
  19.10000	  -0.16714
  19.20000	  -0.15143
  19.30000	  -0.04172
  19.40000	  -0.03220
  19.50000	  -0.00191
  19.60000	   0.01793
  19.70000	  -0.01103
  19.80000	  -0.02037
  19.90000	  -0.10110
  20.00000	  -0.01799
  20.10000	   0.02183
  20.20000	   0.02759
  20.30000	  -0.01442
  20.40000	  -0.00048
  20.50000	   0.09846
  20.60000	   0.14102
  20.70000	   0.04993
  20.80000	  -0.00095
  20.90000	   0.03538
  21.00000	   0.12103
  21.10000	   0.13410
  21.20000	   0.06477
  21.30000	  -0.01348
  21.40000	   0.08247
  21.50000	   0.13486
  21.60000	   0.10625
  21.70000	   0.16092
  21.80000	   0.22694
  21.90000	   0.20068
  22.00000	   0.28270
  22.10000	   0.19211
  22.20000	   0.17703
  22.30000	   0.11994
  22.40000	   0.12193
  22.50000	   0.07309
  22.60000	   0.08873
  22.70000	   0.14216
  22.80000	   0.22134
  22.90000	   0.14816
  23.00000	   0.14899
  23.10000	   0.13177
  23.20000	   0.11544
  23.30000	   0.13362
  23.40000	   0.12614
  23.50000	   0.11729
  23.60000	   0.10636
  23.70000	  -0.01480
  23.80000	  -0.02612
  23.90000	   0.04032
  24.00000	   0.01755
  24.10000	  -0.10650
  24.20000	  -0.09195
  24.30000	  -0.04873
  24.40000	   0.05648
  24.50000	   0.12012
  24.60000	   0.12751
  24.70000	   0.16994
  24.80000	   0.18587
  24.90000	   0.07105
  25.00000	   0.08069
  25.10000	   0.08811
  25.20000	   0.15597
  25.30000	   0.08204
  25.40000	  -0.06351
  25.50000	   0.01858
  25.60000	   0.01636
  25.70000	  -0.00174
  25.80000	   0.04416
  25.90000	   0.08511
  26.00000	   0.16344
  26.10000	   0.13436
  26.20000	   0.19924
  26.30000	   0.22247
  26.40000	   0.29984
  26.50000	   0.26589
  26.60000	   0.17042
  26.70000	   0.13139
  26.80000	   0.21048
  26.90000	   0.22909
  27.00000	   0.17827
  27.10000	   0.06663
  27.20000	   0.03872
  27.30000	  -0.03447
  27.40000	  -0.10030
  27.50000	   0.05816
  27.60000	  -0.04031
  27.70000	   0.09354
  27.80000	   0.06257
  27.90000	   0.01072
  28.00000	   0.01897
  28.10000	   0.00461
  28.20000	  -0.01152
  28.30000	   0.03136
  28.40000	   0.04908
  28.50000	   0.06728
  28.60000	   0.00987
  28.70000	   0.00890
  28.80000	   0.00584
  28.90000	   0.01573
  29.00000	  -0.07943
  29.10000	   0.05522
  29.20000	   0.12843
  29.30000	   0.10991
  29.40000	   0.14539
  29.50000	   0.20014
  29.60000	   0.14792
  29.70000	   0.12604
  29.80000	   0.06377
  29.90000	   0.05019
  30.00000	   0.08927
  30.10000	  -0.00311
  30.20000	  -0.03422
  30.30000	   0.01353
  30.40000	  -0.01510
  30.50000	  -0.05718
  30.60000	  -0.11983
  30.70000	  -0.07757
  30.80000	   0.00050
  30.90000	  -0.03417
  31.00000	   0.03964
  31.10000	   0.07830
  31.20000	  -0.01114
  31.30000	  -0.06680
  31.40000	   0.07513
  31.50000	   0.07822
  31.60000	   0.09736
  31.70000	   0.16105
  31.80000	   0.10635
  31.90000	   0.07503
  32.00000	   0.15578
  32.10000	   0.09526
  32.20000	  -0.00026
  32.30000	  -0.05652
  32.40000	   0.01027
  32.50000	  -0.09245
  32.60000	  -0.07611
  32.70000	  -0.05040
  32.80000	   0.03498
  32.90000	   0.10672
  33.00000	   0.17047
  33.10000	   0.11970
  33.20000	  -0.01060
  33.30000	   0.04123
  33.40000	   0.07749
  33.50000	   0.10954
  33.60000	   0.06775
  33.70000	   0.02754
  33.80000	  -0.01538
  33.90000	   0.06850
  34.00000	   0.06419
  34.10000	   0.06755
  34.20000	   0.08250
  34.30000	   0.10401
  34.40000	   0.08360
  34.50000	   0.12592
  34.60000	   0.20709
  34.70000	   0.27049
  34.80000	   0.17012
  34.90000	   0.08855
  35.00000	   0.15882
  35.10000	   0.18998
  35.20000	   0.13572
  35.30000	   0.11566
  35.40000	   0.01581
  35.50000	   0.16857
  35.60000	   0.06634
  35.70000	   0.05246
  35.80000	   0.03886
  35.90000	   0.01412
  36.00000	  -0.00407
  36.10000	   0.05290
  36.20000	   0.04702
  36.30000	   0.05235
  36.40000	   0.06847
  36.50000	   0.03239
  36.60000	   0.00274
  36.70000	   0.07426
  36.80000	   0.06254
  36.90000	   0.09245
  37.00000	   0.04396
  37.10000	   0.04657
  37.20000	  -0.07480
  37.30000	  -0.00178
  37.40000	  -0.14371
  37.50000	  -0.26328
  37.60000	  -0.38948
  37.70000	  -0.39699
  37.80000	  -0.36777
  37.90000	  -0.35068
  38.00000	  -0.31866
  38.10000	  -0.31079
  38.20000	  -0.33680
  38.30000	  -0.34747
  38.40000	  -0.33746
  38.50000	  -0.33153
  38.60000	  -0.26049
  38.70000	  -0.21904
  38.80000	  -0.22078
  38.90000	  -0.23015
  39.00000	  -0.31525
  39.10000	  -0.29958
  39.20000	  -0.21984
  39.30000	  -0.17742
  39.40000	  -0.10676
  39.50000	  -0.02441
  39.60000	  -0.08532
  39.70000	   0.01187
  39.80000	  -0.03448
  39.90000	  -0.07481
  40.00000	  -0.13146
  40.10000	  -0.08651
  40.20000	  -0.02309
  40.30000	   0.01209
  40.40000	   0.00587
  40.50000	  -0.04471
  40.60000	  -0.16343
  40.70000	  -0.04353
  40.80000	   0.02716
  40.90000	  -0.05793
  41.00000	  -0.06153
  41.10000	   0.02228
  41.20000	   0.08408
  41.30000	   0.10069
  41.40000	   0.07086
