# gamma	ks
  68.49182	  45.52912
   0.00000	   0.17968
   0.10000	   0.17321
   0.20000	   0.06608
   0.30000	   0.08910
   0.40000	   0.17790
   0.50000	   0.15670
   0.60000	   0.16927
   0.70000	   0.25451
   0.80000	   0.26668
   0.90000	   0.19790
   1.00000	   0.14763
   1.10000	   0.12444
   1.20000	   0.18827
   1.30000	   0.11109
   1.40000	   0.07325
   1.50000	   0.02097
   1.60000	   0.01721
   1.70000	  -0.00126
   1.80000	  -0.02337
   1.90000	  -0.03331
   2.00000	  -0.05588
   2.10000	  -0.03951
   2.20000	  -0.04304
   2.30000	   0.01332
   2.40000	  -0.05978
   2.50000	   0.00485
   2.60000	  -0.00993
   2.70000	   0.00849
   2.80000	  -0.05080
   2.90000	  -0.11251
   3.00000	  -0.11687
   3.10000	  -0.05097
   3.20000	  -0.05956
   3.30000	  -0.10339
   3.40000	  -0.01556
   3.50000	   0.00990
   3.60000	   0.03036
   3.70000	   0.08754
   3.80000	   0.13793
   3.90000	   0.14668
   4.00000	   0.14233
   4.10000	   0.07672
   4.20000	   0.08711
   4.30000	   0.13085
   4.40000	   0.13699
   4.50000	   0.22165
   4.60000	   0.19333
   4.70000	   0.14367
   4.80000	   0.12600
   4.90000	   0.22952
   5.00000	   0.15151
   5.10000	   0.20863
   5.20000	   0.13624
   5.30000	   0.06914
   5.40000	   0.07451
   5.50000	  -0.05461
   5.60000	  -0.01087
   5.70000	  -0.02629
   5.80000	  -0.05455
   5.90000	  -0.03298
   6.00000	  -0.12829
   6.10000	  -0.16529
   6.20000	  -0.24657
   6.30000	  -0.25594
   6.40000	  -0.21283
   6.50000	  -0.13068
   6.60000	  -0.06815
   6.70000	   0.00921
   6.80000	   0.03400
   6.90000	   0.01666
   7.00000	  -0.00892
   7.10000	  -0.02603
   7.20000	  -0.02801
   7.30000	  -0.01462
   7.40000	   0.01417
   7.50000	  -0.07326
   7.60000	  -0.09342
   7.70000	  -0.11510
   7.80000	  -0.05221
   7.90000	  -0.10055
   8.00000	  -0.11112
   8.10000	  -0.19995
   8.20000	  -0.20525
   8.30000	  -0.26717
   8.40000	  -0.16719
   8.50000	  -0.17895
   8.60000	  -0.15372
   8.70000	  -0.13236
   8.80000	  -0.16970
   8.90000	  -0.14820
   9.00000	  -0.19127
   9.10000	  -0.11716
   9.20000	  -0.03704
   9.30000	  -0.06279
   9.40000	  -0.08466
   9.50000	  -0.03725
   9.60000	  -0.11717
   9.70000	  -0.10594
   9.80000	  -0.05258
   9.90000	  -0.12411
  10.00000	  -0.12067
  10.10000	  -0.16295
  10.20000	  -0.14917
  10.30000	  -0.11281
  10.40000	  -0.12267
  10.50000	  -0.12894
  10.60000	  -0.10682
  10.70000	  -0.05868
  10.80000	  -0.03145
  10.90000	  -0.07767
  11.00000	  -0.09877
  11.10000	  -0.09378
  11.20000	  -0.15328
  11.30000	  -0.14951
  11.40000	  -0.17765
  11.50000	  -0.18553
  11.60000	  -0.22976
  11.70000	  -0.16660
  11.80000	  -0.11114
  11.90000	  -0.09298
  12.00000	  -0.13055
  12.10000	  -0.15093
  12.20000	  -0.12258
  12.30000	  -0.16359
  12.40000	  -0.04851
  12.50000	   0.03556
  12.60000	   0.03648
  12.70000	  -0.01385
  12.80000	  -0.01382
  12.90000	  -0.01723
  13.00000	  -0.10106
  13.10000	  -0.16839
  13.20000	  -0.12780
  13.30000	  -0.16417
  13.40000	  -0.14718
  13.50000	  -0.24227
  13.60000	  -0.28356
  13.70000	  -0.27502
  13.80000	  -0.26546
  13.90000	  -0.21648
  14.00000	  -0.23840
  14.10000	  -0.27410
  14.20000	  -0.17475
  14.30000	  -0.15827
  14.40000	  -0.13474
  14.50000	  -0.20868
  14.60000	  -0.32183
  14.70000	  -0.25101
  14.80000	  -0.26074
  14.90000	  -0.19553
  15.00000	  -0.15085
  15.10000	  -0.22531
  15.20000	  -0.20427
  15.30000	  -0.22037
  15.40000	  -0.15679
  15.50000	  -0.14656
  15.60000	  -0.10082
  15.70000	  -0.13767
  15.80000	  -0.10267
  15.90000	  -0.09615
  16.00000	  -0.07953
  16.10000	  -0.05693
  16.20000	  -0.05099
  16.30000	  -0.03895
  16.40000	  -0.02884
  16.50000	   0.05537
  16.60000	   0.03924
  16.70000	  -0.02899
  16.80000	   0.02428
  16.90000	   0.02878
  17.00000	  -0.01310
  17.10000	  -0.08770
  17.20000	  -0.04282
  17.30000	  -0.10937
  17.40000	  -0.22500
  17.50000	  -0.11283
  17.60000	  -0.13570
  17.70000	  -0.16029
  17.80000	  -0.11354
  17.90000	  -0.13568
  18.00000	  -0.09367
  18.10000	  -0.09498
  18.20000	  -0.07274
  18.30000	  -0.13615
  18.40000	  -0.17045
  18.50000	  -0.16824
  18.60000	  -0.23264
  18.70000	  -0.17925
  18.80000	  -0.13069
  18.90000	  -0.08863
  19.00000	  -0.07829
  19.10000	  -0.00848
  19.20000	   0.01807
  19.30000	  -0.02392
  19.40000	   0.00290
  19.50000	  -0.03222
  19.60000	   0.04319
  19.70000	   0.11347
  19.80000	   0.10453
  19.90000	   0.01287
  20.00000	  -0.03006
  20.10000	   0.02759
  20.20000	   0.08581
  20.30000	   0.09925
  20.40000	   0.07605
  20.50000	   0.09081
  20.60000	   0.03152
  20.70000	  -0.00159
  20.80000	   0.01773
  20.90000	  -0.06866
  21.00000	  -0.17193
  21.10000	  -0.12880
  21.20000	  -0.14211
  21.30000	  -0.17807
  21.40000	  -0.17572
  21.50000	  -0.14430
  21.60000	  -0.18647
  21.70000	  -0.14588
  21.80000	  -0.24824
  21.90000	  -0.28897
  22.00000	  -0.19504
  22.10000	  -0.12610
  22.20000	  -0.05068
  22.30000	  -0.13472
  22.40000	  -0.10246
  22.50000	  -0.24324
  22.60000	  -0.30960
  22.70000	  -0.29184
  22.80000	  -0.19599
  22.90000	  -0.19176
  23.00000	  -0.04812
  23.10000	  -0.05949
  23.20000	  -0.07392
  23.30000	   0.00399
  23.40000	  -0.01096
  23.50000	  -0.00919
  23.60000	   0.07749
  23.70000	   0.09115
  23.80000	   0.12502
  23.90000	   0.11585
  24.00000	   0.08955
  24.10000	   0.00684
  24.20000	   0.04982
  24.30000	   0.00657
  24.40000	   0.02584
  24.50000	   0.01983
  24.60000	   0.00271
  24.70000	  -0.00609
  24.80000	   0.07375
  24.90000	   0.09720
  25.00000	   0.07483
  25.10000	   0.01058
  25.20000	   0.08039
  25.30000	   0.11229
  25.40000	   0.06067
  25.50000	   0.00494
  25.60000	   0.04737
  25.70000	   0.03530
  25.80000	   0.01016
  25.90000	   0.03741
  26.00000	   0.04437
  26.10000	   0.15229
  26.20000	   0.22491
  26.30000	   0.17043
  26.40000	   0.18553
  26.50000	   0.21688
  26.60000	   0.20674
  26.70000	   0.19436
  26.80000	   0.18454
  26.90000	   0.14317
  27.00000	   0.12763
  27.10000	   0.25267
  27.20000	   0.24337
  27.30000	   0.19491
  27.40000	   0.18996
  27.50000	   0.15263
  27.60000	   0.11014
  27.70000	   0.06821
  27.80000	   0.02242
  27.90000	   0.04916
  28.00000	   0.02550
  28.10000	   0.00406
  28.20000	  -0.04785
  28.30000	   0.03683
  28.40000	  -0.00500
  28.50000	   0.09250
  28.60000	   0.17379
  28.70000	   0.12325
  28.80000	   0.10439
  28.90000	   0.14215
  29.00000	   0.12286
  29.10000	   0.09759
  29.20000	   0.04005
  29.30000	   0.04472
  29.40000	   0.09389
  29.50000	   0.07456
  29.60000	   0.02065
  29.70000	   0.01979
  29.80000	   0.12738
  29.90000	   0.07865
  30.00000	   0.06903
  30.10000	   0.00194
  30.20000	   0.03014
  30.30000	   0.13500
  30.40000	   0.11943
  30.50000	   0.12432
  30.60000	   0.03682
  30.70000	   0.11022
  30.80000	   0.16370
  30.90000	   0.04953
  31.00000	   0.04784
  31.10000	   0.03701
  31.20000	   0.05040
  31.30000	   0.06552
  31.40000	   0.03664
  31.50000	   0.13652
  31.60000	   0.14930
  31.70000	   0.16321
  31.80000	   0.08229
  31.90000	   0.02258
  32.00000	   0.00620
  32.10000	  -0.00686
  32.20000	   0.04992
  32.30000	   0.10314
  32.40000	   0.22678
  32.50000	   0.12974
  32.60000	   0.07114
  32.70000	   0.12756
  32.80000	   0.14473
  32.90000	   0.08738
  33.00000	  -0.00474
  33.10000	  -0.01902
  33.20000	  -0.07943
  33.30000	  -0.14669
  33.40000	  -0.10776
  33.50000	  -0.07500
  33.60000	  -0.05110
  33.70000	  -0.17076
  33.80000	  -0.18142
  33.90000	  -0.19340
  34.00000	  -0.20585
  34.10000	  -0.15128
  34.20000	  -0.08053
  34.30000	  -0.01969
  34.40000	   0.01960
  34.50000	  -0.02743
  34.60000	   0.05419
  34.70000	   0.05027
  34.80000	   0.04890
  34.90000	   0.15895
  35.00000	   0.18309
  35.10000	   0.15958
  35.20000	   0.14307
  35.30000	   0.15082
  35.40000	   0.15709
  35.50000	   0.14361
  35.60000	   0.19627
  35.70000	   0.29694
  35.80000	   0.26183
  35.90000	   0.24722
  36.00000	   0.21646
  36.10000	   0.21975
  36.20000	   0.17284
  36.30000	   0.19757
  36.40000	   0.13018
  36.50000	   0.10847
  36.60000	   0.14688
  36.70000	   0.11972
  36.80000	   0.08588
  36.90000	   0.06330
  37.00000	   0.05236
  37.10000	   0.01230
  37.20000	   0.05311
  37.30000	   0.02283
  37.40000	   0.03138
  37.50000	  -0.01006
  37.60000	  -0.04084
  37.70000	  -0.11886
  37.80000	  -0.15127
  37.90000	  -0.20002
  38.00000	  -0.19318
  38.10000	  -0.16162
  38.20000	  -0.10351
  38.30000	  -0.01006
  38.40000	  -0.01241
  38.50000	  -0.01504
  38.60000	   0.02094
  38.70000	   0.02398
  38.80000	   0.01450
  38.90000	  -0.06149
  39.00000	  -0.08947
  39.10000	  -0.12270
  39.20000	  -0.06594
  39.30000	  -0.02937
  39.40000	   0.01054
  39.50000	   0.01373
  39.60000	   0.03179
  39.70000	  -0.00234
  39.80000	  -0.07671
  39.90000	   0.02972
  40.00000	   0.05450
  40.10000	   0.07543
  40.20000	  -0.03786
  40.30000	   0.05393
  40.40000	   0.10346
  40.50000	   0.10979
  40.60000	   0.24233
  40.70000	   0.25084
  40.80000	   0.21648
  40.90000	   0.13093
  41.00000	   0.05001
  41.10000	   0.15260
  41.20000	   0.09525
  41.30000	   0.16445
  41.40000	   0.23330
  41.50000	   0.25124
  41.60000	   0.16991
  41.70000	   0.13179
  41.80000	  -0.00711
  41.90000	   0.11550
  42.00000	   0.09442
  42.10000	   0.11946
  42.20000	   0.15036
  42.30000	   0.18955
  42.40000	   0.23379
  42.50000	   0.26721
  42.60000	   0.20558
  42.70000	   0.23757
  42.80000	   0.21270
  42.90000	   0.19272
  43.00000	   0.18416
  43.10000	   0.18378
  43.20000	   0.21764
  43.30000	   0.20431
  43.40000	   0.16927
  43.50000	   0.19010
  43.60000	   0.06334
  43.70000	  -0.00645
  43.80000	   0.01312
  43.90000	   0.03265
  44.00000	  -0.05603
  44.10000	   0.01089
  44.20000	   0.06183
  44.30000	   0.10590
  44.40000	   0.08194
  44.50000	   0.05089
  44.60000	   0.05016
  44.70000	   0.10320
  44.80000	   0.06237
  44.90000	  -0.02253
  45.00000	  -0.03800
  45.10000	  -0.02565
  45.20000	  -0.08951
  45.30000	  -0.04972
  45.40000	  -0.06696
  45.50000	   0.03278
  45.60000	   0.05981
  45.70000	  -0.07052
  45.80000	  -0.02047
  45.90000	  -0.09188
  46.00000	  -0.04616
  46.10000	   0.02247
  46.20000	  -0.02963
  46.30000	  -0.01421
  46.40000	  -0.06941
  46.50000	  -0.04558
  46.60000	  -0.07865
  46.70000	  -0.07568
  46.80000	  -0.14511
  46.90000	  -0.12739
  47.00000	  -0.05555
  47.10000	  -0.08497
  47.20000	  -0.08715
  47.30000	  -0.05903
  47.40000	  -0.03357
  47.50000	  -0.05829
  47.60000	   0.00786
  47.70000	  -0.04207
  47.80000	  -0.06257
  47.90000	   0.00721
  48.00000	   0.04602
  48.10000	  -0.03547
  48.20000	   0.01672
  48.30000	   0.00290
  48.40000	   0.03714
  48.50000	   0.02624
  48.60000	   0.14918
  48.70000	   0.15309
  48.80000	   0.18323
  48.90000	   0.19290
  49.00000	   0.16608
  49.10000	   0.14070
  49.20000	   0.18676
  49.30000	   0.13172
  49.40000	   0.08515
  49.50000	   0.05903
  49.60000	   0.01128
  49.70000	  -0.01806
  49.80000	  -0.01601
  49.90000	   0.11904
  50.00000	   0.15127
  50.10000	   0.15332
  50.20000	   0.21113
  50.30000	   0.18643
  50.40000	   0.11623
  50.50000	   0.15894
  50.60000	   0.18550
  50.70000	   0.07421
  50.80000	   0.05230
  50.90000	   0.03768
  51.00000	   0.05011
  51.10000	  -0.00782
  51.20000	   0.03818
  51.30000	   0.00756
  51.40000	   0.05432
  51.50000	   0.07399
  51.60000	   0.07567
  51.70000	   0.12001
  51.80000	   0.13870
  51.90000	   0.08132
  52.00000	   0.14841
  52.10000	   0.13871
  52.20000	   0.13381
  52.30000	   0.14377
  52.40000	   0.12249
  52.50000	   0.11136
  52.60000	   0.11091
  52.70000	   0.09396
  52.80000	   0.07227
  52.90000	   0.05490
  53.00000	   0.07290
  53.10000	  -0.00443
  53.20000	  -0.09526
  53.30000	  -0.08824
  53.40000	  -0.08729
  53.50000	  -0.09174
  53.60000	  -0.09591
  53.70000	  -0.10774
  53.80000	  -0.10726
  53.90000	  -0.17246
  54.00000	  -0.16262
  54.10000	  -0.16744
  54.20000	  -0.20049
  54.30000	  -0.23424
