# gamma	ks
  90.95152	  48.64709
   0.00000	  -0.24179
   0.10000	  -0.26338
   0.20000	  -0.35159
   0.30000	  -0.32218
   0.40000	  -0.34967
   0.50000	  -0.30694
   0.60000	  -0.23914
   0.70000	  -0.25064
   0.80000	  -0.28691
   0.90000	  -0.31712
   1.00000	  -0.30147
   1.10000	  -0.26883
   1.20000	  -0.31260
   1.30000	  -0.24998
   1.40000	  -0.21379
   1.50000	  -0.27831
   1.60000	  -0.25362
   1.70000	  -0.21132
   1.80000	  -0.23768
   1.90000	  -0.23596
   2.00000	  -0.18461
   2.10000	  -0.12498
   2.20000	  -0.07170
   2.30000	  -0.07047
   2.40000	  -0.07753
   2.50000	  -0.01148
   2.60000	  -0.02665
   2.70000	  -0.00273
   2.80000	   0.03722
   2.90000	   0.10011
   3.00000	   0.02381
   3.10000	   0.05456
   3.20000	   0.04844
   3.30000	   0.00497
   3.40000	   0.00863
   3.50000	   0.01414
   3.60000	  -0.10030
   3.70000	  -0.22601
   3.80000	  -0.21947
   3.90000	  -0.29185
   4.00000	  -0.25900
   4.10000	  -0.19323
   4.20000	  -0.13386
   4.30000	  -0.16619
   4.40000	  -0.15456
   4.50000	  -0.18506
   4.60000	  -0.23436
   4.70000	  -0.19068
   4.80000	  -0.17788
   4.90000	  -0.17121
   5.00000	  -0.12823
   5.10000	  -0.21094
   5.20000	  -0.19922
   5.30000	  -0.24151
   5.40000	  -0.21421
   5.50000	  -0.22451
   5.60000	  -0.25619
   5.70000	  -0.28754
   5.80000	  -0.27792
   5.90000	  -0.21845
   6.00000	  -0.32671
   6.10000	  -0.27739
   6.20000	  -0.35492
   6.30000	  -0.32530
   6.40000	  -0.26537
   6.50000	  -0.21226
   6.60000	  -0.13289
   6.70000	  -0.12457
   6.80000	  -0.08410
   6.90000	  -0.04863
   7.00000	  -0.02523
   7.10000	   0.11128
   7.20000	   0.09930
   7.30000	   0.03951
   7.40000	   0.03690
   7.50000	   0.01489
   7.60000	   0.05038
   7.70000	  -0.03890
   7.80000	  -0.00629
   7.90000	   0.00859
   8.00000	   0.04224
   8.10000	   0.03367
   8.20000	  -0.00009
   8.30000	  -0.00025
   8.40000	   0.04801
   8.50000	   0.01826
   8.60000	   0.02861
   8.70000	   0.06392
   8.80000	   0.06398
   8.90000	  -0.01114
   9.00000	   0.01270
   9.10000	   0.00438
   9.20000	  -0.00166
   9.30000	  -0.03463
   9.40000	  -0.11207
   9.50000	  -0.11599
   9.60000	  -0.13713
   9.70000	  -0.11113
