# gamma	ks
  53.28235	  31.81121
   0.00000	   0.01253
   0.10000	   0.06857
   0.20000	   0.00893
   0.30000	  -0.05426
   0.40000	   0.00513
   0.50000	   0.07109
   0.60000	   0.01225
   0.70000	   0.02625
   0.80000	   0.07986
   0.90000	   0.09382
   1.00000	   0.04412
   1.10000	   0.11232
   1.20000	   0.20103
   1.30000	   0.25633
   1.40000	   0.31851
   1.50000	   0.14848
   1.60000	   0.12506
   1.70000	   0.16034
   1.80000	   0.09173
   1.90000	   0.01750
   2.00000	  -0.01871
   2.10000	  -0.04104
   2.20000	  -0.07652
   2.30000	   0.06090
   2.40000	   0.09900
   2.50000	   0.05869
   2.60000	   0.08230
   2.70000	   0.01546
   2.80000	   0.00238
   2.90000	  -0.01971
   3.00000	  -0.01944
   3.10000	   0.01266
   3.20000	  -0.03557
   3.30000	  -0.04465
   3.40000	  -0.07838
   3.50000	  -0.01276
   3.60000	   0.03915
   3.70000	   0.03682
   3.80000	   0.02472
   3.90000	   0.04678
   4.00000	  -0.05898
   4.10000	   0.01676
   4.20000	   0.05220
   4.30000	   0.06785
   4.40000	   0.04712
   4.50000	   0.13630
   4.60000	   0.19896
   4.70000	   0.16313
   4.80000	   0.21592
   4.90000	   0.16457
   5.00000	  -0.00857
   5.10000	  -0.04247
   5.20000	  -0.00378
   5.30000	   0.12604
   5.40000	   0.12560
   5.50000	   0.04056
   5.60000	   0.04343
   5.70000	   0.02239
   5.80000	   0.04811
   5.90000	   0.02675
   6.00000	  -0.00430
   6.10000	   0.06370
   6.20000	   0.11939
   6.30000	   0.15374
   6.40000	   0.13796
   6.50000	   0.06039
   6.60000	  -0.00498
   6.70000	   0.07623
   6.80000	   0.08384
   6.90000	   0.11145
   7.00000	   0.07806
   7.10000	   0.04390
   7.20000	   0.01171
   7.30000	   0.07089
   7.40000	   0.18073
   7.50000	   0.16374
   7.60000	   0.11545
   7.70000	   0.21385
   7.80000	   0.11969
   7.90000	   0.00973
   8.00000	  -0.08056
   8.10000	  -0.04680
   8.20000	  -0.06872
   8.30000	  -0.10454
   8.40000	  -0.10934
   8.50000	  -0.12554
   8.60000	  -0.13428
   8.70000	  -0.14589
   8.80000	  -0.14432
   8.90000	  -0.11711
   9.00000	  -0.02965
   9.10000	  -0.03260
   9.20000	   0.03187
   9.30000	   0.02868
   9.40000	  -0.03821
   9.50000	   0.00576
   9.60000	   0.06376
   9.70000	  -0.04249
   9.80000	  -0.07765
   9.90000	  -0.17582
  10.00000	  -0.14146
  10.10000	  -0.02644
  10.20000	  -0.03710
  10.30000	  -0.08051
  10.40000	  -0.06329
  10.50000	  -0.06459
  10.60000	  -0.11094
  10.70000	  -0.13140
  10.80000	  -0.09988
  10.90000	  -0.19192
  11.00000	  -0.10455
  11.10000	  -0.15864
  11.20000	  -0.13668
  11.30000	  -0.22462
  11.40000	  -0.21761
  11.50000	  -0.21134
  11.60000	  -0.27594
  11.70000	  -0.30430
  11.80000	  -0.30430
  11.90000	  -0.30313
  12.00000	  -0.30796
  12.10000	  -0.25263
  12.20000	  -0.17719
  12.30000	  -0.21697
  12.40000	  -0.22512
  12.50000	  -0.21096
  12.60000	  -0.27473
  12.70000	  -0.24404
