# gamma	ks
  77.55935	  70.24008
   0.00000	   0.20432
   0.10000	   0.20085
   0.20000	   0.25623
   0.30000	   0.19854
   0.40000	   0.17760
   0.50000	   0.14587
   0.60000	   0.11732
   0.70000	   0.02863
   0.80000	  -0.07877
   0.90000	  -0.07039
   1.00000	  -0.07653
   1.10000	  -0.14913
   1.20000	  -0.09445
   1.30000	  -0.14062
   1.40000	  -0.09075
   1.50000	  -0.07290
   1.60000	  -0.03198
   1.70000	   0.01340
   1.80000	   0.00973
   1.90000	   0.10036
   2.00000	   0.14138
   2.10000	   0.14309
   2.20000	   0.05209
   2.30000	  -0.03275
   2.40000	  -0.05661
   2.50000	  -0.05017
   2.60000	   0.07007
   2.70000	   0.10972
   2.80000	   0.07345
   2.90000	   0.01154
   3.00000	   0.05051
   3.10000	   0.07078
   3.20000	   0.12009
   3.30000	   0.15166
   3.40000	   0.15650
   3.50000	   0.11641
   3.60000	   0.12053
   3.70000	   0.15280
   3.80000	   0.17177
   3.90000	   0.17140
   4.00000	   0.12037
   4.10000	   0.01322
   4.20000	  -0.05501
   4.30000	  -0.15365
   4.40000	  -0.16559
   4.50000	  -0.20110
   4.60000	  -0.18992
   4.70000	  -0.24780
   4.80000	  -0.27671
   4.90000	  -0.28439
   5.00000	  -0.24805
   5.10000	  -0.19032
   5.20000	  -0.10784
   5.30000	  -0.06889
   5.40000	  -0.12037
   5.50000	  -0.06243
   5.60000	  -0.02171
   5.70000	   0.01021
   5.80000	   0.01229
   5.90000	  -0.02530
   6.00000	   0.04793
   6.10000	   0.03489
   6.20000	  -0.08874
   6.30000	  -0.03593
   6.40000	   0.03852
   6.50000	   0.03163
   6.60000	   0.01631
   6.70000	  -0.02098
   6.80000	   0.01033
   6.90000	   0.05606
   7.00000	   0.04449
   7.10000	   0.07100
   7.20000	   0.15211
   7.30000	   0.15321
   7.40000	   0.17629
   7.50000	   0.18389
   7.60000	   0.12871
   7.70000	   0.15637
   7.80000	   0.16009
   7.90000	   0.21292
   8.00000	   0.21828
   8.10000	   0.21965
   8.20000	   0.21452
   8.30000	   0.27439
   8.40000	   0.27846
   8.50000	   0.31649
   8.60000	   0.24221
   8.70000	   0.27912
   8.80000	   0.25598
   8.90000	   0.12189
   9.00000	   0.13014
   9.10000	   0.15230
   9.20000	   0.24506
