# gamma	ks
  34.28397	  41.38799
   0.00000	   0.17139
   0.10000	   0.19894
   0.20000	   0.34406
   0.30000	   0.20414
   0.40000	   0.18834
   0.50000	   0.20760
   0.60000	   0.19842
   0.70000	   0.28049
   0.80000	   0.25934
   0.90000	   0.17764
   1.00000	   0.21964
   1.10000	   0.23673
   1.20000	   0.19618
   1.30000	   0.18745
   1.40000	   0.08645
   1.50000	   0.00729
   1.60000	  -0.01918
   1.70000	   0.02781
   1.80000	  -0.00421
   1.90000	  -0.02815
   2.00000	   0.05599
   2.10000	   0.02764
   2.20000	   0.00402
   2.30000	  -0.02567
   2.40000	  -0.02129
   2.50000	   0.12907
   2.60000	   0.15178
   2.70000	   0.08811
   2.80000	   0.09771
   2.90000	   0.10451
   3.00000	   0.04808
   3.10000	  -0.00667
   3.20000	  -0.06910
   3.30000	  -0.04082
   3.40000	  -0.06666
   3.50000	   0.05529
   3.60000	   0.07078
   3.70000	   0.01583
   3.80000	  -0.04448
   3.90000	   0.08925
   4.00000	   0.14452
   4.10000	   0.03815
   4.20000	   0.02656
   4.30000	   0.13458
   4.40000	   0.07246
   4.50000	   0.03536
   4.60000	   0.04030
   4.70000	  -0.04026
   4.80000	  -0.05089
   4.90000	  -0.04004
   5.00000	  -0.08254
   5.10000	  -0.04177
   5.20000	  -0.11260
   5.30000	  -0.12616
   5.40000	  -0.10244
   5.50000	  -0.00478
   5.60000	   0.09538
   5.70000	   0.18147
   5.80000	   0.19277
   5.90000	   0.26603
   6.00000	   0.38595
   6.10000	   0.28666
   6.20000	   0.19772
   6.30000	   0.03155
   6.40000	   0.03041
   6.50000	   0.00771
   6.60000	   0.11856
   6.70000	   0.19696
   6.80000	   0.21135
   6.90000	   0.13243
   7.00000	   0.16405
   7.10000	   0.21849
   7.20000	   0.20860
   7.30000	   0.11331
   7.40000	  -0.01076
   7.50000	  -0.04091
   7.60000	   0.04260
   7.70000	  -0.01372
   7.80000	  -0.08512
   7.90000	  -0.12919
   8.00000	  -0.06670
   8.10000	  -0.11767
   8.20000	   0.02869
   8.30000	   0.05681
   8.40000	   0.01882
   8.50000	   0.05326
   8.60000	   0.06037
   8.70000	   0.14704
   8.80000	   0.10535
   8.90000	   0.04336
