# gamma	ks
  59.26844	  90.46957
   0.00000	  -0.02973
   0.10000	  -0.11634
   0.20000	  -0.09765
   0.30000	  -0.03757
   0.40000	  -0.07070
   0.50000	  -0.04129
   0.60000	   0.07291
   0.70000	   0.03102
   0.80000	   0.05872
   0.90000	   0.05359
   1.00000	  -0.02695
   1.10000	  -0.08283
   1.20000	  -0.13329
   1.30000	  -0.02224
   1.40000	  -0.06724
   1.50000	   0.02920
   1.60000	   0.02937
   1.70000	   0.07812
   1.80000	   0.15456
   1.90000	   0.08417
   2.00000	   0.01114
   2.10000	   0.03844
   2.20000	   0.02578
   2.30000	  -0.00185
   2.40000	  -0.00165
   2.50000	  -0.00489
   2.60000	  -0.02903
   2.70000	  -0.04909
   2.80000	  -0.11225
   2.90000	  -0.16836
   3.00000	  -0.07849
   3.10000	  -0.03023
   3.20000	   0.00157
   3.30000	  -0.04657
   3.40000	  -0.07033
   3.50000	  -0.14350
   3.60000	  -0.14919
   3.70000	  -0.09928
   3.80000	  -0.06663
   3.90000	  -0.09019
   4.00000	  -0.08433
   4.10000	   0.00162
   4.20000	   0.03764
   4.30000	   0.09420
   4.40000	   0.11405
   4.50000	   0.13681
   4.60000	   0.08631
   4.70000	   0.06314
   4.80000	   0.11032
   4.90000	   0.07176
   5.00000	   0.02046
   5.10000	  -0.01972
   5.20000	   0.04792
   5.30000	   0.04339
   5.40000	   0.15603
   5.50000	   0.07077
   5.60000	  -0.09469
   5.70000	  -0.16438
   5.80000	  -0.16443
   5.90000	  -0.20974
   6.00000	  -0.28611
   6.10000	  -0.25154
   6.20000	  -0.21792
   6.30000	  -0.16250
   6.40000	  -0.06582
   6.50000	  -0.08656
   6.60000	  -0.14060
   6.70000	  -0.11080
   6.80000	  -0.18145
   6.90000	  -0.10033
   7.00000	  -0.01555
   7.10000	  -0.00171
   7.20000	   0.06137
   7.30000	   0.06086
   7.40000	   0.08446
   7.50000	   0.07301
   7.60000	   0.05232
   7.70000	  -0.05093
   7.80000	  -0.02209
   7.90000	   0.10222
   8.00000	   0.06735
   8.10000	   0.07797
   8.20000	   0.16615
   8.30000	   0.09272
   8.40000	   0.14506
   8.50000	   0.13980
   8.60000	   0.11039
   8.70000	   0.04836
   8.80000	   0.07424
   8.90000	   0.11053
   9.00000	   0.18966
   9.10000	   0.07398
   9.20000	   0.08970
   9.30000	   0.09977
   9.40000	   0.06973
   9.50000	   0.10076
   9.60000	   0.03483
   9.70000	  -0.00588
   9.80000	  -0.07001
   9.90000	   0.02244
  10.00000	  -0.01911
  10.10000	  -0.02866
  10.20000	  -0.07515
  10.30000	  -0.06380
  10.40000	  -0.19246
  10.50000	  -0.16977
  10.60000	  -0.10116
  10.70000	  -0.13700
  10.80000	  -0.23300
  10.90000	  -0.22327
  11.00000	  -0.11855
  11.10000	  -0.16761
  11.20000	  -0.14152
  11.30000	  -0.10854
  11.40000	  -0.08542
  11.50000	  -0.07443
  11.60000	  -0.09982
  11.70000	  -0.07939
  11.80000	  -0.08749
  11.90000	  -0.12151
  12.00000	  -0.14085
  12.10000	  -0.09910
  12.20000	  -0.03137
  12.30000	  -0.08481
  12.40000	   0.02088
  12.50000	   0.11114
  12.60000	   0.11632
  12.70000	   0.07008
  12.80000	   0.04094
  12.90000	   0.10328
  13.00000	   0.07959
  13.10000	  -0.00937
  13.20000	   0.04503
  13.30000	  -0.07633
  13.40000	  -0.13855
  13.50000	  -0.03272
  13.60000	   0.05859
  13.70000	   0.16115
  13.80000	   0.13214
  13.90000	   0.16126
  14.00000	   0.17665
  14.10000	   0.12586
  14.20000	   0.15256
  14.30000	   0.07692
  14.40000	   0.05179
  14.50000	   0.16359
  14.60000	   0.21970
  14.70000	   0.17981
  14.80000	   0.24257
  14.90000	   0.25347
  15.00000	   0.22352
  15.10000	   0.15161
  15.20000	   0.21852
  15.30000	   0.24502
  15.40000	   0.31768
  15.50000	   0.27801
  15.60000	   0.24260
  15.70000	   0.13040
  15.80000	   0.08252
  15.90000	  -0.00895
  16.00000	  -0.05819
  16.10000	  -0.05072
  16.20000	  -0.02605
  16.30000	   0.04452
  16.40000	   0.11608
  16.50000	   0.13926
  16.60000	   0.14631
  16.70000	   0.06898
  16.80000	   0.06199
  16.90000	   0.06597
  17.00000	   0.15729
  17.10000	   0.19801
  17.20000	   0.20412
  17.30000	   0.14688
  17.40000	   0.07540
  17.50000	   0.02703
  17.60000	   0.00317
  17.70000	  -0.03432
  17.80000	  -0.00512
  17.90000	  -0.01299
  18.00000	  -0.00378
  18.10000	  -0.05320
  18.20000	  -0.03640
  18.30000	  -0.09343
  18.40000	  -0.09878
  18.50000	  -0.10783
  18.60000	  -0.08365
  18.70000	   0.04230
  18.80000	   0.06138
  18.90000	   0.16626
  19.00000	   0.10503
  19.10000	   0.05468
  19.20000	   0.06094
  19.30000	   0.09051
  19.40000	   0.11490
  19.50000	   0.08114
  19.60000	   0.10868
  19.70000	   0.19534
  19.80000	   0.23853
  19.90000	   0.30465
  20.00000	   0.25854
  20.10000	   0.31024
  20.20000	   0.26144
  20.30000	   0.18363
  20.40000	   0.17941
  20.50000	   0.14931
  20.60000	   0.07696
  20.70000	   0.08979
  20.80000	   0.14551
  20.90000	   0.21511
  21.00000	   0.20957
  21.10000	   0.22185
  21.20000	   0.20182
  21.30000	   0.18287
  21.40000	   0.18517
  21.50000	   0.17912
  21.60000	   0.20211
  21.70000	   0.21541
  21.80000	   0.21232
  21.90000	   0.22229
  22.00000	   0.12207
  22.10000	   0.15578
  22.20000	   0.12370
  22.30000	   0.10965
  22.40000	   0.22430
  22.50000	   0.19315
  22.60000	   0.27453
  22.70000	   0.33783
  22.80000	   0.30462
  22.90000	   0.22554
  23.00000	   0.18984
  23.10000	   0.11236
  23.20000	   0.03334
  23.30000	   0.05731
  23.40000	   0.06842
  23.50000	   0.03802
  23.60000	   0.06012
  23.70000	   0.01228
  23.80000	  -0.01443
  23.90000	  -0.04156
  24.00000	  -0.03311
  24.10000	  -0.00862
  24.20000	   0.02342
  24.30000	   0.06722
  24.40000	   0.07967
  24.50000	   0.08402
  24.60000	   0.00279
  24.70000	  -0.01326
  24.80000	  -0.02911
  24.90000	  -0.08641
  25.00000	  -0.08371
  25.10000	  -0.08920
  25.20000	  -0.11057
  25.30000	  -0.13527
  25.40000	  -0.08538
  25.50000	  -0.05731
  25.60000	  -0.06715
  25.70000	  -0.06729
  25.80000	  -0.05249
  25.90000	  -0.10839
  26.00000	  -0.05915
  26.10000	  -0.06817
  26.20000	  -0.13442
  26.30000	  -0.15233
  26.40000	  -0.09562
  26.50000	  -0.11004
  26.60000	  -0.04276
  26.70000	  -0.10884
  26.80000	  -0.14263
  26.90000	  -0.05234
  27.00000	  -0.04284
  27.10000	  -0.08809
  27.20000	  -0.10086
  27.30000	   0.04103
  27.40000	   0.07797
  27.50000	  -0.00411
  27.60000	   0.01309
  27.70000	  -0.03977
  27.80000	  -0.09823
  27.90000	  -0.15245
  28.00000	  -0.18360
  28.10000	  -0.22453
  28.20000	  -0.28808
  28.30000	  -0.27636
  28.40000	  -0.27878
  28.50000	  -0.23510
  28.60000	  -0.23678
  28.70000	  -0.26858
  28.80000	  -0.25229
  28.90000	  -0.19184
  29.00000	  -0.12654
  29.10000	  -0.04566
  29.20000	  -0.00620
  29.30000	  -0.04161
  29.40000	   0.00544
  29.50000	   0.03269
  29.60000	  -0.03282
  29.70000	  -0.04507
  29.80000	  -0.07313
  29.90000	  -0.02661
  30.00000	  -0.03487
  30.10000	  -0.03174
  30.20000	  -0.12695
  30.30000	  -0.11238
  30.40000	  -0.12183
  30.50000	  -0.09398
  30.60000	  -0.03808
  30.70000	   0.00409
  30.80000	   0.05539
  30.90000	   0.02993
  31.00000	  -0.02212
  31.10000	   0.07722
  31.20000	   0.03763
  31.30000	   0.05479
  31.40000	   0.05602
  31.50000	   0.05793
  31.60000	   0.05587
  31.70000	  -0.05915
  31.80000	  -0.08814
  31.90000	  -0.07181
  32.00000	  -0.08582
  32.10000	  -0.05837
  32.20000	  -0.00761
  32.30000	  -0.04694
  32.40000	   0.00374
  32.50000	  -0.04977
  32.60000	  -0.07165
  32.70000	  -0.03209
  32.80000	  -0.03124
  32.90000	   0.01273
  33.00000	  -0.01053
  33.10000	  -0.02664
  33.20000	   0.05322
  33.30000	   0.07626
  33.40000	   0.05462
  33.50000	   0.08302
  33.60000	   0.04935
  33.70000	   0.09156
  33.80000	   0.11613
  33.90000	   0.11431
  34.00000	   0.06650
  34.10000	   0.05740
  34.20000	   0.05469
  34.30000	   0.03962
  34.40000	   0.00485
  34.50000	  -0.00487
  34.60000	   0.07375
  34.70000	   0.04015
  34.80000	   0.01935
  34.90000	  -0.01318
  35.00000	  -0.02160
  35.10000	  -0.02924
  35.20000	  -0.11468
  35.30000	  -0.12459
  35.40000	  -0.04366
  35.50000	  -0.01839
  35.60000	   0.01625
  35.70000	  -0.03479
  35.80000	  -0.06896
  35.90000	  -0.06393
  36.00000	  -0.02874
  36.10000	  -0.02617
  36.20000	  -0.10903
  36.30000	  -0.05022
  36.40000	   0.05763
  36.50000	   0.14198
  36.60000	   0.17017
  36.70000	   0.11908
  36.80000	   0.04994
  36.90000	   0.13057
  37.00000	   0.06326
  37.10000	   0.08094
  37.20000	   0.07890
  37.30000	  -0.02206
  37.40000	  -0.05997
  37.50000	  -0.03900
  37.60000	  -0.02969
  37.70000	  -0.00611
  37.80000	   0.07153
  37.90000	   0.00551
  38.00000	  -0.06309
  38.10000	  -0.03845
  38.20000	  -0.01622
  38.30000	  -0.01942
  38.40000	  -0.00253
  38.50000	   0.01530
  38.60000	   0.04219
  38.70000	   0.00348
  38.80000	   0.02399
