# gamma	ks
  66.62982	  92.97876
   0.00000	  -0.02013
   0.10000	  -0.03014
   0.20000	  -0.06023
   0.30000	   0.00338
   0.40000	   0.01403
   0.50000	  -0.06760
   0.60000	  -0.00655
   0.70000	  -0.02222
   0.80000	  -0.08060
   0.90000	   0.02903
   1.00000	   0.02055
   1.10000	   0.06511
   1.20000	   0.09338
   1.30000	   0.06285
   1.40000	   0.04425
   1.50000	   0.08322
   1.60000	   0.03525
   1.70000	   0.02867
   1.80000	   0.03860
   1.90000	   0.01683
   2.00000	  -0.04208
   2.10000	   0.02174
   2.20000	  -0.01684
   2.30000	  -0.08578
   2.40000	  -0.12517
   2.50000	  -0.07943
   2.60000	  -0.03250
   2.70000	  -0.09492
   2.80000	  -0.06534
   2.90000	  -0.12069
   3.00000	  -0.09978
   3.10000	  -0.03014
   3.20000	   0.00460
   3.30000	   0.02838
   3.40000	  -0.02696
   3.50000	  -0.09881
   3.60000	  -0.08571
   3.70000	  -0.09075
   3.80000	  -0.07134
   3.90000	  -0.12940
   4.00000	  -0.11821
   4.10000	  -0.15021
   4.20000	  -0.07042
   4.30000	  -0.07342
   4.40000	  -0.02003
   4.50000	  -0.01304
   4.60000	  -0.05271
   4.70000	  -0.13490
   4.80000	  -0.14924
   4.90000	  -0.22276
   5.00000	  -0.19193
   5.10000	  -0.16450
   5.20000	  -0.03039
   5.30000	  -0.15034
   5.40000	  -0.16380
   5.50000	  -0.05160
   5.60000	  -0.08999
   5.70000	  -0.12380
   5.80000	  -0.03495
   5.90000	  -0.09204
   6.00000	  -0.09640
   6.10000	  -0.00792
   6.20000	  -0.00044
   6.30000	  -0.08277
   6.40000	  -0.06587
   6.50000	  -0.08839
   6.60000	  -0.07080
   6.70000	  -0.06341
   6.80000	  -0.03765
   6.90000	  -0.00842
   7.00000	   0.00843
   7.10000	   0.04146
   7.20000	   0.01709
   7.30000	   0.02749
   7.40000	  -0.03408
   7.50000	   0.01526
   7.60000	  -0.11643
   7.70000	   0.01259
   7.80000	   0.07870
   7.90000	   0.04907
   8.00000	  -0.01164
   8.10000	   0.02877
   8.20000	   0.05451
   8.30000	   0.00570
   8.40000	   0.02174
   8.50000	  -0.01418
   8.60000	  -0.05732
   8.70000	   0.01755
   8.80000	   0.04558
   8.90000	   0.05296
   9.00000	   0.09935
   9.10000	   0.15031
   9.20000	   0.06611
   9.30000	   0.02953
   9.40000	   0.09930
   9.50000	   0.10857
   9.60000	   0.17878
   9.70000	   0.23839
   9.80000	   0.22217
   9.90000	   0.17911
  10.00000	   0.16197
  10.10000	   0.05593
  10.20000	  -0.02947
  10.30000	  -0.05262
  10.40000	  -0.03448
  10.50000	  -0.03802
  10.60000	  -0.06053
  10.70000	  -0.09361
  10.80000	  -0.09316
  10.90000	  -0.14729
  11.00000	  -0.18810
  11.10000	  -0.12106
  11.20000	  -0.16221
  11.30000	  -0.14748
  11.40000	  -0.14641
  11.50000	  -0.10600
  11.60000	  -0.00583
  11.70000	  -0.03031
  11.80000	  -0.00514
  11.90000	  -0.06408
  12.00000	   0.00008
  12.10000	   0.02457
  12.20000	   0.05703
  12.30000	  -0.00370
  12.40000	  -0.04935
  12.50000	  -0.00292
  12.60000	   0.05303
  12.70000	   0.09510
  12.80000	   0.08340
  12.90000	   0.09572
  13.00000	   0.12434
  13.10000	   0.19253
