# gamma	ks
  61.33410	  19.19422
   0.00000	  -0.14220
   0.10000	  -0.13168
   0.20000	  -0.14333
   0.30000	  -0.09316
   0.40000	  -0.10912
   0.50000	  -0.20442
   0.60000	  -0.16711
   0.70000	  -0.14486
   0.80000	  -0.13696
   0.90000	  -0.01268
   1.00000	  -0.09737
   1.10000	  -0.05447
   1.20000	  -0.02686
   1.30000	  -0.07584
   1.40000	  -0.13557
   1.50000	  -0.13051
   1.60000	  -0.10143
   1.70000	  -0.11524
   1.80000	  -0.11921
   1.90000	  -0.04144
   2.00000	  -0.06055
   2.10000	  -0.11932
   2.20000	  -0.08484
   2.30000	  -0.06424
   2.40000	  -0.03164
   2.50000	  -0.00140
   2.60000	   0.01435
   2.70000	  -0.04480
   2.80000	   0.04865
   2.90000	  -0.00504
   3.00000	   0.07658
   3.10000	   0.08369
   3.20000	   0.10032
   3.30000	   0.22849
   3.40000	   0.19336
   3.50000	   0.15810
   3.60000	   0.14346
   3.70000	   0.11195
   3.80000	   0.08935
   3.90000	  -0.00273
   4.00000	  -0.00837
   4.10000	  -0.04723
   4.20000	  -0.05753
   4.30000	   0.01139
   4.40000	  -0.06694
   4.50000	  -0.04811
   4.60000	  -0.11950
   4.70000	  -0.19198
   4.80000	  -0.20349
   4.90000	  -0.19592
   5.00000	  -0.26955
   5.10000	  -0.30811
   5.20000	  -0.27059
   5.30000	  -0.22173
   5.40000	  -0.29746
   5.50000	  -0.37290
   5.60000	  -0.39672
   5.70000	  -0.35712
   5.80000	  -0.34051
   5.90000	  -0.31698
   6.00000	  -0.33146
   6.10000	  -0.40708
   6.20000	  -0.35751
   6.30000	  -0.35274
   6.40000	  -0.37023
   6.50000	  -0.38298
   6.60000	  -0.29631
   6.70000	  -0.30959
   6.80000	  -0.24269
   6.90000	  -0.23458
   7.00000	  -0.29490
   7.10000	  -0.29791
   7.20000	  -0.28578
   7.30000	  -0.28965
   7.40000	  -0.35032
   7.50000	  -0.33521
   7.60000	  -0.30842
   7.70000	  -0.30210
   7.80000	  -0.33559
   7.90000	  -0.29117
   8.00000	  -0.33178
   8.10000	  -0.38556
   8.20000	  -0.43977
   8.30000	  -0.39480
   8.40000	  -0.47266
   8.50000	  -0.42222
   8.60000	  -0.36342
   8.70000	  -0.27835
   8.80000	  -0.27422
   8.90000	  -0.26160
   9.00000	  -0.32738
   9.10000	  -0.35763
   9.20000	  -0.27401
   9.30000	  -0.23312
   9.40000	  -0.19585
   9.50000	  -0.27580
   9.60000	  -0.30019
   9.70000	  -0.29014
   9.80000	  -0.26773
   9.90000	  -0.22103
  10.00000	  -0.23723
  10.10000	  -0.23693
  10.20000	  -0.27647
  10.30000	  -0.24152
  10.40000	  -0.27324
  10.50000	  -0.34842
  10.60000	  -0.38770
  10.70000	  -0.39592
  10.80000	  -0.40314
  10.90000	  -0.41743
  11.00000	  -0.38250
  11.10000	  -0.46751
  11.20000	  -0.51775
  11.30000	  -0.59849
  11.40000	  -0.59513
  11.50000	  -0.57233
  11.60000	  -0.48742
  11.70000	  -0.57475
  11.80000	  -0.57396
  11.90000	  -0.55409
  12.00000	  -0.40182
  12.10000	  -0.31698
  12.20000	  -0.34143
  12.30000	  -0.33555
  12.40000	  -0.33410
  12.50000	  -0.37270
  12.60000	  -0.37880
  12.70000	  -0.34136
  12.80000	  -0.34954
  12.90000	  -0.35324
  13.00000	  -0.28248
  13.10000	  -0.19271
  13.20000	  -0.17428
  13.30000	  -0.22647
  13.40000	  -0.17766
  13.50000	  -0.08574
  13.60000	  -0.05938
  13.70000	  -0.04888
  13.80000	   0.02651
  13.90000	   0.13162
  14.00000	   0.27695
  14.10000	   0.24645
  14.20000	   0.29160
  14.30000	   0.26956
  14.40000	   0.32797
  14.50000	   0.28803
  14.60000	   0.21330
  14.70000	   0.24713
  14.80000	   0.32322
  14.90000	   0.35816
  15.00000	   0.34141
  15.10000	   0.29653
  15.20000	   0.24206
  15.30000	   0.15566
  15.40000	   0.10001
  15.50000	   0.11537
  15.60000	   0.12413
  15.70000	   0.08727
  15.80000	   0.09521
  15.90000	   0.09849
  16.00000	   0.19690
  16.10000	   0.10096
  16.20000	   0.09447
  16.30000	   0.10310
  16.40000	   0.13488
  16.50000	   0.17592
  16.60000	   0.14002
  16.70000	  -0.02327
  16.80000	  -0.02835
  16.90000	  -0.04779
  17.00000	  -0.10773
  17.10000	  -0.20511
  17.20000	  -0.15619
  17.30000	  -0.20680
  17.40000	  -0.26465
  17.50000	  -0.24860
  17.60000	  -0.36736
  17.70000	  -0.34111
  17.80000	  -0.32978
  17.90000	  -0.33787
  18.00000	  -0.34471
  18.10000	  -0.21819
  18.20000	  -0.19209
  18.30000	  -0.20490
  18.40000	  -0.20527
  18.50000	  -0.21838
  18.60000	  -0.17876
  18.70000	  -0.23193
  18.80000	  -0.24136
  18.90000	  -0.27734
  19.00000	  -0.27120
  19.10000	  -0.20397
  19.20000	  -0.15360
  19.30000	  -0.12397
  19.40000	  -0.12281
  19.50000	  -0.00643
  19.60000	  -0.12138
  19.70000	  -0.09969
  19.80000	  -0.05644
  19.90000	   0.01677
  20.00000	   0.02704
  20.10000	   0.02256
  20.20000	   0.07532
  20.30000	   0.06895
  20.40000	   0.04388
  20.50000	   0.04383
  20.60000	   0.01502
  20.70000	  -0.00944
  20.80000	  -0.02244
  20.90000	  -0.08338
  21.00000	   0.02381
  21.10000	  -0.01692
  21.20000	  -0.00076
  21.30000	   0.02280
  21.40000	   0.05819
  21.50000	   0.06879
  21.60000	   0.12709
  21.70000	   0.11118
  21.80000	   0.11163
  21.90000	   0.14854
  22.00000	   0.09077
  22.10000	   0.13859
  22.20000	   0.06762
  22.30000	   0.13793
  22.40000	   0.18923
  22.50000	   0.17553
  22.60000	   0.16759
  22.70000	   0.13410
  22.80000	   0.11967
  22.90000	   0.21901
  23.00000	   0.22133
  23.10000	   0.21431
  23.20000	   0.16393
  23.30000	   0.14549
  23.40000	   0.11166
  23.50000	   0.09535
  23.60000	   0.03383
  23.70000	  -0.01313
  23.80000	  -0.04642
  23.90000	   0.02003
  24.00000	   0.01650
  24.10000	   0.01198
  24.20000	   0.00412
  24.30000	  -0.04387
  24.40000	  -0.08323
  24.50000	  -0.05002
  24.60000	  -0.11802
  24.70000	  -0.00439
  24.80000	  -0.01068
  24.90000	   0.05081
  25.00000	   0.09944
  25.10000	   0.14759
  25.20000	   0.16949
  25.30000	   0.20263
  25.40000	   0.17955
  25.50000	   0.18263
  25.60000	   0.11871
  25.70000	   0.09282
  25.80000	   0.05429
  25.90000	   0.06360
  26.00000	   0.02592
  26.10000	   0.04191
  26.20000	   0.08305
  26.30000	   0.10599
  26.40000	   0.20354
  26.50000	   0.17467
  26.60000	   0.21138
  26.70000	   0.15227
  26.80000	   0.22863
  26.90000	   0.23831
  27.00000	   0.25288
  27.10000	   0.29027
  27.20000	   0.26415
  27.30000	   0.28142
  27.40000	   0.23340
  27.50000	   0.21394
  27.60000	   0.17483
  27.70000	   0.13105
  27.80000	   0.06486
  27.90000	   0.11846
  28.00000	   0.04574
  28.10000	  -0.06298
  28.20000	  -0.10269
  28.30000	  -0.17141
  28.40000	  -0.25664
  28.50000	  -0.08511
  28.60000	  -0.09974
  28.70000	  -0.13516
  28.80000	  -0.18416
  28.90000	  -0.25322
  29.00000	  -0.27431
  29.10000	  -0.23007
  29.20000	  -0.27646
  29.30000	  -0.22925
  29.40000	  -0.24866
  29.50000	  -0.24934
  29.60000	  -0.27442
  29.70000	  -0.24276
  29.80000	  -0.22081
  29.90000	  -0.21231
  30.00000	  -0.28160
  30.10000	  -0.38215
  30.20000	  -0.34444
  30.30000	  -0.33096
  30.40000	  -0.30628
  30.50000	  -0.20671
  30.60000	  -0.12790
  30.70000	  -0.10010
  30.80000	  -0.03198
  30.90000	  -0.04285
  31.00000	  -0.11684
  31.10000	  -0.10464
  31.20000	  -0.00620
  31.30000	   0.08701
  31.40000	   0.08120
  31.50000	   0.03306
  31.60000	   0.12421
  31.70000	   0.12835
  31.80000	   0.09478
  31.90000	   0.00836
  32.00000	  -0.00038
  32.10000	  -0.04335
  32.20000	  -0.07506
  32.30000	   0.01359
  32.40000	   0.06586
  32.50000	   0.10769
  32.60000	   0.09666
  32.70000	   0.04224
  32.80000	   0.10444
  32.90000	   0.17386
  33.00000	   0.13300
  33.10000	   0.18610
  33.20000	   0.22431
  33.30000	   0.19599
  33.40000	   0.19707
  33.50000	   0.19371
  33.60000	   0.22916
  33.70000	   0.12754
  33.80000	   0.07981
  33.90000	   0.08530
  34.00000	   0.07045
  34.10000	   0.06725
  34.20000	   0.12578
  34.30000	   0.15964
  34.40000	   0.19522
  34.50000	   0.07589
  34.60000	   0.13218
  34.70000	   0.19528
  34.80000	   0.08797
  34.90000	   0.11787
  35.00000	   0.19758
  35.10000	   0.17422
  35.20000	   0.14573
  35.30000	   0.07174
  35.40000	   0.09252
  35.50000	   0.03118
  35.60000	   0.06146
  35.70000	   0.12733
  35.80000	  -0.02764
  35.90000	  -0.03363
  36.00000	   0.00408
  36.10000	  -0.07185
  36.20000	  -0.11171
  36.30000	   0.02347
  36.40000	   0.09603
  36.50000	   0.04919
  36.60000	  -0.08172
  36.70000	  -0.06510
  36.80000	  -0.08926
  36.90000	  -0.11814
  37.00000	  -0.15014
  37.10000	  -0.12818
  37.20000	  -0.11366
  37.30000	  -0.03536
  37.40000	  -0.05313
  37.50000	  -0.02862
  37.60000	   0.02054
  37.70000	   0.05876
  37.80000	   0.12158
  37.90000	   0.04219
  38.00000	   0.01876
  38.10000	  -0.00134
  38.20000	   0.00678
  38.30000	  -0.02323
  38.40000	  -0.03439
  38.50000	  -0.04707
  38.60000	  -0.04845
  38.70000	  -0.02641
  38.80000	  -0.07235
  38.90000	  -0.09267
  39.00000	  -0.22078
  39.10000	  -0.26933
  39.20000	  -0.17395
  39.30000	  -0.07961
  39.40000	  -0.07043
  39.50000	  -0.05212
  39.60000	  -0.01660
  39.70000	  -0.02491
  39.80000	  -0.11241
  39.90000	  -0.05484
  40.00000	   0.02462
  40.10000	   0.10947
  40.20000	   0.05827
  40.30000	   0.01787
  40.40000	   0.15133
  40.50000	   0.13980
  40.60000	   0.13422
  40.70000	   0.24567
  40.80000	   0.16004
  40.90000	   0.20096
  41.00000	   0.16854
  41.10000	   0.11565
  41.20000	   0.05008
  41.30000	  -0.04014
  41.40000	  -0.00273
  41.50000	  -0.03864
  41.60000	   0.04649
  41.70000	   0.05805
  41.80000	   0.08859
  41.90000	   0.22227
  42.00000	   0.24254
  42.10000	   0.26482
  42.20000	   0.29100
  42.30000	   0.27338
  42.40000	   0.32547
  42.50000	   0.39569
  42.60000	   0.35134
  42.70000	   0.29542
  42.80000	   0.31491
  42.90000	   0.29090
  43.00000	   0.21394
  43.10000	   0.20440
  43.20000	   0.16455
  43.30000	   0.24816
  43.40000	   0.30780
  43.50000	   0.31180
  43.60000	   0.40023
  43.70000	   0.39312
  43.80000	   0.48341
  43.90000	   0.46442
  44.00000	   0.43231
  44.10000	   0.35220
  44.20000	   0.34527
  44.30000	   0.38171
  44.40000	   0.40031
  44.50000	   0.36687
  44.60000	   0.28030
  44.70000	   0.25152
  44.80000	   0.15061
  44.90000	   0.11097
  45.00000	   0.07485
  45.10000	   0.17494
  45.20000	   0.13665
  45.30000	   0.17591
  45.40000	   0.15451
  45.50000	   0.15503
  45.60000	   0.13126
  45.70000	   0.12936
  45.80000	   0.15799
  45.90000	   0.13592
  46.00000	   0.16972
  46.10000	   0.22019
  46.20000	   0.22551
  46.30000	   0.21108
  46.40000	   0.23223
  46.50000	   0.18513
  46.60000	   0.23667
  46.70000	   0.29189
  46.80000	   0.31043
  46.90000	   0.26175
  47.00000	   0.16600
  47.10000	   0.12174
  47.20000	   0.04484
  47.30000	   0.02091
  47.40000	  -0.04007
  47.50000	  -0.03614
  47.60000	  -0.17482
  47.70000	  -0.18990
  47.80000	  -0.25980
  47.90000	  -0.27713
  48.00000	  -0.26914
  48.10000	  -0.19503
  48.20000	  -0.13678
  48.30000	  -0.07591
  48.40000	  -0.15189
  48.50000	  -0.18479
  48.60000	  -0.16880
  48.70000	  -0.03069
  48.80000	   0.00106
  48.90000	  -0.00112
  49.00000	  -0.04865
  49.10000	  -0.11586
  49.20000	  -0.12081
  49.30000	  -0.23419
  49.40000	  -0.31911
  49.50000	  -0.30244
  49.60000	  -0.25759
