# gamma	ks
  15.19427	  40.14573
   0.00000	   0.28220
   0.10000	   0.43236
   0.20000	   0.44372
   0.30000	   0.31079
   0.40000	   0.19248
   0.50000	   0.17365
   0.60000	   0.15782
   0.70000	   0.08160
   0.80000	   0.04335
   0.90000	  -0.02434
   1.00000	  -0.07144
   1.10000	  -0.15526
   1.20000	  -0.13376
   1.30000	  -0.06910
   1.40000	  -0.08634
   1.50000	   0.02234
   1.60000	   0.04994
   1.70000	   0.04893
   1.80000	   0.06326
   1.90000	  -0.02703
   2.00000	  -0.10352
   2.10000	  -0.07630
   2.20000	   0.05093
   2.30000	   0.15829
   2.40000	   0.17742
   2.50000	   0.23630
   2.60000	   0.33830
   2.70000	   0.24407
   2.80000	   0.18216
   2.90000	   0.04489
   3.00000	   0.06188
   3.10000	   0.03273
   3.20000	  -0.03624
   3.30000	  -0.00915
   3.40000	   0.02262
   3.50000	   0.02087
   3.60000	   0.04624
   3.70000	   0.00066
   3.80000	  -0.04299
   3.90000	  -0.18003
   4.00000	  -0.28787
   4.10000	  -0.25207
   4.20000	  -0.15606
   4.30000	  -0.01011
   4.40000	  -0.02645
   4.50000	  -0.04442
   4.60000	  -0.01006
   4.70000	   0.05107
   4.80000	   0.01039
   4.90000	   0.10819
   5.00000	   0.16083
   5.10000	   0.16099
   5.20000	  -0.03173
   5.30000	  -0.09633
   5.40000	  -0.13255
   5.50000	  -0.27117
   5.60000	  -0.29824
   5.70000	  -0.22327
   5.80000	  -0.22845
   5.90000	  -0.23525
   6.00000	  -0.29451
   6.10000	  -0.23860
   6.20000	  -0.11667
   6.30000	  -0.10112
   6.40000	  -0.14370
   6.50000	  -0.21745
   6.60000	  -0.20710
   6.70000	  -0.37952
   6.80000	  -0.30886
   6.90000	  -0.37754
   7.00000	  -0.30256
   7.10000	  -0.35669
   7.20000	  -0.36401
   7.30000	  -0.40413
   7.40000	  -0.38659
   7.50000	  -0.22870
   7.60000	  -0.20773
   7.70000	  -0.11748
   7.80000	  -0.04129
   7.90000	  -0.02783
   8.00000	   0.03919
   8.10000	   0.01289
   8.20000	   0.01793
   8.30000	  -0.07554
   8.40000	  -0.11216
   8.50000	  -0.17792
   8.60000	  -0.21606
   8.70000	  -0.15865
   8.80000	  -0.06129
   8.90000	  -0.06565
   9.00000	  -0.14479
   9.10000	  -0.10746
   9.20000	   0.07263
   9.30000	   0.18517
   9.40000	   0.19185
   9.50000	   0.14484
   9.60000	   0.13892
   9.70000	   0.09396
   9.80000	   0.07360
   9.90000	  -0.05773
  10.00000	  -0.09779
  10.10000	  -0.12263
  10.20000	  -0.13619
  10.30000	  -0.18849
  10.40000	  -0.29143
  10.50000	  -0.40130
  10.60000	  -0.27289
  10.70000	  -0.23503
  10.80000	  -0.03720
  10.90000	   0.00928
  11.00000	   0.03149
  11.10000	  -0.02195
  11.20000	   0.03638
  11.30000	   0.06402
  11.40000	  -0.01991
  11.50000	  -0.07565
  11.60000	  -0.10070
  11.70000	  -0.12529
  11.80000	  -0.11164
  11.90000	  -0.00831
  12.00000	  -0.04165
  12.10000	  -0.06227
  12.20000	  -0.04914
  12.30000	  -0.16874
  12.40000	  -0.22067
  12.50000	  -0.14853
  12.60000	  -0.00766
  12.70000	   0.00144
  12.80000	  -0.02705
  12.90000	   0.01749
  13.00000	   0.05426
  13.10000	   0.06448
  13.20000	   0.00041
  13.30000	   0.03799
  13.40000	   0.10554
  13.50000	   0.16102
  13.60000	   0.21731
  13.70000	   0.22990
  13.80000	   0.23761
  13.90000	   0.16158
  14.00000	  -0.00227
  14.10000	  -0.00136
  14.20000	   0.01794
  14.30000	   0.03725
  14.40000	   0.05462
  14.50000	  -0.06967
  14.60000	  -0.15580
  14.70000	  -0.19250
  14.80000	  -0.13823
  14.90000	  -0.02821
  15.00000	   0.13089
  15.10000	   0.18337
  15.20000	   0.16185
  15.30000	   0.20130
  15.40000	   0.23658
  15.50000	  -0.02002
  15.60000	  -0.18067
  15.70000	  -0.17015
  15.80000	  -0.08913
  15.90000	  -0.10126
  16.00000	  -0.13866
  16.10000	  -0.18593
  16.20000	  -0.19783
  16.30000	  -0.10118
  16.40000	   0.01963
  16.50000	   0.06913
  16.60000	   0.09346
  16.70000	   0.15625
  16.80000	   0.12755
  16.90000	   0.06875
  17.00000	  -0.04600
  17.10000	  -0.20769
  17.20000	  -0.18439
  17.30000	  -0.11369
  17.40000	  -0.08194
  17.50000	  -0.18732
  17.60000	  -0.17314
  17.70000	  -0.11303
  17.80000	  -0.03482
  17.90000	  -0.02459
  18.00000	  -0.00931
  18.10000	   0.01811
  18.20000	  -0.08013
  18.30000	  -0.16869
  18.40000	  -0.19096
  18.50000	  -0.28683
  18.60000	  -0.23952
  18.70000	  -0.08899
  18.80000	   0.00202
  18.90000	   0.01129
  19.00000	  -0.00621
  19.10000	   0.10383
  19.20000	   0.23293
  19.30000	   0.30001
  19.40000	   0.23275
  19.50000	   0.09746
  19.60000	   0.01928
  19.70000	   0.01205
  19.80000	   0.06159
  19.90000	   0.03281
  20.00000	   0.08615
  20.10000	   0.06104
  20.20000	  -0.11719
  20.30000	  -0.05311
  20.40000	  -0.07809
  20.50000	  -0.16237
  20.60000	  -0.24265
  20.70000	  -0.28648
  20.80000	  -0.29644
  20.90000	  -0.23636
  21.00000	  -0.21329
  21.10000	  -0.16992
  21.20000	  -0.07636
  21.30000	   0.00621
  21.40000	   0.03323
  21.50000	   0.10091
  21.60000	   0.11975
  21.70000	   0.10683
  21.80000	   0.08845
  21.90000	   0.10899
  22.00000	   0.22495
  22.10000	   0.10376
  22.20000	   0.14786
  22.30000	   0.25005
  22.40000	   0.26663
  22.50000	   0.17203
  22.60000	   0.18543
  22.70000	   0.23214
  22.80000	   0.14971
  22.90000	   0.09655
  23.00000	  -0.06558
  23.10000	  -0.09728
  23.20000	  -0.20011
  23.30000	  -0.24329
  23.40000	  -0.17904
  23.50000	  -0.16755
  23.60000	  -0.01995
  23.70000	   0.04467
  23.80000	   0.02279
  23.90000	   0.05235
  24.00000	   0.15885
  24.10000	   0.09867
  24.20000	   0.12040
  24.30000	   0.14991
  24.40000	   0.24839
  24.50000	   0.38135
  24.60000	   0.32936
  24.70000	   0.21413
  24.80000	   0.08440
  24.90000	   0.08380
  25.00000	   0.12250
  25.10000	   0.16181
  25.20000	   0.22854
  25.30000	   0.35731
  25.40000	   0.28770
  25.50000	   0.21947
  25.60000	   0.23916
  25.70000	   0.13678
  25.80000	   0.05188
  25.90000	  -0.04957
  26.00000	  -0.08488
  26.10000	  -0.12994
  26.20000	  -0.06957
  26.30000	  -0.03971
  26.40000	  -0.11623
  26.50000	  -0.17251
  26.60000	  -0.16391
  26.70000	  -0.06376
  26.80000	   0.07462
  26.90000	   0.11624
  27.00000	   0.14434
  27.10000	   0.07587
  27.20000	   0.07491
  27.30000	   0.10964
  27.40000	   0.05157
  27.50000	  -0.01297
  27.60000	  -0.04617
  27.70000	  -0.01124
  27.80000	  -0.12596
  27.90000	  -0.24388
  28.00000	  -0.25573
  28.10000	  -0.19672
  28.20000	  -0.29659
  28.30000	  -0.34322
  28.40000	  -0.43913
  28.50000	  -0.32757
  28.60000	  -0.36479
  28.70000	  -0.36141
  28.80000	  -0.31200
  28.90000	  -0.14932
  29.00000	  -0.14332
  29.10000	  -0.12666
  29.20000	  -0.07434
  29.30000	   0.04798
  29.40000	   0.13694
  29.50000	   0.16853
  29.60000	   0.17019
  29.70000	  -0.08936
  29.80000	  -0.15293
  29.90000	  -0.13960
  30.00000	  -0.09106
  30.10000	  -0.00797
  30.20000	   0.04120
  30.30000	  -0.02695
  30.40000	  -0.05401
  30.50000	  -0.09740
  30.60000	  -0.06422
  30.70000	  -0.13684
  30.80000	  -0.23013
  30.90000	  -0.22006
  31.00000	  -0.17025
  31.10000	  -0.08425
  31.20000	  -0.09994
  31.30000	  -0.14058
  31.40000	  -0.15852
  31.50000	  -0.18905
  31.60000	  -0.20600
  31.70000	  -0.19360
  31.80000	  -0.20175
  31.90000	  -0.16854
  32.00000	  -0.04806
  32.10000	  -0.06547
  32.20000	  -0.04279
  32.30000	  -0.15241
  32.40000	   0.01274
  32.50000	   0.09328
  32.60000	   0.07004
  32.70000	  -0.05766
  32.80000	  -0.15464
  32.90000	  -0.13038
  33.00000	  -0.00760
  33.10000	   0.05411
  33.20000	   0.03035
  33.30000	   0.15821
  33.40000	   0.34554
  33.50000	   0.34828
  33.60000	   0.31622
  33.70000	   0.19988
  33.80000	   0.14967
  33.90000	  -0.02496
  34.00000	  -0.13302
  34.10000	  -0.09400
  34.20000	  -0.15147
  34.30000	  -0.04601
  34.40000	   0.00754
  34.50000	   0.06025
  34.60000	   0.13104
  34.70000	   0.03201
  34.80000	   0.00721
  34.90000	  -0.11765
  35.00000	  -0.18271
  35.10000	  -0.20525
  35.20000	  -0.24632
  35.30000	  -0.29353
  35.40000	  -0.23464
  35.50000	  -0.24320
  35.60000	  -0.24950
  35.70000	  -0.24952
  35.80000	  -0.27497
  35.90000	  -0.13090
  36.00000	  -0.07270
  36.10000	  -0.02643
  36.20000	   0.02237
  36.30000	   0.00826
  36.40000	  -0.03794
  36.50000	  -0.14281
  36.60000	  -0.16634
  36.70000	  -0.26402
  36.80000	  -0.14933
  36.90000	  -0.08162
  37.00000	  -0.06413
  37.10000	   0.01664
  37.20000	   0.04338
  37.30000	   0.08169
  37.40000	   0.00928
  37.50000	  -0.04051
  37.60000	   0.04972
  37.70000	   0.10598
  37.80000	   0.12793
  37.90000	  -0.05229
  38.00000	  -0.01375
  38.10000	   0.11071
  38.20000	   0.14182
  38.30000	   0.18213
  38.40000	   0.17188
  38.50000	   0.12993
  38.60000	   0.12421
  38.70000	   0.10148
  38.80000	   0.15586
  38.90000	   0.15754
  39.00000	   0.14233
  39.10000	   0.02175
  39.20000	  -0.03712
  39.30000	   0.01843
  39.40000	  -0.00979
  39.50000	  -0.04128
  39.60000	   0.00411
  39.70000	  -0.02035
  39.80000	   0.00295
  39.90000	  -0.00435
  40.00000	  -0.03973
  40.10000	  -0.13985
  40.20000	  -0.12725
  40.30000	  -0.11302
  40.40000	  -0.18561
  40.50000	  -0.17527
  40.60000	  -0.08797
  40.70000	  -0.12430
  40.80000	  -0.06427
  40.90000	  -0.05069
  41.00000	  -0.13429
  41.10000	  -0.07278
  41.20000	  -0.08707
  41.30000	  -0.05491
  41.40000	  -0.08006
  41.50000	  -0.06965
  41.60000	   0.05066
  41.70000	   0.03237
  41.80000	  -0.09446
  41.90000	  -0.19546
  42.00000	  -0.23083
  42.10000	  -0.16786
  42.20000	  -0.04424
  42.30000	  -0.05424
  42.40000	   0.04606
  42.50000	   0.13168
  42.60000	   0.20906
  42.70000	   0.22022
  42.80000	   0.14423
  42.90000	   0.01750
  43.00000	  -0.06657
  43.10000	  -0.07197
  43.20000	  -0.33261
  43.30000	  -0.42395
  43.40000	  -0.33059
  43.50000	  -0.18808
  43.60000	  -0.06135
  43.70000	  -0.00163
  43.80000	  -0.10649
  43.90000	  -0.10287
  44.00000	  -0.05102
  44.10000	  -0.04316
  44.20000	  -0.01516
  44.30000	   0.12676
  44.40000	   0.24960
  44.50000	   0.29767
  44.60000	   0.21443
  44.70000	   0.18996
  44.80000	   0.15636
  44.90000	   0.04818
  45.00000	   0.11513
  45.10000	   0.11270
  45.20000	   0.05507
  45.30000	  -0.00700
  45.40000	   0.06943
  45.50000	   0.03605
  45.60000	  -0.09531
  45.70000	  -0.09576
  45.80000	  -0.03511
  45.90000	   0.04152
  46.00000	   0.07127
  46.10000	   0.09321
  46.20000	   0.05362
  46.30000	   0.12575
  46.40000	   0.04380
  46.50000	   0.01042
  46.60000	   0.09084
  46.70000	   0.05943
  46.80000	   0.00551
  46.90000	   0.01742
  47.00000	   0.02482
  47.10000	   0.02549
  47.20000	  -0.07187
  47.30000	  -0.20940
  47.40000	  -0.22776
  47.50000	  -0.29417
  47.60000	  -0.19140
  47.70000	  -0.16161
  47.80000	  -0.10422
  47.90000	  -0.03626
  48.00000	   0.03338
  48.10000	   0.06264
  48.20000	  -0.02284
  48.30000	  -0.09323
  48.40000	  -0.25600
  48.50000	  -0.22283
  48.60000	  -0.21899
  48.70000	  -0.22476
  48.80000	  -0.11902
  48.90000	  -0.11324
  49.00000	  -0.11908
  49.10000	  -0.05594
  49.20000	  -0.07530
  49.30000	  -0.00106
  49.40000	   0.05561
  49.50000	   0.05268
  49.60000	   0.02394
  49.70000	  -0.15337
  49.80000	  -0.24092
  49.90000	  -0.23091
  50.00000	  -0.37441
  50.10000	  -0.41948
  50.20000	  -0.34587
  50.30000	  -0.21115
  50.40000	  -0.02321
  50.50000	   0.03415
  50.60000	  -0.01967
  50.70000	  -0.15941
  50.80000	  -0.17166
  50.90000	  -0.08261
  51.00000	  -0.01122
  51.10000	   0.15277
  51.20000	   0.01048
  51.30000	  -0.25590
  51.40000	  -0.24680
  51.50000	  -0.21803
  51.60000	  -0.16539
  51.70000	  -0.20721
  51.80000	  -0.00953
  51.90000	   0.11497
  52.00000	   0.14187
  52.10000	   0.12585
  52.20000	   0.06060
  52.30000	   0.05225
  52.40000	   0.06387
  52.50000	   0.15767
  52.60000	   0.17035
  52.70000	   0.11104
  52.80000	   0.06892
  52.90000	   0.15377
  53.00000	   0.15375
  53.10000	   0.21603
  53.20000	   0.19373
  53.30000	   0.15298
  53.40000	   0.11159
  53.50000	   0.11064
  53.60000	   0.01516
  53.70000	   0.08947
  53.80000	   0.16804
  53.90000	   0.02555
  54.00000	  -0.05078
  54.10000	  -0.00338
  54.20000	   0.04778
  54.30000	   0.04784
  54.40000	   0.12665
  54.50000	   0.16172
  54.60000	   0.13738
  54.70000	   0.09935
  54.80000	  -0.02415
  54.90000	  -0.02653
  55.00000	  -0.03202
  55.10000	  -0.03609
  55.20000	  -0.01510
  55.30000	  -0.06309
  55.40000	   0.08459
  55.50000	   0.07546
  55.60000	   0.02043
  55.70000	  -0.05209
  55.80000	  -0.01318
  55.90000	  -0.08725
  56.00000	  -0.08304
  56.10000	  -0.06723
  56.20000	  -0.07231
  56.30000	  -0.02607
  56.40000	  -0.05458
  56.50000	  -0.08232
  56.60000	  -0.07339
  56.70000	  -0.02519
  56.80000	   0.00710
  56.90000	   0.03028
  57.00000	  -0.00866
  57.10000	   0.06597
  57.20000	   0.07419
  57.30000	   0.10835
  57.40000	  -0.00672
  57.50000	  -0.12753
  57.60000	  -0.22433
  57.70000	  -0.17456
  57.80000	  -0.11060
  57.90000	  -0.04254
  58.00000	   0.01829
  58.10000	  -0.11085
  58.20000	  -0.04995
  58.30000	  -0.05482
  58.40000	  -0.03051
  58.50000	  -0.05032
  58.60000	   0.09341
  58.70000	   0.15584
  58.80000	   0.09726
  58.90000	  -0.03374
  59.00000	  -0.02838
  59.10000	  -0.07863
  59.20000	  -0.09600
  59.30000	  -0.05865
  59.40000	  -0.14141
  59.50000	  -0.16667
  59.60000	  -0.09209
  59.70000	  -0.10053
  59.80000	  -0.18968
  59.90000	  -0.22582
  60.00000	  -0.21460
