# gamma	ks
  16.54198	  58.20356
   0.00000	  -0.02688
   0.10000	  -0.04754
   0.20000	   0.04376
   0.30000	   0.03909
   0.40000	  -0.09120
   0.50000	  -0.08136
   0.60000	   0.00206
   0.70000	  -0.02419
   0.80000	  -0.08214
   0.90000	  -0.11504
   1.00000	  -0.14881
   1.10000	  -0.11611
   1.20000	   0.02186
   1.30000	  -0.02104
   1.40000	   0.08345
   1.50000	  -0.02444
   1.60000	  -0.08911
   1.70000	   0.00092
   1.80000	   0.15887
   1.90000	   0.26864
   2.00000	   0.21309
   2.10000	   0.16642
   2.20000	   0.09293
   2.30000	   0.10305
   2.40000	   0.09525
   2.50000	  -0.07569
   2.60000	  -0.06159
   2.70000	  -0.09954
   2.80000	  -0.03704
   2.90000	  -0.04516
   3.00000	   0.01976
   3.10000	  -0.07096
   3.20000	   0.04598
   3.30000	   0.08177
   3.40000	   0.25661
   3.50000	   0.25076
   3.60000	   0.16654
   3.70000	   0.16215
   3.80000	   0.27519
   3.90000	   0.21149
   4.00000	   0.08603
   4.10000	   0.07571
   4.20000	   0.09245
   4.30000	   0.11409
   4.40000	   0.06194
   4.50000	   0.02424
   4.60000	  -0.01482
   4.70000	  -0.02639
   4.80000	  -0.11261
   4.90000	  -0.16852
   5.00000	  -0.23107
   5.10000	  -0.19156
   5.20000	  -0.16497
   5.30000	  -0.06617
   5.40000	  -0.03905
   5.50000	   0.03096
   5.60000	  -0.03883
   5.70000	  -0.06819
   5.80000	  -0.04635
   5.90000	  -0.01679
   6.00000	  -0.04434
   6.10000	  -0.03083
   6.20000	  -0.02231
   6.30000	  -0.10432
   6.40000	  -0.05656
   6.50000	  -0.09225
   6.60000	  -0.07712
   6.70000	  -0.13636
   6.80000	  -0.15557
   6.90000	  -0.12113
   7.00000	  -0.10456
   7.10000	  -0.15569
   7.20000	  -0.09724
   7.30000	   0.00745
   7.40000	   0.07089
   7.50000	   0.10265
   7.60000	  -0.02252
   7.70000	  -0.16562
   7.80000	  -0.09624
   7.90000	  -0.05631
   8.00000	  -0.15259
   8.10000	  -0.11550
   8.20000	  -0.08897
   8.30000	  -0.06797
   8.40000	  -0.21273
   8.50000	  -0.35513
   8.60000	  -0.20246
   8.70000	  -0.05115
   8.80000	   0.02546
   8.90000	   0.03315
   9.00000	  -0.06494
   9.10000	  -0.15342
   9.20000	  -0.24820
   9.30000	  -0.18462
   9.40000	  -0.24107
   9.50000	  -0.32352
   9.60000	  -0.30852
   9.70000	  -0.18845
   9.80000	  -0.14779
   9.90000	  -0.16006
  10.00000	  -0.29903
  10.10000	  -0.27053
  10.20000	  -0.10180
  10.30000	  -0.07596
  10.40000	  -0.04041
  10.50000	   0.06031
  10.60000	   0.04545
  10.70000	   0.00149
  10.80000	   0.13583
  10.90000	   0.08106
  11.00000	   0.11532
  11.10000	   0.10075
  11.20000	   0.01835
  11.30000	  -0.01533
  11.40000	  -0.06183
  11.50000	  -0.13306
  11.60000	  -0.06255
  11.70000	   0.02661
  11.80000	   0.01949
  11.90000	  -0.00082
  12.00000	  -0.08166
  12.10000	  -0.11317
  12.20000	  -0.21679
  12.30000	  -0.10914
  12.40000	  -0.26408
  12.50000	  -0.36211
  12.60000	  -0.28808
  12.70000	  -0.21098
  12.80000	  -0.21090
  12.90000	  -0.17939
  13.00000	  -0.03672
  13.10000	  -0.02571
  13.20000	   0.01744
  13.30000	  -0.04530
  13.40000	   0.00118
  13.50000	  -0.05397
  13.60000	   0.07666
  13.70000	   0.03746
  13.80000	   0.06928
  13.90000	   0.05790
  14.00000	   0.01741
  14.10000	   0.06007
  14.20000	  -0.10626
  14.30000	  -0.07650
  14.40000	  -0.02299
  14.50000	  -0.02971
  14.60000	   0.07090
  14.70000	   0.16200
  14.80000	   0.04224
  14.90000	   0.00237
  15.00000	  -0.04574
  15.10000	  -0.04169
  15.20000	   0.04095
  15.30000	   0.07388
  15.40000	   0.11127
  15.50000	   0.07543
  15.60000	  -0.01986
  15.70000	  -0.03976
  15.80000	   0.01040
  15.90000	  -0.00358
  16.00000	  -0.02037
  16.10000	   0.00367
  16.20000	   0.05932
  16.30000	   0.03962
  16.40000	   0.10076
  16.50000	   0.11998
  16.60000	   0.01340
  16.70000	   0.00223
  16.80000	   0.05967
  16.90000	   0.11214
  17.00000	   0.11339
  17.10000	  -0.08602
  17.20000	  -0.09428
  17.30000	  -0.07239
  17.40000	   0.09981
  17.50000	   0.20299
  17.60000	   0.18448
  17.70000	   0.28499
  17.80000	   0.29934
  17.90000	   0.26311
  18.00000	   0.31795
  18.10000	   0.32108
  18.20000	   0.22176
  18.30000	   0.11138
  18.40000	  -0.07786
  18.50000	  -0.20839
  18.60000	  -0.10857
  18.70000	  -0.06122
  18.80000	  -0.02107
  18.90000	  -0.05648
  19.00000	  -0.01930
  19.10000	   0.07497
  19.20000	   0.03077
  19.30000	  -0.02673
  19.40000	  -0.05771
  19.50000	   0.08147
  19.60000	   0.19929
  19.70000	   0.06196
  19.80000	   0.09964
  19.90000	   0.02476
  20.00000	  -0.09545
  20.10000	  -0.00541
  20.20000	  -0.03808
  20.30000	  -0.07753
  20.40000	  -0.04361
  20.50000	  -0.07456
  20.60000	  -0.21369
  20.70000	  -0.14760
  20.80000	   0.09081
  20.90000	   0.13996
  21.00000	   0.15523
  21.10000	   0.10195
  21.20000	   0.17317
  21.30000	   0.13959
  21.40000	   0.06342
  21.50000	   0.07210
  21.60000	   0.10644
  21.70000	   0.06556
  21.80000	   0.03966
  21.90000	  -0.00676
  22.00000	   0.01879
  22.10000	  -0.02128
  22.20000	  -0.01344
  22.30000	   0.03147
  22.40000	   0.15894
  22.50000	   0.11653
  22.60000	  -0.00719
  22.70000	  -0.00014
  22.80000	   0.06217
  22.90000	   0.04884
  23.00000	  -0.09229
  23.10000	  -0.23517
  23.20000	  -0.14550
  23.30000	  -0.10252
  23.40000	  -0.04002
  23.50000	   0.00739
  23.60000	  -0.01221
  23.70000	   0.00120
  23.80000	   0.06041
  23.90000	   0.00305
  24.00000	  -0.06671
  24.10000	  -0.03435
  24.20000	  -0.04175
  24.30000	   0.05657
  24.40000	   0.02924
  24.50000	  -0.00632
  24.60000	  -0.03488
  24.70000	  -0.07387
  24.80000	  -0.01392
  24.90000	   0.04979
  25.00000	   0.07193
  25.10000	   0.09928
  25.20000	   0.06875
  25.30000	   0.08529
  25.40000	   0.06611
  25.50000	   0.08758
  25.60000	   0.20761
  25.70000	   0.22728
  25.80000	   0.11972
  25.90000	   0.08278
  26.00000	  -0.00873
  26.10000	   0.07619
  26.20000	   0.03821
  26.30000	   0.02663
  26.40000	  -0.06856
  26.50000	  -0.09108
  26.60000	  -0.11249
  26.70000	   0.02100
  26.80000	   0.06386
  26.90000	  -0.02978
  27.00000	  -0.17822
  27.10000	  -0.15512
  27.20000	  -0.11989
  27.30000	  -0.18213
  27.40000	  -0.19262
  27.50000	  -0.14974
  27.60000	  -0.22329
  27.70000	  -0.18337
  27.80000	  -0.04701
  27.90000	   0.04786
  28.00000	   0.10224
  28.10000	   0.09197
  28.20000	   0.15207
  28.30000	   0.08094
  28.40000	   0.02845
  28.50000	   0.00357
  28.60000	   0.06383
  28.70000	   0.05342
  28.80000	   0.04958
  28.90000	  -0.00215
  29.00000	  -0.09099
  29.10000	  -0.13979
  29.20000	  -0.11532
  29.30000	  -0.10774
  29.40000	  -0.04462
  29.50000	  -0.11719
  29.60000	  -0.16585
  29.70000	  -0.24340
  29.80000	  -0.13176
  29.90000	  -0.04162
  30.00000	  -0.13330
  30.10000	  -0.21039
  30.20000	  -0.19157
  30.30000	  -0.24394
  30.40000	  -0.23451
  30.50000	  -0.25381
  30.60000	  -0.19612
  30.70000	  -0.16022
  30.80000	  -0.25483
  30.90000	  -0.27716
  31.00000	  -0.27187
  31.10000	  -0.17651
  31.20000	  -0.14079
  31.30000	  -0.16280
  31.40000	  -0.23096
  31.50000	  -0.19092
  31.60000	  -0.18303
  31.70000	  -0.24057
  31.80000	  -0.21983
  31.90000	  -0.22785
  32.00000	  -0.14348
  32.10000	  -0.17171
  32.20000	  -0.20979
  32.30000	  -0.16302
  32.40000	  -0.04468
  32.50000	   0.05046
  32.60000	   0.05843
  32.70000	  -0.02474
  32.80000	  -0.02952
  32.90000	  -0.04480
  33.00000	  -0.04875
  33.10000	  -0.08227
  33.20000	  -0.05346
  33.30000	  -0.01600
  33.40000	   0.13398
  33.50000	   0.10656
  33.60000	   0.08152
  33.70000	   0.12150
  33.80000	   0.15307
  33.90000	   0.10432
  34.00000	   0.09797
  34.10000	  -0.10101
  34.20000	  -0.22854
  34.30000	  -0.16983
  34.40000	  -0.07195
  34.50000	   0.01617
  34.60000	   0.11960
  34.70000	   0.16861
  34.80000	   0.18905
  34.90000	   0.08394
  35.00000	  -0.00040
  35.10000	  -0.04682
  35.20000	   0.02328
  35.30000	  -0.03489
  35.40000	   0.02211
  35.50000	   0.00532
  35.60000	   0.10175
  35.70000	   0.11921
  35.80000	   0.04731
  35.90000	   0.07900
  36.00000	  -0.00965
  36.10000	  -0.01203
  36.20000	  -0.07303
  36.30000	  -0.06944
  36.40000	  -0.00095
  36.50000	   0.12886
  36.60000	   0.15500
  36.70000	   0.07417
  36.80000	   0.08087
  36.90000	  -0.01430
  37.00000	  -0.08153
  37.10000	  -0.00011
  37.20000	   0.04511
  37.30000	  -0.02766
  37.40000	  -0.11079
  37.50000	  -0.14374
  37.60000	  -0.12967
  37.70000	  -0.06533
  37.80000	  -0.10762
  37.90000	  -0.15724
  38.00000	  -0.17275
  38.10000	  -0.05655
  38.20000	  -0.06437
  38.30000	  -0.16778
  38.40000	  -0.19784
  38.50000	  -0.10940
  38.60000	  -0.09572
  38.70000	  -0.02052
  38.80000	   0.13565
  38.90000	   0.20823
  39.00000	   0.14005
  39.10000	   0.02857
  39.20000	  -0.14997
  39.30000	  -0.15488
  39.40000	  -0.04506
  39.50000	  -0.02625
  39.60000	  -0.12186
  39.70000	  -0.10999
  39.80000	  -0.11009
  39.90000	  -0.02750
  40.00000	  -0.00243
  40.10000	  -0.09212
  40.20000	  -0.06524
  40.30000	   0.04587
  40.40000	   0.07207
  40.50000	   0.01583
  40.60000	   0.01206
  40.70000	   0.06605
  40.80000	   0.07769
  40.90000	   0.04251
  41.00000	   0.03829
  41.10000	   0.02725
  41.20000	   0.02355
  41.30000	   0.03847
  41.40000	   0.08184
  41.50000	   0.21687
  41.60000	   0.33489
  41.70000	   0.29726
  41.80000	   0.24429
  41.90000	   0.33058
  42.00000	   0.25380
  42.10000	   0.18317
  42.20000	   0.09512
  42.30000	   0.09076
  42.40000	   0.05027
  42.50000	   0.08831
  42.60000	   0.10948
  42.70000	   0.08830
  42.80000	   0.02855
  42.90000	  -0.05929
  43.00000	  -0.08284
  43.10000	  -0.07427
  43.20000	  -0.09391
  43.30000	  -0.25505
  43.40000	  -0.21375
  43.50000	  -0.16803
  43.60000	  -0.16129
  43.70000	  -0.02705
  43.80000	  -0.04884
  43.90000	   0.05171
  44.00000	  -0.00855
  44.10000	  -0.05803
  44.20000	   0.05858
  44.30000	   0.05036
  44.40000	   0.06597
  44.50000	   0.08260
  44.60000	   0.05887
  44.70000	   0.14676
  44.80000	   0.21458
  44.90000	   0.16426
  45.00000	   0.10318
  45.10000	   0.04863
  45.20000	   0.15854
  45.30000	   0.22859
  45.40000	   0.24233
  45.50000	   0.25971
  45.60000	   0.24939
  45.70000	   0.24080
  45.80000	   0.15797
  45.90000	   0.07525
  46.00000	   0.05489
  46.10000	   0.16004
  46.20000	   0.12611
  46.30000	   0.10658
  46.40000	  -0.11429
  46.50000	  -0.08627
  46.60000	   0.04676
  46.70000	   0.01536
  46.80000	   0.03333
  46.90000	  -0.03972
  47.00000	  -0.04657
  47.10000	  -0.00206
  47.20000	   0.11525
  47.30000	   0.15895
  47.40000	   0.06235
  47.50000	   0.04470
  47.60000	  -0.03050
  47.70000	  -0.00857
  47.80000	  -0.00288
  47.90000	  -0.05637
  48.00000	  -0.12791
  48.10000	  -0.14534
  48.20000	  -0.08204
  48.30000	  -0.03658
  48.40000	  -0.06432
  48.50000	  -0.15331
  48.60000	  -0.16746
  48.70000	  -0.14426
  48.80000	  -0.00175
  48.90000	   0.10922
  49.00000	   0.13642
  49.10000	   0.22151
  49.20000	   0.21716
  49.30000	   0.18270
  49.40000	   0.11458
  49.50000	   0.09969
  49.60000	   0.10972
  49.70000	   0.06315
  49.80000	   0.01761
  49.90000	  -0.03169
  50.00000	  -0.12649
  50.10000	  -0.04487
  50.20000	  -0.11879
  50.30000	  -0.21418
  50.40000	  -0.13971
  50.50000	  -0.15175
  50.60000	  -0.16647
  50.70000	  -0.02060
  50.80000	  -0.00255
  50.90000	  -0.05719
  51.00000	   0.01239
  51.10000	   0.07556
  51.20000	   0.07383
  51.30000	   0.12184
  51.40000	   0.05935
  51.50000	  -0.01305
  51.60000	   0.02636
  51.70000	   0.06691
  51.80000	   0.07712
  51.90000	   0.03831
  52.00000	  -0.02608
  52.10000	  -0.05780
  52.20000	  -0.07062
  52.30000	  -0.08530
  52.40000	   0.03236
  52.50000	   0.04375
  52.60000	  -0.07698
  52.70000	  -0.09888
  52.80000	  -0.06936
  52.90000	  -0.00315
  53.00000	  -0.03160
  53.10000	  -0.08443
  53.20000	  -0.02248
  53.30000	   0.07361
  53.40000	   0.08281
  53.50000	   0.01610
  53.60000	  -0.07360
  53.70000	   0.01019
  53.80000	  -0.02409
  53.90000	   0.02122
  54.00000	   0.01825
  54.10000	  -0.00455
  54.20000	  -0.05810
  54.30000	  -0.09706
  54.40000	  -0.05624
  54.50000	  -0.00779
  54.60000	  -0.00465
  54.70000	   0.00575
  54.80000	  -0.06263
  54.90000	   0.03769
  55.00000	   0.05535
  55.10000	   0.09402
  55.20000	   0.01804
  55.30000	   0.10209
  55.40000	   0.13234
  55.50000	  -0.05805
  55.60000	  -0.10387
  55.70000	  -0.12094
