# gamma	ks
  62.64995	  44.67115
   0.00000	   0.05845
   0.10000	  -0.02979
   0.20000	   0.00216
   0.30000	  -0.04216
   0.40000	  -0.00536
   0.50000	  -0.04694
   0.60000	  -0.02751
   0.70000	  -0.04689
   0.80000	  -0.07594
   0.90000	  -0.17673
   1.00000	  -0.15773
   1.10000	  -0.21290
   1.20000	  -0.22410
   1.30000	  -0.17909
   1.40000	  -0.14974
   1.50000	  -0.10944
   1.60000	  -0.12926
   1.70000	  -0.10662
   1.80000	  -0.08374
   1.90000	  -0.11458
   2.00000	  -0.09635
   2.10000	  -0.13052
   2.20000	  -0.04743
   2.30000	  -0.00799
   2.40000	  -0.01100
   2.50000	   0.07072
   2.60000	  -0.00335
   2.70000	  -0.08196
   2.80000	  -0.16327
   2.90000	  -0.06172
   3.00000	  -0.05802
   3.10000	  -0.07631
   3.20000	  -0.11006
   3.30000	  -0.06711
   3.40000	  -0.04214
   3.50000	  -0.13882
   3.60000	  -0.10805
   3.70000	  -0.01477
   3.80000	  -0.07016
   3.90000	  -0.14482
   4.00000	  -0.13525
   4.10000	  -0.13003
   4.20000	  -0.13279
   4.30000	  -0.19887
   4.40000	  -0.29533
   4.50000	  -0.17911
   4.60000	  -0.16792
   4.70000	  -0.18249
   4.80000	  -0.13828
   4.90000	  -0.14808
   5.00000	  -0.13302
   5.10000	  -0.17734
   5.20000	  -0.21179
   5.30000	  -0.20305
   5.40000	  -0.16239
   5.50000	  -0.14353
   5.60000	  -0.13960
   5.70000	  -0.14339
   5.80000	  -0.09184
   5.90000	  -0.11114
   6.00000	  -0.24838
   6.10000	  -0.27931
   6.20000	  -0.22040
   6.30000	  -0.20374
   6.40000	  -0.11298
   6.50000	  -0.03141
   6.60000	   0.05306
   6.70000	   0.03150
   6.80000	   0.06558
   6.90000	   0.07133
   7.00000	   0.06484
   7.10000	  -0.04981
   7.20000	  -0.02919
   7.30000	  -0.00638
   7.40000	   0.00212
   7.50000	  -0.00393
   7.60000	   0.01361
   7.70000	   0.02163
   7.80000	   0.05986
   7.90000	   0.17147
   8.00000	   0.18735
   8.10000	   0.08056
   8.20000	   0.08995
   8.30000	   0.05437
   8.40000	  -0.01328
   8.50000	  -0.05047
   8.60000	   0.04749
   8.70000	   0.07702
   8.80000	  -0.03793
   8.90000	  -0.07154
   9.00000	  -0.09001
   9.10000	  -0.06215
   9.20000	  -0.09692
   9.30000	  -0.14693
   9.40000	  -0.15441
   9.50000	  -0.09922
   9.60000	  -0.11778
   9.70000	  -0.08387
   9.80000	  -0.12269
   9.90000	  -0.07409
  10.00000	  -0.00223
  10.10000	   0.06505
  10.20000	   0.11359
  10.30000	   0.09718
  10.40000	   0.03005
  10.50000	   0.03876
  10.60000	   0.01003
  10.70000	   0.06377
  10.80000	   0.04320
  10.90000	  -0.02528
  11.00000	   0.00533
  11.10000	   0.05180
  11.20000	   0.09208
  11.30000	   0.07299
  11.40000	   0.04919
  11.50000	   0.10042
  11.60000	   0.11903
  11.70000	   0.07069
  11.80000	   0.08403
  11.90000	   0.09049
  12.00000	   0.11528
  12.10000	   0.14950
  12.20000	   0.15250
  12.30000	   0.17723
  12.40000	   0.16716
  12.50000	   0.20937
  12.60000	   0.19180
  12.70000	   0.16304
  12.80000	   0.13392
  12.90000	   0.20775
  13.00000	   0.24503
  13.10000	   0.24782
  13.20000	   0.22782
  13.30000	   0.25910
  13.40000	   0.27700
  13.50000	   0.25663
  13.60000	   0.30684
  13.70000	   0.21757
  13.80000	   0.10138
  13.90000	   0.17250
  14.00000	   0.19532
  14.10000	   0.30523
  14.20000	   0.35572
  14.30000	   0.32012
  14.40000	   0.28551
  14.50000	   0.30213
  14.60000	   0.26637
  14.70000	   0.27321
  14.80000	   0.24179
  14.90000	   0.27534
  15.00000	   0.31406
  15.10000	   0.33560
  15.20000	   0.28582
  15.30000	   0.23437
  15.40000	   0.19949
  15.50000	   0.15139
  15.60000	   0.17662
  15.70000	   0.21431
  15.80000	   0.14685
  15.90000	   0.13466
  16.00000	   0.18582
  16.10000	   0.25675
  16.20000	   0.33226
  16.30000	   0.35576
  16.40000	   0.28127
  16.50000	   0.16444
  16.60000	   0.15171
  16.70000	   0.16971
  16.80000	   0.10698
  16.90000	   0.09211
  17.00000	  -0.02854
  17.10000	  -0.09072
  17.20000	  -0.17660
  17.30000	  -0.14504
  17.40000	  -0.20834
  17.50000	  -0.17225
  17.60000	  -0.12066
  17.70000	  -0.12117
  17.80000	  -0.22832
  17.90000	  -0.17705
  18.00000	  -0.19689
  18.10000	  -0.19400
  18.20000	  -0.16830
  18.30000	  -0.10950
  18.40000	  -0.08471
  18.50000	  -0.10084
  18.60000	  -0.04376
  18.70000	  -0.04408
  18.80000	  -0.05262
  18.90000	  -0.05674
  19.00000	   0.03454
  19.10000	   0.00729
  19.20000	  -0.08305
  19.30000	  -0.09744
  19.40000	  -0.17945
  19.50000	  -0.16263
  19.60000	  -0.14920
  19.70000	  -0.09049
  19.80000	  -0.09090
  19.90000	  -0.00428
  20.00000	   0.10088
  20.10000	   0.13890
  20.20000	   0.08400
  20.30000	   0.01961
  20.40000	  -0.04587
  20.50000	   0.01436
  20.60000	   0.12927
  20.70000	   0.09872
  20.80000	   0.16207
  20.90000	   0.14110
  21.00000	   0.13193
  21.10000	   0.09754
  21.20000	   0.05018
  21.30000	   0.06163
  21.40000	   0.02477
  21.50000	   0.13640
  21.60000	   0.11920
  21.70000	   0.13580
  21.80000	   0.15667
  21.90000	   0.07036
  22.00000	   0.12989
  22.10000	   0.18896
  22.20000	   0.19321
  22.30000	   0.11759
  22.40000	   0.13648
  22.50000	   0.20017
  22.60000	   0.20758
  22.70000	   0.15520
  22.80000	   0.04946
  22.90000	   0.06937
  23.00000	   0.09823
  23.10000	   0.21484
  23.20000	   0.30536
  23.30000	   0.31311
  23.40000	   0.29179
  23.50000	   0.32170
  23.60000	   0.22431
  23.70000	   0.22371
  23.80000	   0.19800
  23.90000	   0.14186
  24.00000	   0.05824
  24.10000	   0.08370
  24.20000	   0.08395
  24.30000	   0.02149
  24.40000	   0.01520
