# gamma	ks
  81.86615	  31.27541
   0.00000	   0.03224
   0.10000	   0.11215
   0.20000	   0.09433
   0.30000	   0.02187
   0.40000	   0.05736
   0.50000	   0.16502
   0.60000	   0.10723
   0.70000	   0.10881
   0.80000	   0.16698
   0.90000	   0.13289
   1.00000	   0.11829
   1.10000	   0.15368
   1.20000	   0.12714
   1.30000	   0.12612
   1.40000	   0.16201
   1.50000	   0.14052
   1.60000	   0.08366
   1.70000	   0.04969
   1.80000	  -0.00295
   1.90000	   0.11103
   2.00000	   0.14906
   2.10000	   0.16229
   2.20000	   0.21445
   2.30000	   0.24586
   2.40000	   0.20209
   2.50000	   0.16816
   2.60000	   0.12248
   2.70000	   0.12312
   2.80000	   0.11108
   2.90000	   0.14887
   3.00000	   0.15320
   3.10000	   0.12843
   3.20000	   0.22598
   3.30000	   0.31516
   3.40000	   0.22434
   3.50000	   0.24798
   3.60000	   0.28782
   3.70000	   0.18868
   3.80000	   0.23538
   3.90000	   0.19066
   4.00000	   0.22634
   4.10000	   0.13825
   4.20000	   0.15420
   4.30000	   0.16372
   4.40000	   0.11447
   4.50000	   0.11706
   4.60000	   0.08592
   4.70000	   0.17367
   4.80000	   0.18253
   4.90000	   0.16128
   5.00000	   0.19413
   5.10000	   0.27685
   5.20000	   0.28569
   5.30000	   0.33229
   5.40000	   0.22496
   5.50000	   0.19930
   5.60000	   0.26380
   5.70000	   0.28854
   5.80000	   0.37583
   5.90000	   0.40785
   6.00000	   0.27655
   6.10000	   0.31029
   6.20000	   0.34031
   6.30000	   0.32298
   6.40000	   0.26864
   6.50000	   0.23795
   6.60000	   0.23361
   6.70000	   0.16785
   6.80000	   0.15747
   6.90000	   0.15833
   7.00000	   0.10141
   7.10000	   0.16234
   7.20000	   0.13170
   7.30000	   0.14174
   7.40000	   0.16535
   7.50000	   0.11401
   7.60000	   0.06146
   7.70000	  -0.00328
   7.80000	  -0.03953
   7.90000	  -0.03771
   8.00000	   0.02455
   8.10000	   0.10492
   8.20000	   0.08764
   8.30000	   0.07565
   8.40000	   0.09446
   8.50000	   0.06650
   8.60000	   0.02992
   8.70000	  -0.00497
   8.80000	   0.07680
   8.90000	   0.02920
   9.00000	   0.07016
   9.10000	   0.10774
   9.20000	   0.13245
   9.30000	   0.14015
   9.40000	   0.08195
   9.50000	   0.10991
   9.60000	   0.11873
   9.70000	   0.08476
   9.80000	   0.04278
   9.90000	  -0.04143
  10.00000	  -0.04281
  10.10000	   0.01689
  10.20000	   0.08780
  10.30000	   0.21064
  10.40000	   0.26504
  10.50000	   0.18908
  10.60000	   0.23400
  10.70000	   0.23130
  10.80000	   0.19423
  10.90000	   0.17116
  11.00000	   0.21128
  11.10000	   0.08213
  11.20000	   0.08280
  11.30000	   0.05313
  11.40000	   0.12544
  11.50000	   0.09515
  11.60000	   0.07835
  11.70000	   0.11895
  11.80000	   0.09226
  11.90000	   0.08404
  12.00000	   0.01383
  12.10000	  -0.02423
  12.20000	  -0.06008
  12.30000	  -0.00731
  12.40000	  -0.06925
  12.50000	  -0.06362
  12.60000	  -0.07056
  12.70000	  -0.09070
  12.80000	  -0.07244
  12.90000	  -0.05530
  13.00000	  -0.08075
  13.10000	  -0.13127
  13.20000	  -0.11496
  13.30000	  -0.12524
  13.40000	  -0.05720
  13.50000	   0.00414
  13.60000	  -0.03728
  13.70000	  -0.07106
  13.80000	  -0.06897
  13.90000	  -0.08269
  14.00000	  -0.14305
  14.10000	  -0.16506
  14.20000	  -0.15147
  14.30000	  -0.20649
  14.40000	  -0.15469
  14.50000	  -0.09625
  14.60000	  -0.01234
  14.70000	   0.01681
  14.80000	  -0.01533
  14.90000	  -0.02159
  15.00000	  -0.09472
  15.10000	  -0.01430
  15.20000	  -0.01168
  15.30000	   0.05956
  15.40000	   0.04432
  15.50000	  -0.00430
  15.60000	  -0.02826
  15.70000	  -0.05745
  15.80000	  -0.08424
  15.90000	  -0.14568
  16.00000	  -0.18793
  16.10000	  -0.20630
  16.20000	  -0.19657
  16.30000	  -0.19160
  16.40000	  -0.25896
  16.50000	  -0.26252
  16.60000	  -0.29518
  16.70000	  -0.31107
  16.80000	  -0.31340
  16.90000	  -0.30759
  17.00000	  -0.32647
  17.10000	  -0.31252
  17.20000	  -0.31626
  17.30000	  -0.41148
  17.40000	  -0.46219
  17.50000	  -0.51235
  17.60000	  -0.46707
  17.70000	  -0.43824
  17.80000	  -0.41244
  17.90000	  -0.37421
  18.00000	  -0.33626
  18.10000	  -0.32968
  18.20000	  -0.21965
  18.30000	  -0.15399
  18.40000	  -0.27406
  18.50000	  -0.29508
  18.60000	  -0.29631
  18.70000	  -0.23863
  18.80000	  -0.18977
  18.90000	  -0.14621
  19.00000	  -0.12170
  19.10000	  -0.12214
  19.20000	  -0.12083
  19.30000	  -0.12615
  19.40000	  -0.19814
  19.50000	  -0.20548
  19.60000	  -0.17971
  19.70000	  -0.19103
  19.80000	  -0.27862
  19.90000	  -0.24205
  20.00000	  -0.27263
  20.10000	  -0.23887
  20.20000	  -0.21807
  20.30000	  -0.23354
  20.40000	  -0.22646
  20.50000	  -0.21429
  20.60000	  -0.16062
  20.70000	  -0.20902
  20.80000	  -0.13528
  20.90000	  -0.16679
  21.00000	  -0.20287
  21.10000	  -0.24278
  21.20000	  -0.25573
  21.30000	  -0.15205
  21.40000	  -0.15196
  21.50000	  -0.08693
  21.60000	  -0.03045
  21.70000	  -0.03078
  21.80000	   0.05592
  21.90000	   0.03106
  22.00000	   0.02794
  22.10000	  -0.03557
  22.20000	  -0.02497
  22.30000	  -0.02816
  22.40000	  -0.03207
  22.50000	   0.05199
  22.60000	   0.06382
  22.70000	   0.07560
  22.80000	   0.13883
  22.90000	   0.11884
  23.00000	   0.18179
  23.10000	   0.11701
  23.20000	   0.11171
  23.30000	   0.17104
  23.40000	   0.18179
  23.50000	   0.17567
  23.60000	   0.10774
  23.70000	   0.13019
  23.80000	   0.07738
  23.90000	   0.10244
  24.00000	   0.07483
  24.10000	   0.04500
  24.20000	   0.01723
  24.30000	   0.11295
  24.40000	   0.22815
  24.50000	   0.19502
  24.60000	   0.26722
  24.70000	   0.26370
  24.80000	   0.24940
  24.90000	   0.23032
  25.00000	   0.24020
  25.10000	   0.26857
  25.20000	   0.28298
  25.30000	   0.30484
  25.40000	   0.28015
  25.50000	   0.27562
  25.60000	   0.34152
  25.70000	   0.41153
  25.80000	   0.42752
  25.90000	   0.44245
  26.00000	   0.37970
  26.10000	   0.34157
  26.20000	   0.28696
  26.30000	   0.21876
  26.40000	   0.28629
  26.50000	   0.21609
  26.60000	   0.11923
  26.70000	   0.09780
  26.80000	   0.06504
  26.90000	   0.10336
  27.00000	   0.08872
  27.10000	   0.00981
  27.20000	   0.06203
  27.30000	   0.10271
  27.40000	   0.14279
  27.50000	   0.09107
  27.60000	   0.11625
  27.70000	   0.12310
  27.80000	   0.11549
  27.90000	   0.03780
  28.00000	  -0.00259
  28.10000	  -0.00523
  28.20000	  -0.02677
  28.30000	  -0.07155
  28.40000	  -0.03873
  28.50000	  -0.03193
  28.60000	  -0.08186
  28.70000	  -0.10385
  28.80000	  -0.07235
  28.90000	  -0.03536
  29.00000	   0.03096
  29.10000	   0.07623
  29.20000	   0.09315
  29.30000	   0.02751
  29.40000	   0.06235
  29.50000	  -0.00055
  29.60000	   0.10762
  29.70000	   0.14621
  29.80000	   0.15924
  29.90000	   0.20059
  30.00000	   0.18664
  30.10000	   0.07748
  30.20000	   0.11458
  30.30000	  -0.01592
  30.40000	  -0.05803
  30.50000	   0.00008
  30.60000	   0.02334
  30.70000	  -0.11562
  30.80000	  -0.19808
  30.90000	  -0.28824
  31.00000	  -0.29738
  31.10000	  -0.25331
  31.20000	  -0.25882
  31.30000	  -0.33289
  31.40000	  -0.33605
  31.50000	  -0.33931
  31.60000	  -0.36390
  31.70000	  -0.39424
  31.80000	  -0.36720
  31.90000	  -0.29063
  32.00000	  -0.28521
  32.10000	  -0.22891
  32.20000	  -0.16588
  32.30000	  -0.10759
  32.40000	  -0.15322
  32.50000	  -0.18029
  32.60000	  -0.17883
  32.70000	  -0.12685
  32.80000	  -0.06789
  32.90000	  -0.08409
  33.00000	  -0.18224
  33.10000	  -0.19066
  33.20000	  -0.31690
  33.30000	  -0.32285
  33.40000	  -0.36308
  33.50000	  -0.38092
  33.60000	  -0.38467
  33.70000	  -0.28506
  33.80000	  -0.33657
  33.90000	  -0.29136
  34.00000	  -0.19285
  34.10000	  -0.20671
  34.20000	  -0.19468
  34.30000	  -0.17456
  34.40000	  -0.18266
  34.50000	  -0.14600
  34.60000	  -0.12571
  34.70000	  -0.14052
  34.80000	  -0.10146
  34.90000	   0.02670
  35.00000	   0.04716
  35.10000	   0.08512
  35.20000	  -0.01394
  35.30000	   0.03777
  35.40000	   0.02219
  35.50000	  -0.02031
  35.60000	  -0.02820
  35.70000	   0.00701
  35.80000	   0.04589
  35.90000	  -0.02384
  36.00000	  -0.07417
  36.10000	  -0.01646
  36.20000	  -0.06584
  36.30000	  -0.03293
  36.40000	   0.01454
  36.50000	  -0.05801
  36.60000	  -0.03001
  36.70000	  -0.01935
  36.80000	   0.00730
  36.90000	   0.10999
  37.00000	   0.07420
  37.10000	   0.15351
  37.20000	   0.18825
  37.30000	   0.16694
  37.40000	   0.13824
  37.50000	   0.24682
  37.60000	   0.28017
  37.70000	   0.23983
  37.80000	   0.29417
  37.90000	   0.28574
  38.00000	   0.27737
  38.10000	   0.19011
  38.20000	   0.08744
  38.30000	   0.01352
  38.40000	   0.07395
  38.50000	   0.07453
  38.60000	   0.06843
  38.70000	   0.04048
  38.80000	   0.07654
  38.90000	   0.09223
  39.00000	   0.07255
  39.10000	   0.08895
  39.20000	  -0.03448
  39.30000	  -0.00450
  39.40000	   0.02295
  39.50000	  -0.01787
  39.60000	  -0.08690
  39.70000	  -0.06028
  39.80000	  -0.09275
  39.90000	  -0.06156
  40.00000	  -0.02152
  40.10000	   0.12329
  40.20000	   0.12297
  40.30000	   0.13686
  40.40000	   0.12383
  40.50000	   0.14281
  40.60000	   0.05153
  40.70000	   0.09652
  40.80000	   0.10866
  40.90000	   0.12099
  41.00000	   0.09695
  41.10000	   0.09603
  41.20000	   0.15343
  41.30000	   0.17204
  41.40000	   0.11550
  41.50000	   0.03923
  41.60000	   0.07602
  41.70000	   0.19817
  41.80000	   0.32545
  41.90000	   0.28345
  42.00000	   0.27857
  42.10000	   0.25878
  42.20000	   0.19604
  42.30000	   0.05583
  42.40000	   0.14037
  42.50000	   0.16760
  42.60000	   0.10272
  42.70000	   0.04334
  42.80000	   0.08936
  42.90000	   0.07042
  43.00000	   0.06530
  43.10000	   0.09302
  43.20000	   0.09108
  43.30000	   0.04199
  43.40000	   0.04664
  43.50000	   0.07304
  43.60000	   0.05108
  43.70000	   0.08704
  43.80000	   0.17367
  43.90000	   0.17142
  44.00000	   0.14257
  44.10000	   0.22039
  44.20000	   0.15873
  44.30000	   0.16295
  44.40000	   0.27656
  44.50000	   0.24925
  44.60000	   0.24171
  44.70000	   0.28394
  44.80000	   0.27250
  44.90000	   0.22041
  45.00000	   0.22424
  45.10000	   0.12055
  45.20000	   0.14628
  45.30000	   0.18044
  45.40000	   0.19253
  45.50000	   0.16361
  45.60000	   0.15883
