# gamma	ks
  85.02451	  14.41271
   0.00000	   0.24397
   0.10000	   0.24220
   0.20000	   0.28106
   0.30000	   0.35045
   0.40000	   0.39521
   0.50000	   0.37191
   0.60000	   0.26677
   0.70000	   0.24745
   0.80000	   0.22929
   0.90000	   0.14799
   1.00000	   0.19359
   1.10000	   0.19731
   1.20000	   0.18890
   1.30000	   0.23283
   1.40000	   0.09515
   1.50000	   0.14098
   1.60000	   0.14249
   1.70000	   0.20449
   1.80000	   0.22752
   1.90000	   0.18444
   2.00000	   0.14973
   2.10000	   0.10152
   2.20000	   0.09906
   2.30000	   0.18088
   2.40000	   0.17040
   2.50000	   0.05505
   2.60000	   0.00806
   2.70000	  -0.05567
   2.80000	  -0.10972
   2.90000	  -0.10837
   3.00000	  -0.15259
   3.10000	  -0.19575
   3.20000	  -0.22064
   3.30000	  -0.22041
   3.40000	  -0.18752
   3.50000	  -0.17214
   3.60000	  -0.07090
   3.70000	  -0.09595
   3.80000	  -0.09059
   3.90000	  -0.15835
   4.00000	  -0.15540
   4.10000	  -0.18459
   4.20000	  -0.12057
   4.30000	  -0.20904
   4.40000	  -0.16493
   4.50000	  -0.18688
   4.60000	  -0.10425
   4.70000	  -0.13560
   4.80000	  -0.01362
   4.90000	  -0.03112
   5.00000	  -0.07490
   5.10000	  -0.09743
   5.20000	  -0.18133
   5.30000	  -0.07380
   5.40000	  -0.07489
   5.50000	  -0.16627
   5.60000	  -0.19359
   5.70000	  -0.20861
   5.80000	  -0.16038
   5.90000	  -0.11151
   6.00000	  -0.09583
   6.10000	  -0.19425
   6.20000	  -0.17325
   6.30000	  -0.17265
   6.40000	  -0.17387
   6.50000	  -0.15534
   6.60000	  -0.16098
   6.70000	  -0.07948
   6.80000	  -0.08730
   6.90000	  -0.13606
   7.00000	  -0.15356
   7.10000	  -0.16154
   7.20000	  -0.24878
   7.30000	  -0.28632
   7.40000	  -0.27947
   7.50000	  -0.37263
   7.60000	  -0.34857
   7.70000	  -0.27139
   7.80000	  -0.26304
   7.90000	  -0.30069
   8.00000	  -0.31222
   8.10000	  -0.29443
   8.20000	  -0.38181
   8.30000	  -0.37605
   8.40000	  -0.38814
   8.50000	  -0.42940
   8.60000	  -0.35710
   8.70000	  -0.30423
   8.80000	  -0.36118
   8.90000	  -0.37404
   9.00000	  -0.37595
   9.10000	  -0.35956
   9.20000	  -0.36968
   9.30000	  -0.38982
   9.40000	  -0.40247
   9.50000	  -0.36774
   9.60000	  -0.39584
   9.70000	  -0.43149
   9.80000	  -0.47547
   9.90000	  -0.43465
  10.00000	  -0.41664
  10.10000	  -0.38183
  10.20000	  -0.35647
  10.30000	  -0.42644
  10.40000	  -0.36498
  10.50000	  -0.42713
  10.60000	  -0.47264
  10.70000	  -0.41708
  10.80000	  -0.34948
  10.90000	  -0.36029
  11.00000	  -0.32354
  11.10000	  -0.38664
  11.20000	  -0.38765
  11.30000	  -0.29338
  11.40000	  -0.22145
  11.50000	  -0.26697
  11.60000	  -0.25762
  11.70000	  -0.16074
  11.80000	  -0.15215
  11.90000	  -0.08651
  12.00000	  -0.05586
  12.10000	  -0.04834
  12.20000	  -0.05008
  12.30000	  -0.01956
  12.40000	  -0.01520
  12.50000	   0.02136
  12.60000	   0.00156
  12.70000	  -0.01303
  12.80000	  -0.06589
  12.90000	  -0.00754
  13.00000	  -0.04217
