# gamma	ks
  90.42476	  84.49135
   0.00000	  -0.10339
   0.10000	  -0.09434
   0.20000	  -0.09053
   0.30000	  -0.00240
   0.40000	   0.02813
   0.50000	  -0.01227
   0.60000	  -0.07511
   0.70000	  -0.06552
   0.80000	  -0.11423
   0.90000	  -0.08872
   1.00000	  -0.12217
   1.10000	  -0.10919
   1.20000	  -0.16555
   1.30000	  -0.14302
   1.40000	  -0.13561
   1.50000	  -0.15956
   1.60000	  -0.17143
   1.70000	  -0.16151
   1.80000	  -0.15205
   1.90000	  -0.16986
   2.00000	  -0.15090
   2.10000	  -0.13277
   2.20000	  -0.09683
   2.30000	  -0.05736
   2.40000	   0.02764
   2.50000	   0.03148
   2.60000	  -0.02750
   2.70000	   0.02464
   2.80000	   0.01914
   2.90000	  -0.02163
   3.00000	  -0.04993
   3.10000	  -0.07791
   3.20000	  -0.04514
   3.30000	   0.00200
   3.40000	   0.09396
   3.50000	   0.13296
   3.60000	   0.15572
   3.70000	   0.14010
   3.80000	   0.08846
   3.90000	   0.11978
   4.00000	   0.04000
   4.10000	  -0.00932
   4.20000	  -0.04833
   4.30000	  -0.07754
   4.40000	  -0.04202
   4.50000	  -0.05544
   4.60000	  -0.01146
   4.70000	  -0.00791
   4.80000	  -0.04975
   4.90000	  -0.16641
   5.00000	  -0.12872
   5.10000	  -0.18093
   5.20000	  -0.26551
   5.30000	  -0.25602
   5.40000	  -0.19453
   5.50000	  -0.14368
   5.60000	  -0.17958
   5.70000	  -0.18383
   5.80000	  -0.13061
   5.90000	  -0.16178
   6.00000	  -0.25142
   6.10000	  -0.22110
   6.20000	  -0.13056
   6.30000	  -0.07541
   6.40000	  -0.08797
   6.50000	  -0.03500
   6.60000	   0.00858
   6.70000	   0.01596
   6.80000	  -0.00146
   6.90000	   0.04173
   7.00000	   0.02787
   7.10000	   0.06186
   7.20000	   0.05968
   7.30000	   0.09412
   7.40000	   0.06432
   7.50000	   0.10845
   7.60000	   0.09461
   7.70000	   0.08595
   7.80000	   0.04034
   7.90000	   0.06659
   8.00000	  -0.02904
   8.10000	  -0.01359
   8.20000	   0.02582
   8.30000	  -0.06399
   8.40000	  -0.03688
   8.50000	  -0.08581
   8.60000	  -0.09822
   8.70000	  -0.12697
   8.80000	  -0.11622
   8.90000	  -0.06731
   9.00000	  -0.11237
   9.10000	  -0.11420
   9.20000	  -0.08914
   9.30000	  -0.05868
   9.40000	  -0.11166
   9.50000	  -0.06735
   9.60000	  -0.10576
   9.70000	   0.02634
   9.80000	  -0.03057
   9.90000	  -0.09058
  10.00000	  -0.12724
  10.10000	  -0.08451
  10.20000	  -0.05098
  10.30000	  -0.07448
  10.40000	  -0.07470
  10.50000	  -0.10627
  10.60000	  -0.07091
  10.70000	  -0.08605
  10.80000	  -0.12392
  10.90000	  -0.12330
  11.00000	  -0.20268
  11.10000	  -0.18181
  11.20000	  -0.07968
  11.30000	  -0.09882
  11.40000	  -0.10772
  11.50000	  -0.11109
  11.60000	  -0.12906
  11.70000	  -0.12699
  11.80000	  -0.19779
  11.90000	  -0.15845
  12.00000	  -0.15104
  12.10000	  -0.21996
  12.20000	  -0.16137
  12.30000	  -0.05942
  12.40000	  -0.08553
  12.50000	  -0.10646
  12.60000	  -0.13457
  12.70000	  -0.19526
  12.80000	  -0.21469
  12.90000	  -0.25689
  13.00000	  -0.23547
  13.10000	  -0.20985
  13.20000	  -0.15355
  13.30000	  -0.12165
  13.40000	  -0.11146
  13.50000	  -0.14278
  13.60000	  -0.11426
  13.70000	  -0.12788
  13.80000	  -0.01877
  13.90000	   0.01069
  14.00000	   0.05996
  14.10000	   0.10299
  14.20000	   0.09446
  14.30000	   0.14203
  14.40000	   0.04787
  14.50000	   0.06053
  14.60000	   0.11462
  14.70000	   0.16224
  14.80000	   0.17728
  14.90000	   0.16781
  15.00000	   0.21583
  15.10000	   0.11018
  15.20000	   0.05801
  15.30000	   0.12743
  15.40000	   0.07380
  15.50000	   0.07305
  15.60000	   0.09786
  15.70000	   0.08905
  15.80000	   0.13729
  15.90000	   0.19123
  16.00000	   0.19920
  16.10000	   0.20762
  16.20000	   0.20369
  16.30000	   0.24637
  16.40000	   0.24047
  16.50000	   0.21767
  16.60000	   0.30656
  16.70000	   0.25840
  16.80000	   0.21310
  16.90000	   0.16944
  17.00000	   0.08885
  17.10000	   0.05244
  17.20000	   0.08210
  17.30000	   0.07648
  17.40000	   0.02319
  17.50000	  -0.00094
  17.60000	  -0.00397
  17.70000	  -0.03964
  17.80000	  -0.09977
  17.90000	  -0.10649
  18.00000	  -0.11988
  18.10000	  -0.05936
  18.20000	  -0.04202
  18.30000	  -0.05140
  18.40000	  -0.07818
  18.50000	  -0.13192
  18.60000	  -0.10480
  18.70000	  -0.12144
  18.80000	  -0.14269
  18.90000	  -0.22215
  19.00000	  -0.15294
  19.10000	  -0.17415
  19.20000	  -0.22211
  19.30000	  -0.27592
  19.40000	  -0.32073
  19.50000	  -0.22064
  19.60000	  -0.22105
  19.70000	  -0.21803
  19.80000	  -0.17006
  19.90000	  -0.16942
  20.00000	  -0.13213
  20.10000	  -0.08519
  20.20000	  -0.00801
  20.30000	  -0.00630
  20.40000	   0.01903
  20.50000	   0.11849
  20.60000	   0.09183
  20.70000	   0.10394
  20.80000	   0.05177
  20.90000	   0.09627
  21.00000	   0.08023
  21.10000	   0.01880
  21.20000	  -0.02690
  21.30000	  -0.04934
  21.40000	  -0.05397
  21.50000	   0.01485
  21.60000	  -0.05326
  21.70000	  -0.06543
  21.80000	  -0.16811
  21.90000	  -0.10099
  22.00000	  -0.06213
  22.10000	  -0.05350
