# gamma	ks
  11.80000	   0.09580
  11.90000	   0.10495
  12.00000	   0.04206
  12.10000	  -0.02226
  12.20000	  -0.02705
  12.30000	   0.02127
  12.40000	   0.01954
  12.50000	   0.00955
  12.60000	  -0.01107
  12.70000	  -0.02586
  12.80000	   0.02268
  12.90000	   0.07567
  13.00000	   0.05626
  13.10000	   0.11131
  13.20000	  -0.00064
  13.30000	  -0.08918
  13.40000	  -0.01601
  13.50000	  -0.07664
  13.60000	  -0.15069
  13.70000	  -0.18519
  13.80000	  -0.27780
  13.90000	  -0.27571
  14.00000	  -0.11471
  14.10000	  -0.07684
  14.20000	  -0.02559
  14.30000	  -0.03190
  14.40000	  -0.01609
  14.50000	  -0.04616
  14.60000	  -0.02730
  14.70000	  -0.02732
  14.80000	   0.01260
  14.90000	  -0.07385
  15.00000	  -0.01615
  15.10000	  -0.03676
  15.20000	   0.00070
  15.30000	  -0.00291
  15.40000	  -0.07950
  15.50000	  -0.11288
  15.60000	  -0.14617
  15.70000	  -0.19989
  15.80000	  -0.19183
  15.90000	  -0.15518
  16.00000	  -0.12686
  16.10000	  -0.03377
  16.20000	  -0.07878
  16.30000	  -0.07345
  16.40000	  -0.04556
  16.50000	  -0.08557
  16.60000	  -0.15375
  16.70000	  -0.18550
  16.80000	  -0.17244
  16.90000	  -0.10472
  17.00000	  -0.03758
  17.10000	   0.00069
  17.20000	   0.05417
  17.30000	   0.10012
  17.40000	   0.06728
  17.50000	   0.03351
  17.60000	   0.06973
  17.70000	   0.09768
  17.80000	   0.07037
  17.90000	   0.04861
  18.00000	   0.04020
  18.10000	   0.08432
  18.20000	   0.14210
  18.30000	   0.11839
  18.40000	   0.07993
  18.50000	   0.11733
  18.60000	   0.07824
  18.70000	   0.11797
  18.80000	   0.05530
  18.90000	   0.02346
  19.00000	   0.08115
  19.10000	   0.10606
  19.20000	   0.08382
  19.30000	   0.08359
  19.40000	   0.04363
  19.50000	   0.09393
  19.60000	   0.08325
  19.70000	   0.08794
  19.80000	   0.14705
  19.90000	   0.16201
  20.00000	   0.15397
  20.10000	   0.23172
  20.20000	   0.26650
  20.30000	   0.20425
  20.40000	   0.20880
  20.50000	   0.17768
  20.60000	   0.16891
  20.70000	   0.13856
  20.80000	   0.07810
  20.90000	   0.06918
  21.00000	   0.03936
  21.10000	   0.02561
  21.20000	   0.04571
  21.30000	   0.03627
  21.40000	   0.09169
  21.50000	   0.09600
  21.60000	   0.04313
  21.70000	   0.05440
  21.80000	   0.04203
  21.90000	   0.06091
  22.00000	  -0.03363
  22.10000	   0.00979
  22.20000	   0.02166
  22.30000	   0.05265
  22.40000	   0.01970
  22.50000	   0.03684
  22.60000	   0.01123
  22.70000	   0.08334
  22.80000	   0.05524
  22.90000	   0.08455
  23.00000	   0.09303
  23.10000	   0.06796
  23.20000	  -0.01403
  23.30000	   0.03363
  23.40000	  -0.04122
  23.50000	  -0.15383
  23.60000	  -0.11164
  23.70000	  -0.06997
  23.80000	  -0.07903
  23.90000	  -0.08709
  24.00000	  -0.18990
  24.10000	  -0.17732
  24.20000	  -0.14826
  24.30000	  -0.14084
  24.40000	  -0.17417
  24.50000	  -0.16701
  24.60000	  -0.14944
  24.70000	  -0.08477
  24.80000	  -0.05054
  24.90000	  -0.02940
  25.00000	  -0.07874
  25.10000	  -0.03958
  25.20000	  -0.03517
  25.30000	  -0.00554
  25.40000	  -0.01306
  25.50000	  -0.06989
  25.60000	  -0.01873
  25.70000	   0.06827
  25.80000	   0.07970
  25.90000	   0.03768
  26.00000	  -0.03698
  26.10000	  -0.11107
  26.20000	  -0.08057
  26.30000	  -0.00016
  26.40000	  -0.04183
  26.50000	  -0.12293
  26.60000	  -0.09834
  26.70000	   0.01329
  26.80000	   0.09400
  26.90000	   0.10770
  27.00000	   0.14905
  27.10000	   0.22585
  27.20000	   0.14612
  27.30000	   0.08577
  27.40000	  -0.00362
  27.50000	  -0.12586
  27.60000	  -0.11403
  27.70000	  -0.04658
  27.80000	  -0.04287
  27.90000	   0.05196
  28.00000	   0.01795
  28.10000	   0.02299
  28.20000	  -0.00168
  28.30000	  -0.02823
  28.40000	  -0.02210
  28.50000	   0.07789
  28.60000	   0.05328
  28.70000	   0.07890
  28.80000	   0.11385
  28.90000	   0.09119
  29.00000	   0.07136
  29.10000	   0.03884
  29.20000	   0.06391
  29.30000	   0.00552
  29.40000	   0.03916
  29.50000	   0.02844
  29.60000	   0.06357
  29.70000	   0.16103
  29.80000	   0.17803
  29.90000	   0.11658
  30.00000	   0.11682
  30.10000	   0.08856
  30.20000	   0.10496
  30.30000	   0.06294
  30.40000	   0.01202
  30.50000	   0.10879
  30.60000	   0.10758
  30.70000	   0.19014
  30.80000	   0.11959
  30.90000	   0.16466
  31.00000	   0.12180
  31.10000	   0.11227
  31.20000	   0.04861
  31.30000	   0.10319
  31.40000	   0.05082
  31.50000	   0.07105
  31.60000	   0.03196
  31.70000	  -0.03890
  31.80000	   0.03741
  31.90000	  -0.03061
  32.00000	  -0.07329
  32.10000	   0.04631
  32.20000	   0.11456
  32.30000	   0.16296
  32.40000	   0.09257
  32.50000	   0.14788
  32.60000	   0.13332
  32.70000	   0.09934
  32.80000	   0.04575
  32.90000	   0.01381
  33.00000	   0.04491
  33.10000	   0.07986
  33.20000	   0.10742
  33.30000	   0.14666
  33.40000	   0.10801
  33.50000	   0.06986
  33.60000	   0.08403
  33.70000	   0.09639
  33.80000	   0.03366
  33.90000	   0.09491
  34.00000	   0.10876
  34.10000	   0.04897
  34.20000	   0.09537
  34.30000	   0.12890
  34.40000	   0.07442
  34.50000	   0.09145
  34.60000	   0.11731
  34.70000	   0.11490
  34.80000	   0.00220
  34.90000	  -0.01254
  35.00000	  -0.01672
  35.10000	   0.05935
  35.20000	   0.06987
  35.30000	  -0.01314
  35.40000	  -0.08143
  35.50000	  -0.06247
  35.60000	  -0.02713
  35.70000	  -0.00103
  35.80000	  -0.05616
  35.90000	  -0.04009
  36.00000	  -0.05589
  36.10000	   0.00293
  36.20000	  -0.02247
  36.30000	  -0.12264
  36.40000	  -0.15061
  36.50000	  -0.07712
  36.60000	  -0.03586
  36.70000	  -0.02241
  36.80000	  -0.05783
  36.90000	   0.01471
  37.00000	   0.00736
  37.10000	   0.06764
  37.20000	   0.14519
  37.30000	   0.05030
  37.40000	   0.05331
  37.50000	  -0.06652
  37.60000	  -0.09832
  37.70000	  -0.06460
  37.80000	  -0.06271
  37.90000	  -0.09144
  38.00000	  -0.15829
  38.10000	  -0.11504
  38.20000	  -0.07199
  38.30000	  -0.02540
  38.40000	  -0.04162
  38.50000	  -0.09950
  38.60000	  -0.05774
  38.70000	   0.01142
  38.80000	   0.04334
  38.90000	   0.09978
  39.00000	   0.07149
  39.10000	   0.00478
  39.20000	   0.08224
  39.30000	   0.14683
  39.40000	   0.18498
  39.50000	   0.14527
  39.60000	   0.12355
  39.70000	   0.18369
  39.80000	   0.10363
  39.90000	   0.10864
  40.00000	   0.07126
  40.10000	   0.09595
  40.20000	   0.13672
  40.30000	   0.08043
  40.40000	   0.07398
  40.50000	   0.16793
  40.60000	   0.14111
  40.70000	   0.08478
  40.80000	   0.03775
  40.90000	  -0.08552
  41.00000	  -0.04229
  41.10000	  -0.04170
  41.20000	  -0.01436
  41.30000	   0.03329
  41.40000	  -0.02202
  41.50000	  -0.04217
  41.60000	   0.03900
  41.70000	   0.06136
  41.80000	   0.07656
  41.90000	   0.11188
  42.00000	   0.06057
  42.10000	   0.07642
  42.20000	   0.05246
  42.30000	   0.11241
  42.40000	   0.09478
  42.50000	   0.12639
  42.60000	   0.12829
  42.70000	   0.12487
  42.80000	   0.00246
  42.90000	   0.00970
  43.00000	  -0.00302
  43.10000	   0.06218
  43.20000	   0.05692
  43.30000	   0.02791
  43.40000	   0.08063
  43.50000	   0.04717
  43.60000	   0.03842
  43.70000	   0.04744
  43.80000	   0.00806
  43.90000	  -0.01404
  44.00000	  -0.01015
  44.10000	   0.00014
  44.20000	   0.02721
  44.30000	   0.04947
  44.40000	   0.09786
  44.50000	   0.03562
  44.60000	   0.04433
  44.70000	   0.00513
  44.80000	   0.03111
  44.90000	  -0.01602
  45.00000	  -0.01474
  45.10000	  -0.01681
  45.20000	  -0.00656
  45.30000	  -0.04685
  45.40000	  -0.08516
  45.50000	  -0.09788
  45.60000	  -0.10376
  45.70000	  -0.12969
  45.80000	  -0.12573
  45.90000	  -0.20187
  46.00000	  -0.18286
  46.10000	  -0.14601
  46.20000	  -0.08873
  46.30000	  -0.05991
  46.40000	  -0.03355
  46.50000	  -0.04649
  46.60000	  -0.09918
  46.70000	  -0.04362
  46.80000	   0.02901
  46.90000	   0.05737
  47.00000	   0.04592
  47.10000	   0.09802
  47.20000	   0.06135
  47.30000	   0.04931
  47.40000	   0.03440
  47.50000	  -0.05304
  47.60000	  -0.10965
  47.70000	  -0.08507
  47.80000	  -0.16770
  47.90000	  -0.18696
  48.00000	  -0.11429
  48.10000	  -0.09640
  48.20000	  -0.06761
  48.30000	  -0.03643
  48.40000	  -0.06435
  48.50000	  -0.10259
  48.60000	  -0.08049
  48.70000	  -0.08159
  48.80000	  -0.08611
  48.90000	   0.00671
  49.00000	  -0.04558
  49.10000	  -0.07382
  49.20000	  -0.04602
  49.30000	  -0.07483
  49.40000	  -0.06695
  49.50000	   0.01605
  49.60000	   0.09311
  49.70000	   0.10739
  49.80000	   0.04433
  49.90000	   0.10673
  50.00000	   0.05659
  50.10000	   0.05394
  50.20000	   0.08224
  50.30000	   0.02168
  50.40000	   0.10138
  50.50000	   0.07166
  50.60000	   0.02046
  50.70000	   0.00880
  50.80000	   0.00801
  50.90000	   0.01751
  51.00000	  -0.00500
  51.10000	   0.02298
  51.20000	  -0.03555
  51.30000	   0.02159
  51.40000	   0.03893
  51.50000	   0.04323
  51.60000	  -0.02164
  51.70000	  -0.02613
  51.80000	  -0.01235
  51.90000	   0.04626
  52.00000	  -0.01428
  52.10000	  -0.03419
  52.20000	   0.02966
  52.30000	   0.01010
  52.40000	  -0.07869
  52.50000	  -0.10900
  52.60000	  -0.06938
  52.70000	  -0.09420
  52.80000	  -0.04566
  52.90000	  -0.06864
  53.00000	  -0.02462
  53.10000	   0.04474
  53.20000	   0.03765
  53.30000	   0.09031
  53.40000	   0.08540
  53.50000	   0.11460
  53.60000	   0.13800
  53.70000	   0.10527
  53.80000	   0.08607
  53.90000	   0.09064
  54.00000	   0.01270
  54.10000	  -0.05118
  54.20000	  -0.20479
  54.30000	  -0.20318
  54.40000	  -0.22318
  54.50000	  -0.17224
  54.60000	  -0.04936
  54.70000	   0.02775
  54.80000	   0.08819
  54.90000	   0.10266
  55.00000	   0.21194
  55.10000	   0.26090
  55.20000	   0.27673
  55.30000	   0.27848
  55.40000	   0.32473
  55.50000	   0.30887
  55.60000	   0.27719
  55.70000	   0.22727
  55.80000	   0.24691
  55.90000	   0.28936
  56.00000	   0.18474
  56.10000	   0.10772
  56.20000	   0.16809
  56.30000	   0.11760
  56.40000	   0.11967
  56.50000	   0.17219
  56.60000	   0.13615
  56.70000	   0.11048
  56.80000	   0.07365
  56.90000	   0.02987
  57.00000	   0.04516
  57.10000	  -0.00660
  57.20000	  -0.05175
  57.30000	  -0.08291
  57.40000	  -0.11381
  57.50000	   0.00262
  57.60000	   0.07483
  57.70000	   0.12509
  57.80000	   0.07957
  57.90000	   0.00494
  58.00000	  -0.00805
  58.10000	   0.02074
  58.20000	   0.05846
  58.30000	   0.08132
  58.40000	   0.13097
  58.50000	   0.10618
  58.60000	   0.06363
  58.70000	   0.07856
  58.80000	   0.11273
  58.90000	   0.16964
  59.00000	   0.14946
  59.10000	   0.17055
  59.20000	   0.13303
  59.30000	   0.07937
  59.40000	   0.02019
  59.50000	  -0.05024
  59.60000	  -0.10880
  59.70000	  -0.16349
  59.80000	  -0.13299
  59.90000	  -0.18239
  60.00000	  -0.21358
  60.10000	  -0.20851
  60.20000	  -0.20368
  60.30000	  -0.25880
  60.40000	  -0.26736
  60.50000	  -0.27703
  60.60000	  -0.24307
  60.70000	  -0.12080
  60.80000	  -0.11895
  60.90000	  -0.10224
  61.00000	  -0.06626
  61.10000	  -0.07801
  61.20000	  -0.12350
  61.30000	  -0.14388
  61.40000	  -0.19496
  61.50000	  -0.12061
  61.60000	  -0.02387
  61.70000	  -0.00233
  61.80000	   0.03519
  61.90000	  -0.00026
  62.00000	  -0.04002
  62.10000	   0.04147
  62.20000	   0.03154
  62.30000	   0.04857
  62.40000	   0.06451
  62.50000	   0.13251
  62.60000	   0.21735
  62.70000	   0.17849
  62.80000	   0.19501
  62.90000	   0.16372
  63.00000	   0.21847
  63.10000	   0.20243
  63.20000	   0.18330
  63.30000	   0.11204
  63.40000	   0.07158
  63.50000	  -0.00088
  63.60000	  -0.03193
  63.70000	  -0.04275
  63.80000	  -0.04454
  63.90000	  -0.08434
  64.00000	  -0.05437
  64.10000	  -0.04510
  64.20000	   0.01560
  64.30000	   0.00516
  64.40000	  -0.00607
  64.50000	  -0.01743
  64.60000	  -0.01540
  64.70000	  -0.00249
  64.80000	   0.09624
  64.90000	   0.18996
  65.00000	   0.07833
  65.10000	   0.05855
  65.20000	   0.02507
  65.30000	   0.02922
  65.40000	  -0.03505
  65.50000	  -0.05156
  65.60000	   0.00707
  65.70000	  -0.00840
  65.80000	   0.09712
  65.90000	   0.11396
  66.00000	   0.04417
  66.10000	   0.13436
  66.20000	   0.15275
  66.30000	   0.16077
  66.40000	   0.07994
  66.50000	   0.03506
  66.60000	   0.08362
  66.70000	   0.04299
  66.80000	  -0.02239
  66.90000	   0.01301
  67.00000	   0.04760
  67.10000	   0.09325
  67.20000	   0.04192
  67.30000	   0.09313
  67.40000	   0.14932
  67.50000	   0.07778
  67.60000	   0.06306
  67.70000	   0.02521
  67.80000	   0.07656
  67.90000	   0.09491
  68.00000	   0.07416
  68.10000	   0.03066
  68.20000	  -0.00377
  68.30000	   0.05669
  68.40000	   0.08022
  68.50000	   0.01597
  68.60000	  -0.01026
  68.70000	  -0.12509
  68.80000	  -0.17124
  68.90000	  -0.18955
  69.00000	  -0.20384
  69.10000	  -0.17476
  69.20000	  -0.22569
  69.30000	  -0.15505
  69.40000	  -0.11972
  69.50000	  -0.11803
  69.60000	  -0.16417
  69.70000	  -0.11750
  69.80000	  -0.13999
  69.90000	  -0.11037
  70.00000	  -0.14441
  70.10000	  -0.15882
  70.20000	  -0.24654
  70.30000	  -0.26095
  70.40000	  -0.25077
  70.50000	  -0.25686
  70.60000	  -0.23374
  70.70000	  -0.21079
  70.80000	  -0.23082
  70.90000	  -0.14303
  71.00000	  -0.11566
  71.10000	  -0.07614
  71.20000	  -0.08002
  71.30000	  -0.16147
  71.40000	  -0.15154
  71.50000	  -0.15672
  71.60000	  -0.15718
  71.70000	  -0.10786
  71.80000	  -0.02879
  71.90000	  -0.03614
  72.00000	  -0.05240
  72.10000	  -0.00750
  72.20000	   0.01743
  72.30000	   0.05156
  72.40000	   0.04032
  72.50000	   0.02809
  72.60000	  -0.06457
  72.70000	  -0.00717
  72.80000	   0.02392
  72.90000	   0.02125
  73.00000	   0.06690
  73.10000	   0.11435
  73.20000	   0.14629
  73.30000	   0.11191
  73.40000	   0.02557
  73.50000	  -0.05372
  73.60000	  -0.09181
  73.70000	  -0.11907
  73.80000	  -0.07383
  73.90000	  -0.05026
  74.00000	  -0.04433
  74.10000	  -0.06188
  74.20000	  -0.03582
  74.30000	   0.01025
  74.40000	  -0.01976
  74.50000	  -0.05714
  74.60000	   0.05333
  74.70000	   0.06996
  74.80000	   0.02436
  74.90000	  -0.00193
  75.00000	  -0.02160
  75.10000	  -0.04107
  75.20000	  -0.00937
  75.30000	  -0.00452
  75.40000	  -0.10310
  75.50000	  -0.11536
  75.60000	  -0.10339
  75.70000	  -0.06739
  75.80000	  -0.00740
  75.90000	   0.04422
  76.00000	   0.07642
  76.10000	   0.04845
  76.20000	   0.07005
  76.30000	   0.04962
  76.40000	   0.08535
  76.50000	   0.04643
  76.60000	   0.01527
  76.70000	   0.06783
  76.80000	   0.09517
  76.90000	   0.12890
  77.00000	   0.16164
  77.10000	   0.20080
  77.20000	   0.18388
  77.30000	   0.10394
  77.40000	   0.07246
  77.50000	   0.04564
  77.60000	   0.03893
  77.70000	  -0.03333
  77.80000	  -0.05124
  77.90000	   0.02175
  78.00000	   0.06218
  78.10000	   0.13066
  78.20000	   0.11296
  78.30000	   0.07755
  78.40000	  -0.00562
  78.50000	  -0.04024
  78.60000	   0.02004
  78.70000	  -0.04315
  78.80000	  -0.02382
  78.90000	  -0.02743
  79.00000	  -0.00200
  79.10000	   0.02256
  79.20000	  -0.00540
  79.30000	  -0.01326
  79.40000	   0.05284
  79.50000	   0.07338
  79.60000	   0.11826
  79.70000	   0.06266
  79.80000	   0.01630
  79.90000	  -0.04008
  80.00000	  -0.02782
  80.10000	  -0.08787
  80.20000	  -0.03193
  80.30000	  -0.06571
  80.40000	  -0.02418
  80.50000	  -0.06447
  80.60000	  -0.01317
  80.70000	   0.01318
  80.80000	  -0.03279
  80.90000	  -0.05598
  81.00000	  -0.05982
  81.10000	  -0.02515
  81.20000	   0.05160
  81.30000	   0.09472
  81.40000	   0.12294
  81.50000	   0.09878
  81.60000	   0.00232
  81.70000	  -0.05329
  81.80000	  -0.02993
  81.90000	  -0.04252
  82.00000	  -0.00670
  82.10000	   0.02998
  82.20000	  -0.08659
  82.30000	  -0.12523
  82.40000	  -0.12386
  82.50000	  -0.10886
  82.60000	  -0.08926
  82.70000	  -0.03592
  82.80000	  -0.00783
  82.90000	   0.01623
  83.00000	  -0.00657
  83.10000	   0.04669
  83.20000	   0.11466
  83.30000	   0.18026
  83.40000	   0.04110
  83.50000	   0.05439
  83.60000	  -0.01355
  83.70000	  -0.01513
  83.80000	   0.02395
  83.90000	  -0.05968
  84.00000	  -0.08846
  84.10000	  -0.04899
  84.20000	  -0.04905
  84.30000	  -0.02453
  84.40000	  -0.01448
  84.50000	  -0.07030
  84.60000	  -0.04276
  84.70000	   0.05208
  84.80000	   0.16693
  84.90000	   0.07590
  85.00000	   0.07814
  85.10000	   0.14048
  85.20000	   0.18488
  85.30000	   0.18840
  85.40000	   0.21258
  85.50000	   0.20416
  85.60000	   0.13437
  85.70000	   0.11535
  85.80000	   0.12157
  85.90000	   0.05617
  86.00000	   0.17461
  86.10000	   0.21861
  86.20000	   0.22205
  86.30000	   0.14111
  86.40000	   0.09133
  86.50000	   0.06400
  86.60000	   0.01753
  86.70000	   0.06219
  86.80000	   0.02829
  86.90000	   0.08287
  87.00000	   0.03289
  87.10000	   0.08553
  87.20000	   0.07582
  87.30000	   0.12690
  87.40000	   0.09679
  87.50000	   0.20345
  87.60000	   0.26437
  87.70000	   0.23763
  87.80000	   0.20053
  87.90000	   0.24872
  88.00000	   0.24841
  88.10000	   0.22318
  88.20000	   0.17850
  88.30000	   0.14966
  88.40000	   0.09803
  88.50000	   0.04302
  88.60000	  -0.00753
  88.70000	   0.01600
  88.80000	  -0.05387
  88.90000	   0.01532
  89.00000	   0.00240
  89.10000	  -0.00668
  89.20000	   0.04984
  89.30000	  -0.04931
  89.40000	  -0.11629
  89.50000	  -0.09828
  89.60000	  -0.15337
  89.70000	  -0.11265
  89.80000	  -0.16185
  89.90000	  -0.26997
  90.00000	  -0.22604
  90.10000	  -0.18175
  90.20000	  -0.19287
  90.30000	  -0.12457
  90.40000	  -0.09614
  90.50000	   0.03074
  90.60000	   0.07149
  90.70000	   0.03612
  90.80000	   0.01166
  90.90000	   0.01021
  91.00000	   0.03943
  91.10000	   0.01147
  91.20000	   0.05255
  91.30000	   0.10404
  91.40000	   0.08682
  91.50000	   0.11943
  91.60000	   0.15054
  91.70000	   0.20562
  91.80000	   0.28829
  91.90000	   0.27092
  92.00000	   0.19965
  92.10000	   0.10424
  92.20000	   0.03170
  92.30000	  -0.02739
  92.40000	  -0.01293
  92.50000	  -0.02391
  92.60000	  -0.00447
  92.70000	  -0.02898
  92.80000	  -0.05408
  92.90000	  -0.11578
  93.00000	  -0.15574
  93.10000	  -0.14608
  93.20000	  -0.08240
  93.30000	  -0.01347
  93.40000	   0.01182
  93.50000	   0.00226
  93.60000	  -0.04059
  93.70000	  -0.00724
  93.80000	   0.00382
  93.90000	  -0.09251
  94.00000	  -0.04828
  94.10000	  -0.10133
  94.20000	  -0.01699
  94.30000	   0.02762
  94.40000	   0.03367
  94.50000	   0.04187
  94.60000	   0.00535
  94.70000	  -0.00067
  94.80000	  -0.00991
  94.90000	   0.04373
  95.00000	   0.10453
  95.10000	   0.10639
  95.20000	   0.08400
  95.30000	   0.10682
  95.40000	   0.12451
  95.50000	   0.06904
  95.60000	   0.03036
  95.70000	  -0.01153
  95.80000	  -0.11330
  95.90000	  -0.24062
  96.00000	  -0.19691
  96.10000	  -0.16320
  96.20000	  -0.19280
  96.30000	  -0.20024
  96.40000	  -0.26091
  96.50000	  -0.20814
  96.60000	  -0.26986
  96.70000	  -0.24110
  96.80000	  -0.24658
  96.90000	  -0.14493
  97.00000	  -0.10000
  97.10000	  -0.11049
  97.20000	  -0.25640
  97.30000	  -0.23710
  97.40000	  -0.22175
  97.50000	  -0.18786
  97.60000	  -0.18753
  97.70000	  -0.12608
  97.80000	  -0.16376
  97.90000	  -0.13423
  98.00000	  -0.12015
  98.10000	  -0.13829
  98.20000	  -0.03874
  98.30000	  -0.04248
  98.40000	  -0.05539
  98.50000	   0.01804
  98.60000	  -0.01369
  98.70000	  -0.09395
  98.80000	  -0.11801
  98.90000	  -0.06015
  99.00000	   0.01361
  99.10000	   0.10173
  99.20000	   0.08926
  99.30000	   0.17634
  99.40000	   0.18452
  99.50000	   0.22034
  99.60000	   0.22650
  99.70000	   0.14625
  99.80000	   0.11810
  99.90000	   0.08783
